time,Master4Paths4.timeDiff_FTA.ScaledTimeDiff:vector
2.38,5.75246e-07
2.39,5.87169e-07
2.4,5.98822e-07
2.41,6.08394e-07
2.42,6.17038e-07
2.43,6.25412e-07
2.44,6.28804e-07
2.45,6.29381e-07
2.46,6.34543e-07
2.47,6.41293e-07
2.48,6.50474e-07
2.49,6.57498e-07
2.5,6.62698e-07
2.51,6.64804e-07
2.52,6.67169e-07
2.53,6.70379e-07
2.54,6.72559e-07
2.55,6.74129e-07
2.56,6.75652e-07
2.57,6.76232e-07
2.58,6.92308e-07
2.59,7.08299e-07
2.6,7.31874e-07
2.61,7.60556e-07
2.62,7.87899e-07
2.63,8.14677e-07
2.64,8.40956e-07
2.65,8.4233e-07
2.66,8.39151e-07
2.67,8.41404e-07
2.68,8.1991e-07
2.69,7.89199e-07
2.7,7.5791e-07
2.71,7.27209e-07
2.72,6.74159e-07
2.73,6.2337e-07
2.74,6.05293e-07
2.75,5.90959e-07
2.76,5.81887e-07
2.77,5.82133e-07
2.78,5.95582e-07
2.79,6.15085e-07
2.8,6.26946e-07
2.81,6.4101e-07
2.82,7.04171e-07
2.83,7.66968e-07
2.84,8.28856e-07
2.85,8.37006e-07
2.86,8.39639e-07
2.87,8.39343e-07
2.88,8.59877e-07
2.89,8.72288e-07
2.9,8.5832e-07
2.91,8.42438e-07
2.92,8.25448e-07
2.93,8.08676e-07
2.94,7.90867e-07
2.95,7.67677e-07
2.96,7.48254e-07
2.97,7.32058e-07
2.98,7.19259e-07
2.99,7.08143e-07
3,6.99725e-07
3.01,6.94017e-07
3.02,6.92303e-07
3.03,6.9049e-07
3.04,6.88281e-07
3.05,6.86074e-07
3.06,6.83794e-07
3.07,6.81984e-07
3.08,6.81114e-07
3.09,6.80904e-07
3.1,6.74956e-07
3.11,6.63783e-07
3.12,6.53175e-07
3.13,6.42818e-07
3.14,6.32463e-07
3.15,6.22996e-07
3.16,6.08139e-07
3.17,6.05098e-07
3.18,6.07858e-07
3.19,6.11279e-07
3.2,6.16179e-07
3.21,6.20861e-07
3.22,6.24217e-07
3.23,6.2623e-07
3.24,6.27721e-07
3.25,6.28731e-07
3.26,6.29112e-07
3.27,6.27413e-07
3.28,6.25925e-07
3.29,6.28858e-07
3.3,6.32056e-07
3.31,6.35878e-07
3.32,6.40754e-07
3.33,6.45341e-07
3.34,6.49819e-07
3.35,6.55454e-07
3.36,6.64931e-07
3.37,6.73845e-07
3.38,6.82478e-07
3.39,6.90439e-07
3.4,6.97304e-07
3.41,7.43457e-07
3.42,7.93394e-07
3.43,8.30329e-07
3.44,8.26483e-07
3.45,8.20549e-07
3.46,8.0484e-07
3.47,7.86773e-07
3.48,7.73476e-07
3.49,7.61819e-07
3.5,7.40948e-07
3.51,7.29175e-07
3.52,7.2656e-07
3.53,7.36698e-07
3.54,7.48818e-07
3.55,7.61931e-07
3.56,7.75244e-07
3.57,7.76148e-07
3.58,7.70822e-07
3.59,7.63702e-07
3.6,7.56543e-07
3.61,7.48911e-07
3.62,7.31678e-07
3.63,7.23974e-07
3.64,7.15043e-07
3.65,7.02667e-07
3.66,7.08764e-07
3.67,7.51738e-07
3.68,8.26379e-07
3.69,9.0053e-07
3.7,9.53353e-07
3.71,1.02087e-06
3.72,1.08638e-06
3.73,1.09697e-06
3.74,1.08796e-06
3.75,1.05635e-06
3.76,1.02082e-06
3.77,9.8375e-07
3.78,9.45251e-07
3.79,9.06072e-07
3.8,8.67488e-07
3.81,8.31366e-07
3.82,7.97705e-07
3.83,7.62814e-07
3.84,7.13614e-07
3.85,6.69379e-07
3.86,6.37291e-07
3.87,6.01556e-07
3.88,5.75225e-07
3.89,5.47924e-07
3.9,5.20394e-07
3.91,5.1643e-07
3.92,5.16094e-07
3.93,5.20517e-07
3.94,5.30386e-07
3.95,5.29952e-07
3.96,5.17723e-07
3.97,5.29062e-07
3.98,5.43158e-07
3.99,5.55594e-07
4,5.47356e-07
4.01,5.32623e-07
4.02,5.19722e-07
4.03,5.23735e-07
4.04,5.11157e-07
4.05,4.93823e-07
4.06,4.79605e-07
4.07,4.94866e-07
4.08,5.07479e-07
4.09,5.1734e-07
4.1,5.26603e-07
4.11,5.57517e-07
4.12,6.16852e-07
4.13,6.35258e-07
4.14,6.60936e-07
4.15,6.96439e-07
4.16,7.31857e-07
4.17,7.59899e-07
4.18,7.85988e-07
4.19,8.09755e-07
4.2,8.30243e-07
4.21,8.66597e-07
4.22,8.89025e-07
4.23,9.11184e-07
4.24,9.05771e-07
4.25,8.72678e-07
4.26,8.24883e-07
4.27,7.24817e-07
4.28,6.10729e-07
4.29,4.96331e-07
4.3,3.70385e-07
4.31,2.3645e-07
4.32,1.08676e-07
4.33,-2.24e-09
4.34,-7.5943e-08
4.35,-1.01718e-07
4.36,-7.6152e-08
4.37,-1.9858e-08
4.38,4.1565e-08
4.39,1.04981e-07
4.4,1.70879e-07
4.41,2.36703e-07
4.42,2.99175e-07
4.43,3.56613e-07
4.44,4.1406e-07
4.45,4.69364e-07
4.46,5.09029e-07
4.47,5.45255e-07
4.48,5.76819e-07
4.49,5.94176e-07
4.5,5.92773e-07
4.51,5.63993e-07
4.52,5.27201e-07
4.53,4.7947e-07
4.54,4.31731e-07
4.55,3.87936e-07
4.56,3.61419e-07
4.57,3.65402e-07
4.58,3.74323e-07
4.59,3.99964e-07
4.6,4.27641e-07
4.61,4.55693e-07
4.62,4.94264e-07
4.63,5.3309e-07
4.64,5.70489e-07
4.65,6.02853e-07
4.66,6.34366e-07
4.67,6.79085e-07
4.68,7.46636e-07
4.69,7.48504e-07
4.7,7.40532e-07
4.71,7.25432e-07
4.72,7.14582e-07
4.73,7.029e-07
4.74,6.88838e-07
4.75,6.74654e-07
4.76,6.60577e-07
4.77,6.55139e-07
4.78,6.53025e-07
4.79,6.5243e-07
4.8,6.54317e-07
4.81,6.56657e-07
4.82,6.62029e-07
4.83,7.01334e-07
4.84,7.42153e-07
4.85,7.44888e-07
4.86,7.46226e-07
4.87,7.48177e-07
4.88,7.47885e-07
4.89,7.47134e-07
4.9,7.45746e-07
4.91,7.44131e-07
4.92,7.45222e-07
4.93,7.40423e-07
4.94,7.36794e-07
4.95,7.3448e-07
4.96,7.40067e-07
4.97,7.3315e-07
4.98,7.18506e-07
4.99,7.21654e-07
5,7.21943e-07
5.01,7.17034e-07
5.02,7.11074e-07
5.03,7.05125e-07
5.04,6.99375e-07
5.05,6.95497e-07
5.06,6.95205e-07
5.07,7.20019e-07
5.08,7.44777e-07
5.09,7.69268e-07
5.1,7.93621e-07
5.11,8.07122e-07
5.12,8.01749e-07
5.13,7.70607e-07
5.14,7.34776e-07
5.15,6.98452e-07
5.16,6.50115e-07
5.17,5.74317e-07
5.18,5.04788e-07
5.19,4.33741e-07
5.2,3.63905e-07
5.21,3.17387e-07
5.22,2.60205e-07
5.23,2.2671e-07
5.24,2.01955e-07
5.25,1.83422e-07
5.26,1.77073e-07
5.27,1.74118e-07
5.28,1.92958e-07
5.29,2.3559e-07
5.3,2.7685e-07
5.31,3.03632e-07
5.32,3.42279e-07
5.33,3.829e-07
5.34,3.9774e-07
5.35,4.14565e-07
5.36,4.33561e-07
5.37,4.48454e-07
5.38,4.6889e-07
5.39,5.02168e-07
5.4,5.29705e-07
5.41,5.55426e-07
5.42,5.80069e-07
5.43,6.03779e-07
5.44,6.21275e-07
5.45,6.33727e-07
5.46,6.21409e-07
5.47,6.06935e-07
5.48,5.90913e-07
5.49,5.74295e-07
5.5,5.65358e-07
5.51,5.73765e-07
5.52,5.82531e-07
5.53,5.92955e-07
5.54,6.04084e-07
5.55,6.31541e-07
5.56,6.65121e-07
5.57,6.7481e-07
5.58,6.83795e-07
5.59,6.9022e-07
5.6,6.94376e-07
5.61,6.96053e-07
5.62,6.96104e-07
5.63,6.95614e-07
5.64,7.00472e-07
5.65,7.07334e-07
5.66,7.06154e-07
5.67,7.03756e-07
5.68,7.02499e-07
5.69,7.01473e-07
5.7,7.00365e-07
5.71,6.99256e-07
5.72,6.96716e-07
5.73,6.94107e-07
5.74,6.91545e-07
5.75,6.94146e-07
5.76,6.99813e-07
5.77,6.84644e-07
5.78,6.66318e-07
5.79,6.39201e-07
5.8,6.12908e-07
5.81,5.87298e-07
5.82,5.63607e-07
5.83,5.40194e-07
5.84,5.17264e-07
5.85,4.93139e-07
5.86,4.668e-07
5.87,4.47182e-07
5.88,4.18847e-07
5.89,3.96079e-07
5.9,3.9665e-07
5.91,3.7978e-07
5.92,3.66433e-07
5.93,3.94072e-07
5.94,4.21931e-07
5.95,4.50028e-07
5.96,4.7818e-07
5.97,5.5332e-07
5.98,6.2209e-07
5.99,6.67218e-07
6,6.65943e-07
6.01,6.50134e-07
6.02,6.04058e-07
6.03,5.57115e-07
6.04,5.41377e-07
6.05,5.25549e-07
6.06,5.12912e-07
6.07,5.19873e-07
6.08,5.30758e-07
6.09,5.42218e-07
6.1,5.53884e-07
6.11,5.65973e-07
6.12,5.66701e-07
6.13,5.66347e-07
6.14,5.54883e-07
6.15,5.27125e-07
6.16,4.88984e-07
6.17,4.5271e-07
6.18,4.50566e-07
6.19,4.55168e-07
6.2,4.69471e-07
6.21,4.86087e-07
6.22,5.04028e-07
6.23,5.2645e-07
6.24,5.44944e-07
6.25,5.3159e-07
6.26,4.85161e-07
6.27,4.50458e-07
6.28,4.19966e-07
6.29,3.90119e-07
6.3,3.67347e-07
6.31,3.67372e-07
6.32,3.86312e-07
6.33,4.08573e-07
6.34,4.29965e-07
6.35,4.47209e-07
6.36,4.64361e-07
6.37,4.81512e-07
6.38,4.98099e-07
6.39,5.1051e-07
6.4,5.14268e-07
6.41,5.04589e-07
6.42,4.82671e-07
6.43,4.86906e-07
6.44,4.95652e-07
6.45,4.86707e-07
6.46,4.78097e-07
6.47,4.63188e-07
6.48,4.47884e-07
6.49,4.43088e-07
6.5,4.53724e-07
6.51,4.72912e-07
6.52,4.99231e-07
6.53,5.16153e-07
6.54,5.30176e-07
6.55,5.51615e-07
6.56,5.71665e-07
6.57,5.89647e-07
6.58,6.07038e-07
6.59,6.13115e-07
6.6,5.99873e-07
6.61,6.05549e-07
6.62,6.13577e-07
6.63,6.20999e-07
6.64,6.2443e-07
6.65,6.25741e-07
6.66,6.26713e-07
6.67,6.30202e-07
6.68,6.34166e-07
6.69,6.37029e-07
6.7,6.38875e-07
6.71,6.39755e-07
6.72,6.41872e-07
6.73,6.44016e-07
6.74,6.45498e-07
6.75,6.4727e-07
6.76,6.4906e-07
6.77,6.5075e-07
6.78,6.53933e-07
6.79,6.59792e-07
6.8,6.7992e-07
6.81,6.86101e-07
6.82,6.92942e-07
6.83,6.98779e-07
6.84,7.0452e-07
6.85,7.08377e-07
6.86,6.89007e-07
6.87,6.2567e-07
6.88,5.61538e-07
6.89,4.41892e-07
6.9,2.58023e-07
6.91,1.3882e-07
6.92,3.6357e-08
6.93,-4.799e-09
6.94,-2.841e-09
6.95,1.723e-08
6.96,3.683e-08
6.97,6.4116e-08
6.98,1.25227e-07
6.99,1.88121e-07
7,2.67925e-07
7.01,3.73014e-07
7.02,4.72152e-07
7.03,5.61282e-07
7.04,6.36739e-07
7.05,6.84621e-07
7.06,7.44424e-07
7.07,8.10876e-07
7.08,8.23831e-07
7.09,8.16742e-07
7.1,8.09967e-07
7.11,8.06472e-07
7.12,8.09713e-07
7.13,8.01128e-07
7.14,7.78665e-07
7.15,7.55366e-07
7.16,7.2825e-07
7.17,6.89765e-07
7.18,6.51555e-07
7.19,6.08116e-07
7.2,5.43732e-07
7.21,4.67045e-07
7.22,4.00575e-07
7.23,3.84611e-07
7.24,3.95152e-07
7.25,3.94574e-07
7.26,3.96314e-07
7.27,3.9278e-07
7.28,3.8709e-07
7.29,3.84694e-07
7.3,3.59285e-07
7.31,3.07292e-07
7.32,2.39369e-07
7.33,1.86822e-07
7.34,1.37433e-07
7.35,9.4271e-08
7.36,6.0308e-08
7.37,5.0849e-08
7.38,8.8199e-08
7.39,1.47111e-07
7.4,2.08744e-07
7.41,2.95755e-07
7.42,4.11578e-07
7.43,5.15334e-07
7.44,6.01503e-07
7.45,6.82172e-07
7.46,7.37584e-07
7.47,7.79136e-07
7.48,8.05401e-07
7.49,8.04122e-07
7.5,7.97908e-07
7.51,7.82153e-07
7.52,7.63256e-07
7.53,7.43508e-07
7.54,7.02824e-07
7.55,6.6844e-07
7.56,6.34368e-07
7.57,6.11716e-07
7.58,5.97417e-07
7.59,5.94813e-07
7.6,5.99001e-07
7.61,6.03173e-07
7.62,6.09389e-07
7.63,6.17494e-07
7.64,6.2568e-07
7.65,6.33459e-07
7.66,6.43678e-07
7.67,6.59774e-07
7.68,6.75137e-07
7.69,7.04323e-07
7.7,7.38357e-07
7.71,7.80616e-07
7.72,8.21648e-07
7.73,8.54647e-07
7.74,8.51195e-07
7.75,8.42217e-07
7.76,8.28908e-07
7.77,8.14783e-07
7.78,7.99295e-07
7.79,7.8306e-07
7.8,7.65265e-07
7.81,7.47699e-07
7.82,7.32989e-07
7.83,7.20623e-07
7.84,7.10124e-07
7.85,7.00637e-07
7.86,6.93055e-07
7.87,6.85828e-07
7.88,6.81379e-07
7.89,6.78122e-07
7.9,6.74628e-07
7.91,6.72192e-07
7.92,6.70864e-07
7.93,6.70162e-07
7.94,6.6888e-07
7.95,6.67504e-07
7.96,6.66954e-07
7.97,6.68082e-07
7.98,6.99463e-07
7.99,7.30292e-07
8,7.6104e-07
8.01,7.84895e-07
8.02,7.82297e-07
8.03,7.84034e-07
8.04,8.12733e-07
8.05,8.39699e-07
8.06,8.68585e-07
8.07,9.002e-07
8.08,9.07542e-07
8.09,9.10276e-07
8.1,9.05418e-07
8.11,8.93887e-07
8.12,8.81298e-07
8.13,8.66436e-07
8.14,8.35192e-07
8.15,7.63047e-07
8.16,6.63213e-07
8.17,5.58396e-07
8.18,4.50374e-07
8.19,3.65377e-07
8.2,2.91523e-07
8.21,2.23829e-07
8.22,1.78099e-07
8.23,1.5103e-07
8.24,1.6549e-07
8.25,1.75008e-07
8.26,1.79684e-07
8.27,1.8988e-07
8.28,2.12635e-07
8.29,2.3356e-07
8.3,2.5657e-07
8.31,2.89401e-07
8.32,3.17875e-07
8.33,3.43851e-07
8.34,3.64213e-07
8.35,3.77393e-07
8.36,3.86612e-07
8.37,3.9712e-07
8.38,4.17089e-07
8.39,4.36941e-07
8.4,4.55533e-07
8.41,4.77977e-07
8.42,5.00868e-07
8.43,5.1467e-07
8.44,5.21688e-07
8.45,5.40279e-07
8.46,5.59069e-07
8.47,5.79488e-07
8.48,6.05659e-07
8.49,6.29919e-07
8.5,6.53167e-07
8.51,6.74848e-07
8.52,6.74799e-07
8.53,6.6407e-07
8.54,6.40518e-07
8.55,6.15883e-07
8.56,5.92296e-07
8.57,5.82976e-07
8.58,5.65441e-07
8.59,5.42533e-07
8.6,5.3627e-07
8.61,5.36227e-07
8.62,5.44552e-07
8.63,5.42024e-07
8.64,5.38227e-07
8.65,5.36435e-07
8.66,5.49307e-07
8.67,5.66349e-07
8.68,5.77083e-07
8.69,5.87426e-07
8.7,5.97115e-07
8.71,5.9315e-07
8.72,5.7943e-07
8.73,5.6451e-07
8.74,5.68999e-07
8.75,5.7657e-07
8.76,5.85624e-07
8.77,5.99344e-07
8.78,6.12614e-07
8.79,6.24905e-07
8.8,6.37087e-07
8.81,6.48058e-07
8.82,6.56776e-07
8.83,6.64221e-07
8.84,6.69042e-07
8.85,6.70834e-07
8.86,6.71445e-07
8.87,6.68525e-07
8.88,6.647e-07
8.89,6.60399e-07
8.9,6.45212e-07
8.91,6.09255e-07
8.92,5.76042e-07
8.93,5.64423e-07
8.94,5.55292e-07
8.95,5.57692e-07
8.96,5.62363e-07
8.97,5.69619e-07
8.98,5.79791e-07
8.99,5.90362e-07
9,6.00933e-07
9.01,6.10637e-07
9.02,6.19336e-07
9.03,6.27305e-07
9.04,6.35738e-07
9.05,6.41794e-07
9.06,6.47098e-07
9.07,6.53081e-07
9.08,6.57714e-07
9.09,6.62295e-07
9.1,6.66875e-07
9.11,6.70659e-07
9.12,6.73909e-07
9.13,6.75768e-07
9.14,6.77977e-07
9.15,6.7951e-07
9.16,6.80379e-07
9.17,6.79608e-07
9.18,6.49597e-07
9.19,6.08734e-07
9.2,5.66959e-07
9.21,5.35424e-07
9.22,4.93402e-07
9.23,4.45937e-07
9.24,4.50469e-07
9.25,4.58546e-07
9.26,4.66597e-07
9.27,4.75947e-07
9.28,4.90626e-07
9.29,5.0702e-07
9.3,5.21182e-07
9.31,5.35209e-07
9.32,5.48269e-07
9.33,5.65669e-07
9.34,5.79627e-07
9.35,5.72603e-07
9.36,5.61621e-07
9.37,5.54212e-07
9.38,5.81954e-07
9.39,6.06338e-07
9.4,6.11193e-07
9.41,6.17498e-07
9.42,6.26168e-07
9.43,6.34846e-07
9.44,6.56437e-07
9.45,6.85249e-07
9.46,6.92342e-07
9.47,6.98823e-07
9.48,7.03065e-07
9.49,7.05135e-07
9.5,7.05584e-07
9.51,7.0348e-07
9.52,6.99971e-07
9.53,6.96397e-07
9.54,6.92728e-07
9.55,6.88486e-07
9.56,6.84476e-07
9.57,6.80731e-07
9.58,6.78276e-07
9.59,6.75866e-07
9.6,6.73941e-07
9.61,6.7285e-07
9.62,6.72594e-07
9.63,6.73698e-07
9.64,6.74553e-07
9.65,6.75216e-07
9.66,6.74706e-07
9.67,6.73997e-07
9.68,6.73288e-07
9.69,6.72081e-07
9.7,6.70572e-07
9.71,6.69062e-07
9.72,6.68346e-07
9.73,6.68763e-07
9.74,6.79298e-07
9.75,6.90479e-07
9.76,7.00545e-07
9.77,7.06492e-07
9.78,7.05667e-07
9.79,7.2671e-07
9.8,7.60297e-07
9.81,7.89656e-07
9.82,8.42756e-07
9.83,9.10865e-07
9.84,9.77879e-07
9.85,1.01119e-06
9.86,1.02005e-06
9.87,9.80262e-07
9.88,9.38371e-07
9.89,9.00527e-07
9.9,8.73047e-07
9.91,8.46259e-07
9.92,8.19992e-07
9.93,7.97306e-07
9.94,7.77876e-07
9.95,7.61377e-07
9.96,7.59051e-07
9.97,7.66592e-07
9.98,7.66491e-07
9.99,7.51995e-07
10,7.37486e-07
10.01,7.26979e-07
10.02,7.41798e-07
10.03,7.59529e-07
10.04,7.7872e-07
10.05,7.96185e-07
10.06,8.04152e-07
10.07,8.01763e-07
10.08,7.931e-07
10.09,7.78751e-07
10.1,7.56054e-07
10.11,7.21626e-07
10.12,6.75643e-07
10.13,6.40564e-07
10.14,6.08124e-07
10.15,5.79432e-07
10.16,5.53806e-07
10.17,5.30096e-07
10.18,5.10015e-07
10.19,4.93445e-07
10.2,4.78594e-07
10.21,4.87146e-07
10.22,4.86039e-07
10.23,4.73936e-07
10.24,4.87873e-07
10.25,4.70467e-07
10.26,4.24472e-07
10.27,3.81168e-07
10.28,3.61548e-07
10.29,3.55652e-07
10.3,3.52803e-07
10.31,3.49368e-07
10.32,3.42718e-07
10.33,3.44909e-07
10.34,3.52549e-07
10.35,3.82036e-07
10.36,4.1267e-07
10.37,4.28633e-07
10.38,4.82669e-07
10.39,5.14259e-07
10.4,5.22455e-07
10.41,5.21117e-07
10.42,5.50192e-07
10.43,5.81717e-07
10.44,6.03335e-07
10.45,6.43914e-07
10.46,6.72167e-07
10.47,7.09575e-07
10.48,7.43366e-07
10.49,7.35755e-07
10.5,7.11205e-07
10.51,6.82995e-07
10.52,6.75185e-07
10.53,6.72978e-07
10.54,6.70227e-07
10.55,6.67641e-07
10.56,6.65414e-07
10.57,6.62805e-07
10.58,6.61813e-07
10.59,6.61463e-07
10.6,6.61543e-07
10.61,6.61018e-07
10.62,6.59663e-07
10.63,6.58542e-07
10.64,6.58565e-07
10.65,6.59434e-07
10.66,6.62297e-07
10.67,6.6241e-07
10.68,6.39801e-07
10.69,6.17183e-07
10.7,5.94676e-07
10.71,5.74952e-07
10.72,5.55546e-07
10.73,5.61207e-07
10.74,5.66702e-07
10.75,5.7382e-07
10.76,5.81099e-07
10.77,5.77597e-07
10.78,5.70868e-07
10.79,5.63026e-07
10.8,5.67007e-07
10.81,5.77756e-07
10.82,6.09597e-07
10.83,6.37451e-07
10.84,6.51732e-07
10.85,6.4381e-07
10.86,6.30852e-07
10.87,6.27652e-07
10.88,6.0824e-07
10.89,5.86421e-07
10.9,5.64602e-07
10.91,5.45055e-07
10.92,5.28681e-07
10.93,5.28623e-07
10.94,5.33221e-07
10.95,5.21387e-07
10.96,5.24403e-07
10.97,5.37008e-07
10.98,5.50168e-07
10.99,5.64097e-07
11,5.78906e-07
11.01,5.73191e-07
11.02,5.70104e-07
11.03,5.8173e-07
11.04,5.72878e-07
11.05,5.57865e-07
11.06,5.4306e-07
11.07,5.26131e-07
11.08,5.09252e-07
11.09,4.87627e-07
11.1,4.52314e-07
11.11,4.16539e-07
11.12,3.79718e-07
11.13,3.62143e-07
11.14,3.7329e-07
11.15,3.76132e-07
11.16,3.89059e-07
11.17,4.1424e-07
11.18,4.40746e-07
11.19,4.67203e-07
11.2,4.94647e-07
11.21,5.22791e-07
11.22,5.49163e-07
11.23,5.47034e-07
11.24,5.57833e-07
11.25,5.65204e-07
11.26,5.64364e-07
11.27,5.51373e-07
11.28,5.12661e-07
11.29,4.93663e-07
11.3,4.85962e-07
11.31,4.99849e-07
11.32,4.94475e-07
11.33,5.06185e-07
11.34,5.20604e-07
11.35,5.00164e-07
11.36,4.72306e-07
11.37,4.44302e-07
11.38,4.52585e-07
11.39,4.68444e-07
11.4,4.83642e-07
11.41,4.9985e-07
11.42,5.20336e-07
11.43,5.40997e-07
11.44,5.63171e-07
11.45,5.8043e-07
11.46,5.94584e-07
11.47,6.07689e-07
11.48,6.1886e-07
11.49,6.25779e-07
11.5,6.33402e-07
11.51,6.42153e-07
11.52,6.49696e-07
11.53,6.55655e-07
11.54,6.5972e-07
11.55,6.60357e-07
11.56,6.51473e-07
11.57,6.33921e-07
11.58,6.16274e-07
11.59,5.98752e-07
11.6,5.75948e-07
11.61,5.6997e-07
11.62,5.68156e-07
11.63,5.69947e-07
11.64,5.74921e-07
11.65,5.80532e-07
11.66,5.85171e-07
11.67,5.88944e-07
11.68,5.97777e-07
11.69,6.05236e-07
11.7,6.10445e-07
11.71,5.85479e-07
11.72,5.60171e-07
11.73,5.35241e-07
11.74,5.14352e-07
11.75,4.93838e-07
11.76,4.71617e-07
11.77,4.59979e-07
