time,Master4Paths4.timeDiff_AVG.ScaledTimeDiff:vector
2.41,8.38873e-07
2.42,8.11637e-07
2.43,7.70513e-07
2.44,7.67143e-07
2.45,7.86507e-07
2.46,8.15687e-07
2.47,8.19842e-07
2.48,8.16787e-07
2.49,8.14816e-07
2.5,8.25716e-07
2.51,8.24505e-07
2.52,8.08546e-07
2.53,7.83333e-07
2.54,7.79896e-07
2.55,7.82492e-07
2.56,7.8873e-07
2.57,7.89763e-07
2.58,7.66444e-07
2.59,7.43334e-07
2.6,6.99812e-07
2.61,6.26272e-07
2.62,5.57864e-07
2.63,5.14788e-07
2.64,4.74069e-07
2.65,4.52421e-07
2.66,4.47194e-07
2.67,4.40805e-07
2.68,4.52222e-07
2.69,4.79536e-07
2.7,5.24542e-07
2.71,5.79013e-07
2.72,6.45864e-07
2.73,7.15806e-07
2.74,7.52685e-07
2.75,7.85438e-07
2.76,8.114e-07
2.77,8.03023e-07
2.78,7.69804e-07
2.79,7.20168e-07
2.8,6.59169e-07
2.81,5.94109e-07
2.82,5.24345e-07
2.83,4.44331e-07
2.84,3.57745e-07
2.85,3.01302e-07
2.86,2.60502e-07
2.87,2.37427e-07
2.88,2.22912e-07
2.89,2.23273e-07
2.9,2.57329e-07
2.91,2.89588e-07
2.92,3.2804e-07
2.93,3.66904e-07
2.94,4.38447e-07
2.95,5.2031e-07
2.96,6.11112e-07
2.97,6.93851e-07
2.98,7.69546e-07
2.99,7.9807e-07
3,8.14473e-07
3.01,8.19607e-07
3.02,8.02475e-07
3.03,7.71555e-07
3.04,7.36224e-07
3.05,7.01753e-07
3.06,6.71685e-07
3.07,6.46735e-07
3.08,6.27199e-07
3.09,6.24302e-07
3.1,6.41893e-07
3.11,6.70424e-07
3.12,7.01015e-07
3.13,7.2855e-07
3.14,7.37349e-07
3.15,7.29423e-07
3.16,7.25935e-07
3.17,7.17646e-07
3.18,7.15157e-07
3.19,7.10155e-07
3.2,7.04069e-07
3.21,7.0546e-07
3.22,7.03927e-07
3.23,7.01328e-07
3.24,6.98682e-07
3.25,6.96965e-07
3.26,6.96258e-07
3.27,6.97101e-07
3.28,6.91698e-07
3.29,6.64867e-07
3.3,6.38069e-07
3.31,6.18045e-07
3.32,6.20391e-07
3.33,6.13359e-07
3.34,5.95472e-07
3.35,5.96512e-07
3.36,5.83618e-07
3.37,5.61498e-07
3.38,5.20017e-07
3.39,4.79511e-07
3.4,4.39964e-07
3.41,4.06524e-07
3.42,3.90677e-07
3.43,3.9093e-07
3.44,4.28549e-07
3.45,4.8152e-07
3.46,5.34385e-07
3.47,5.65619e-07
3.48,5.69887e-07
3.49,5.86253e-07
3.5,6.04792e-07
3.51,6.06907e-07
3.52,5.91182e-07
3.53,5.59188e-07
3.54,5.27569e-07
3.55,5.06551e-07
3.56,4.92659e-07
3.57,4.94457e-07
3.58,5.07724e-07
3.59,5.30108e-07
3.6,5.52222e-07
3.61,5.74644e-07
3.62,5.95427e-07
3.63,5.97271e-07
3.64,6.2372e-07
3.65,6.55443e-07
3.66,6.51857e-07
3.67,6.18838e-07
3.68,5.88232e-07
3.69,5.51769e-07
3.7,5.19758e-07
3.71,4.61828e-07
3.72,3.88745e-07
3.73,3.30433e-07
3.74,3.28906e-07
3.75,3.37849e-07
3.76,3.37325e-07
3.77,3.42088e-07
3.78,3.59541e-07
3.79,4.08192e-07
3.8,4.48003e-07
3.81,4.8198e-07
3.82,5.13013e-07
3.83,5.60652e-07
3.84,6.16729e-07
3.85,6.69567e-07
3.86,7.1313e-07
3.87,7.63846e-07
3.88,8.13414e-07
3.89,8.63655e-07
3.9,9.17491e-07
3.91,9.75662e-07
3.92,1.03601e-06
3.93,1.07858e-06
3.94,1.1054e-06
3.95,1.12677e-06
3.96,1.14046e-06
3.97,1.15297e-06
3.98,1.16829e-06
3.99,1.15531e-06
4,1.14043e-06
4.01,1.11322e-06
4.02,1.10548e-06
4.03,1.09653e-06
4.04,1.09987e-06
4.05,1.09305e-06
4.06,1.07508e-06
4.07,1.04546e-06
4.08,1.01591e-06
4.09,9.81841e-07
4.1,9.5306e-07
4.11,9.07541e-07
4.12,7.88851e-07
4.13,7.10766e-07
4.14,6.34794e-07
4.15,5.55852e-07
4.16,4.68655e-07
4.17,3.86026e-07
4.18,3.09503e-07
4.19,2.36089e-07
4.2,1.69724e-07
4.21,1.59514e-07
4.22,1.63356e-07
4.23,1.72384e-07
4.24,2.13487e-07
4.25,2.72897e-07
4.26,3.52117e-07
4.27,4.47212e-07
4.28,5.65487e-07
4.29,6.93222e-07
4.3,7.99317e-07
4.31,9.12655e-07
4.32,1.03472e-06
4.33,1.12243e-06
4.34,1.18228e-06
4.35,1.20755e-06
4.36,1.19531e-06
4.37,1.15575e-06
4.38,1.10965e-06
4.39,1.06059e-06
4.4,1.01024e-06
4.41,9.55533e-07
4.42,8.99005e-07
4.43,8.2919e-07
4.44,7.54049e-07
4.45,6.89522e-07
4.46,6.51857e-07
4.47,6.27957e-07
4.48,6.03557e-07
4.49,5.84325e-07
4.5,5.80066e-07
4.51,5.993e-07
4.52,6.2306e-07
4.53,6.4971e-07
4.54,6.75047e-07
4.55,6.98467e-07
4.56,7.13661e-07
4.57,7.09868e-07
4.58,7.03193e-07
4.59,6.82431e-07
4.6,6.50882e-07
4.61,6.00133e-07
4.62,5.48161e-07
4.63,5.12393e-07
4.64,4.84352e-07
4.65,4.59083e-07
4.66,4.13268e-07
4.67,3.71286e-07
4.68,3.20825e-07
4.69,3.02266e-07
4.7,2.89742e-07
4.71,3.1029e-07
4.72,3.30416e-07
4.73,3.52957e-07
4.74,3.77607e-07
4.75,4.02627e-07
4.76,4.25469e-07
4.77,4.44579e-07
4.78,4.62321e-07
4.79,4.81194e-07
4.8,4.96685e-07
4.81,5.09456e-07
4.82,4.98821e-07
4.83,4.3493e-07
4.84,3.60612e-07
4.85,2.77207e-07
4.86,1.9391e-07
4.87,1.15632e-07
4.88,5.309e-08
4.89,-2.849e-09
4.9,-2.175e-08
4.91,-6.328e-09
4.92,4.9064e-08
4.93,1.44576e-07
4.94,2.37639e-07
4.95,3.07608e-07
4.96,3.55107e-07
4.97,4.00461e-07
4.98,4.19323e-07
4.99,4.08363e-07
5,4.08437e-07
5.01,4.11389e-07
5.02,4.15018e-07
5.03,4.22984e-07
5.04,4.34538e-07
5.05,4.16687e-07
5.06,3.78379e-07
5.07,3.27393e-07
5.08,2.76848e-07
5.09,2.26488e-07
5.1,1.77629e-07
5.11,1.5037e-07
5.12,1.5681e-07
5.13,2.01675e-07
5.14,2.53866e-07
5.15,3.08441e-07
5.16,3.69546e-07
5.17,4.4426e-07
5.18,5.15593e-07
5.19,6.00483e-07
5.2,6.95413e-07
5.21,7.48404e-07
5.22,8.07678e-07
5.23,8.39738e-07
5.24,8.66798e-07
5.25,8.92959e-07
5.26,9.2106e-07
5.27,9.28229e-07
5.28,9.11698e-07
5.29,8.78215e-07
5.3,8.44543e-07
5.31,8.15456e-07
5.32,7.77507e-07
5.33,7.38633e-07
5.34,7.18016e-07
5.35,7.00105e-07
5.36,6.81423e-07
5.37,6.6633e-07
5.38,6.53549e-07
5.39,6.32925e-07
5.4,6.1748e-07
5.41,6.04239e-07
5.42,5.9202e-07
5.43,5.8251e-07
5.44,5.7458e-07
5.45,5.6915e-07
5.46,5.86341e-07
5.47,6.17643e-07
5.48,6.61924e-07
5.49,6.80666e-07
5.5,6.85463e-07
5.51,6.63124e-07
5.52,6.38057e-07
5.53,6.04129e-07
5.54,5.4341e-07
5.55,4.74647e-07
5.56,4.04783e-07
5.57,3.72363e-07
5.58,3.36613e-07
5.59,3.01817e-07
5.6,2.74027e-07
5.61,2.60007e-07
5.62,2.63321e-07
5.63,2.69026e-07
5.64,2.71328e-07
5.65,2.69952e-07
5.66,2.92159e-07
5.67,3.20991e-07
5.68,3.48992e-07
5.69,3.74157e-07
5.7,3.83344e-07
5.71,3.76456e-07
5.72,3.93868e-07
5.73,4.12318e-07
5.74,4.25405e-07
5.75,4.2798e-07
5.76,4.2286e-07
5.77,4.2845e-07
5.78,4.38317e-07
5.79,4.60979e-07
5.8,4.98025e-07
5.81,5.31441e-07
5.82,5.56111e-07
5.83,5.79068e-07
5.84,6.01749e-07
5.85,6.26333e-07
5.86,6.56448e-07
5.87,6.91935e-07
5.88,7.30425e-07
5.89,7.64615e-07
5.9,7.44525e-07
5.91,7.4351e-07
5.92,7.46752e-07
5.93,7.20354e-07
5.94,6.88052e-07
5.95,6.85642e-07
5.96,6.59792e-07
5.97,5.95375e-07
5.98,5.48925e-07
5.99,5.1349e-07
6,5.05176e-07
6.01,5.04058e-07
6.02,5.20529e-07
6.03,5.39535e-07
6.04,5.59881e-07
6.05,5.84752e-07
6.06,6.07242e-07
6.07,5.99765e-07
6.08,6.02155e-07
6.09,6.19225e-07
6.1,6.15489e-07
6.11,6.09697e-07
6.12,6.08766e-07
6.13,6.08244e-07
6.14,6.14531e-07
6.15,6.32724e-07
6.16,6.61783e-07
6.17,6.8548e-07
6.18,6.74006e-07
6.19,6.67143e-07
6.2,6.62884e-07
6.21,6.50637e-07
6.22,6.34762e-07
6.23,6.10793e-07
6.24,5.94239e-07
6.25,6.05294e-07
6.26,6.34692e-07
6.27,6.58535e-07
6.28,6.65681e-07
6.29,6.65967e-07
6.3,6.70386e-07
6.31,6.58642e-07
6.32,6.42132e-07
6.33,6.23397e-07
6.34,6.13481e-07
6.35,6.03539e-07
6.36,6.05502e-07
6.37,6.02666e-07
6.38,5.73786e-07
6.39,5.46111e-07
6.4,5.23285e-07
6.41,5.03274e-07
6.42,5.04944e-07
6.43,4.92541e-07
6.44,4.66097e-07
6.45,4.46647e-07
6.46,4.38163e-07
6.47,4.38143e-07
6.48,4.44261e-07
6.49,4.61934e-07
6.5,4.72411e-07
6.51,4.77747e-07
6.52,4.75889e-07
6.53,4.88503e-07
6.54,5.03437e-07
6.55,4.7423e-07
6.56,4.41416e-07
6.57,4.07877e-07
6.58,3.75883e-07
6.59,3.72424e-07
6.6,4.11294e-07
6.61,4.24497e-07
6.62,4.33629e-07
6.63,4.36901e-07
6.64,4.33281e-07
6.65,4.31027e-07
6.66,4.28621e-07
6.67,4.24962e-07
6.68,4.04867e-07
6.69,3.79841e-07
6.7,3.5518e-07
6.71,3.40745e-07
6.72,3.3298e-07
6.73,3.12898e-07
6.74,3.04694e-07
6.75,3.09027e-07
6.76,3.28096e-07
6.77,3.48893e-07
6.78,3.70043e-07
6.79,3.79718e-07
6.8,3.77732e-07
6.81,3.79473e-07
6.82,3.58293e-07
6.83,3.44483e-07
6.84,3.36393e-07
6.85,3.3567e-07
6.86,3.49754e-07
6.87,3.92251e-07
6.88,4.58613e-07
6.89,5.65529e-07
6.9,7.19398e-07
6.91,8.43641e-07
6.92,9.58129e-07
6.93,1.02676e-06
6.94,1.06372e-06
6.95,1.07025e-06
6.96,1.07361e-06
6.97,1.06317e-06
6.98,1.0123e-06
6.99,9.57207e-07
7,8.77225e-07
7.01,7.76498e-07
7.02,6.71658e-07
7.03,5.7484e-07
7.04,4.87412e-07
7.05,4.28794e-07
7.06,3.66212e-07
7.07,2.99813e-07
7.08,2.75758e-07
7.09,2.72304e-07
7.1,2.72565e-07
7.11,2.60887e-07
7.12,2.38759e-07
7.13,2.09356e-07
7.14,2.01464e-07
7.15,2.00639e-07
7.16,2.0562e-07
7.17,2.34201e-07
7.18,2.70683e-07
7.19,3.1001e-07
7.2,3.71082e-07
7.21,4.47361e-07
7.22,5.1539e-07
7.23,5.54609e-07
7.24,5.69992e-07
7.25,5.88651e-07
7.26,6.01184e-07
7.27,6.15184e-07
7.28,6.31952e-07
7.29,6.62645e-07
7.3,7.03493e-07
7.31,7.55051e-07
7.32,8.18711e-07
7.33,8.69166e-07
7.34,9.28642e-07
7.35,9.73493e-07
7.36,1.00354e-06
7.37,1.00334e-06
7.38,9.73148e-07
7.39,9.3081e-07
7.4,8.7309e-07
7.41,7.83885e-07
7.42,6.73105e-07
7.43,5.70645e-07
7.44,4.80305e-07
7.45,3.97549e-07
7.46,3.4204e-07
7.47,2.93367e-07
7.48,2.5755e-07
7.49,2.57666e-07
7.5,2.69543e-07
7.51,3.00045e-07
7.52,3.26913e-07
7.53,3.52636e-07
7.54,3.88489e-07
7.55,4.22007e-07
7.56,4.55635e-07
7.57,4.82413e-07
7.58,5.03208e-07
7.59,5.16051e-07
7.6,4.96997e-07
7.61,4.58307e-07
7.62,3.91188e-07
7.63,3.25215e-07
7.64,2.60127e-07
7.65,1.96366e-07
7.66,1.24601e-07
7.67,5.3051e-08
7.68,2.5897e-08
7.69,9.942e-09
7.7,7.026e-09
7.71,7.396e-09
7.72,1.1957e-08
7.73,7.918e-09
7.74,-8.376e-09
7.75,-1.6362e-08
7.76,-2.0028e-08
7.77,-2.0563e-08
7.78,1.0483e-08
7.79,5.9524e-08
7.8,1.08527e-07
7.81,1.55223e-07
7.82,1.79983e-07
7.83,2.08913e-07
7.84,2.41833e-07
7.85,2.71606e-07
7.86,3.06727e-07
7.87,3.48837e-07
7.88,3.79715e-07
7.89,4.0684e-07
7.9,4.30908e-07
7.91,4.51905e-07
7.92,4.70242e-07
7.93,4.84519e-07
7.94,4.96552e-07
7.95,5.06321e-07
7.96,5.13903e-07
7.97,5.06059e-07
7.98,4.74229e-07
7.99,4.30912e-07
8,3.75831e-07
8.01,3.24764e-07
8.02,2.80687e-07
8.03,2.22593e-07
8.04,1.5036e-07
8.05,8.6846e-08
8.06,4.2909e-08
8.07,6.205e-09
8.08,-2.483e-09
8.09,-2.711e-09
8.1,1.1506e-08
8.11,3.488e-08
8.12,6.4997e-08
8.13,1.02903e-07
8.14,1.49911e-07
8.15,2.23112e-07
8.16,3.27206e-07
8.17,4.35666e-07
8.18,5.38953e-07
8.19,6.24797e-07
8.2,7.1227e-07
8.21,7.99304e-07
8.22,8.59236e-07
8.23,9.05265e-07
8.24,8.98935e-07
8.25,8.92869e-07
8.26,8.88893e-07
8.27,8.77454e-07
8.28,8.56467e-07
8.29,8.33433e-07
8.3,8.01979e-07
8.31,7.63605e-07
8.32,7.45485e-07
8.33,7.2854e-07
8.34,7.14253e-07
8.35,7.19037e-07
8.36,7.268e-07
8.37,7.35224e-07
8.38,7.25425e-07
8.39,7.12951e-07
8.4,7.00317e-07
8.41,6.85856e-07
8.42,6.70109e-07
8.43,6.5843e-07
8.44,6.50218e-07
8.45,6.35335e-07
8.46,6.14742e-07
8.47,5.84684e-07
8.48,5.43798e-07
8.49,5.04143e-07
8.5,4.66752e-07
8.51,4.31713e-07
8.52,4.23731e-07
8.53,4.03731e-07
8.54,3.93679e-07
8.55,3.89667e-07
8.56,3.86388e-07
8.57,3.89679e-07
8.58,4.18217e-07
8.59,4.54788e-07
8.6,4.71439e-07
8.61,4.85221e-07
8.62,4.93642e-07
8.63,5.06232e-07
8.64,5.17798e-07
8.65,5.26113e-07
8.66,5.24185e-07
8.67,5.19979e-07
8.68,5.21001e-07
8.69,5.22934e-07
8.7,5.25011e-07
8.71,5.3274e-07
8.72,5.45439e-07
8.73,5.57296e-07
8.74,5.57291e-07
8.75,5.55358e-07
8.76,5.4194e-07
8.77,5.09421e-07
8.78,4.75942e-07
8.79,4.52429e-07
8.8,4.29858e-07
8.81,4.11106e-07
8.82,4.14285e-07
8.83,4.26502e-07
8.84,4.48531e-07
8.85,4.73276e-07
8.86,4.98025e-07
8.87,5.23237e-07
8.88,5.40244e-07
8.89,5.54222e-07
8.9,5.71511e-07
8.91,6.00496e-07
8.92,6.26516e-07
8.93,6.32268e-07
8.94,6.35097e-07
8.95,6.30652e-07
8.96,6.23615e-07
8.97,6.10317e-07
8.98,5.90698e-07
8.99,5.71641e-07
9,5.53425e-07
9.01,5.36942e-07
9.02,5.30803e-07
9.03,5.27418e-07
9.04,5.22814e-07
9.05,5.20903e-07
9.06,5.20526e-07
9.07,5.18526e-07
9.08,5.17357e-07
9.09,5.15628e-07
9.1,5.14053e-07
9.11,5.14146e-07
9.12,5.15794e-07
9.13,5.16807e-07
9.14,5.10808e-07
9.15,5.02064e-07
9.16,4.9385e-07
9.17,4.92879e-07
9.18,5.1763e-07
9.19,5.39048e-07
9.2,5.8173e-07
9.21,6.39764e-07
9.22,7.25395e-07
9.23,8.15584e-07
9.24,8.65701e-07
9.25,9.05276e-07
9.26,9.10659e-07
9.27,8.92449e-07
9.28,8.55902e-07
9.29,8.22139e-07
9.3,7.83344e-07
9.31,7.4508e-07
9.32,7.0678e-07
9.33,6.6505e-07
9.34,6.29898e-07
9.35,6.16291e-07
9.36,6.09521e-07
9.37,5.77464e-07
9.38,5.22236e-07
9.39,4.71477e-07
9.4,4.65164e-07
9.41,4.57106e-07
9.42,4.44718e-07
9.43,4.3453e-07
9.44,4.094e-07
9.45,3.7599e-07
9.46,3.68604e-07
9.47,3.63403e-07
9.48,3.60155e-07
9.49,3.58469e-07
9.5,3.64313e-07
9.51,3.812e-07
9.52,4.05001e-07
9.53,4.30048e-07
9.54,4.52392e-07
9.55,4.6738e-07
9.56,4.77552e-07
9.57,4.86181e-07
9.58,4.89394e-07
9.59,4.88704e-07
9.6,4.93283e-07
9.61,4.97416e-07
9.62,5.02195e-07
9.63,5.05936e-07
9.64,5.08332e-07
9.65,5.0926e-07
9.66,5.06603e-07
9.67,4.91358e-07
9.68,4.88392e-07
9.69,4.901e-07
9.7,4.87371e-07
9.71,4.85602e-07
9.72,4.84986e-07
9.73,4.85046e-07
9.74,4.7352e-07
9.75,4.61619e-07
9.76,4.50283e-07
9.77,4.4132e-07
9.78,4.36081e-07
9.79,4.18951e-07
9.8,3.87302e-07
9.81,3.43876e-07
9.82,3.01525e-07
9.83,2.35507e-07
9.84,1.62318e-07
9.85,1.17736e-07
9.86,9.9673e-08
9.87,1.17332e-07
9.88,1.37816e-07
9.89,1.58305e-07
9.9,1.74984e-07
9.91,1.82203e-07
9.92,1.82451e-07
9.93,1.75968e-07
9.94,1.68117e-07
9.95,1.74762e-07
9.96,1.88903e-07
9.97,1.93698e-07
9.98,1.53528e-07
9.99,1.08612e-07
10,4.8543e-08
10.01,3.3389e-08
10.02,1.3386e-08
10.03,-5.715e-09
10.04,-8.755e-09
10.05,7.96e-10
10.06,3.6117e-08
10.07,7.5118e-08
10.08,1.2377e-07
10.09,1.76524e-07
10.1,2.3296e-07
10.11,3.00903e-07
10.12,3.7646e-07
10.13,4.69797e-07
10.14,5.54708e-07
10.15,6.44571e-07
10.16,7.55176e-07
10.17,8.60451e-07
10.18,9.22213e-07
10.19,9.4141e-07
10.2,9.07634e-07
10.21,8.40259e-07
10.22,7.86933e-07
10.23,7.45529e-07
10.24,6.74167e-07
10.25,6.21279e-07
10.26,6.22959e-07
10.27,6.43198e-07
10.28,6.64283e-07
10.29,6.83551e-07
10.3,6.78946e-07
10.31,6.6595e-07
10.32,6.55039e-07
10.33,6.32242e-07
10.34,5.88623e-07
10.35,5.35497e-07
10.36,4.8455e-07
10.37,4.75331e-07
10.38,4.43432e-07
10.39,4.47644e-07
10.4,4.41898e-07
10.41,4.54786e-07
10.42,4.42084e-07
10.43,4.27245e-07
10.44,3.94546e-07
10.45,3.49867e-07
10.46,3.18089e-07
10.47,2.8185e-07
10.48,2.46822e-07
10.49,2.56542e-07
10.5,2.85623e-07
10.51,3.04533e-07
10.52,3.2605e-07
10.53,3.45715e-07
10.54,3.80268e-07
10.55,4.32051e-07
10.56,4.90624e-07
10.57,5.43463e-07
10.58,6.21074e-07
10.59,7.22819e-07
10.6,8.19342e-07
10.61,9.22913e-07
10.62,1.03715e-06
10.63,1.09397e-06
10.64,1.12422e-06
10.65,1.116e-06
10.66,1.05431e-06
10.67,9.99721e-07
10.68,9.51036e-07
10.69,8.72636e-07
10.7,7.94e-07
10.71,7.18545e-07
10.72,6.45837e-07
10.73,5.67903e-07
10.74,5.37436e-07
10.75,5.14524e-07
10.76,5.02143e-07
10.77,4.97618e-07
10.78,5.03116e-07
10.79,5.26949e-07
10.8,5.28361e-07
10.81,5.09576e-07
10.82,4.7554e-07
10.83,4.0326e-07
10.84,3.51573e-07
10.85,3.59161e-07
10.86,3.66481e-07
10.87,3.60066e-07
10.88,3.70586e-07
10.89,3.99239e-07
10.9,4.31873e-07
10.91,4.59977e-07
10.92,4.8169e-07
10.93,4.94992e-07
10.94,4.64194e-07
10.95,4.41405e-07
10.96,4.10315e-07
10.97,3.74418e-07
10.98,3.52336e-07
10.99,3.58438e-07
11,3.6738e-07
11.01,4.06291e-07
11.02,4.40284e-07
11.03,4.52214e-07
11.04,4.79402e-07
11.05,5.1339e-07
11.06,5.59794e-07
11.07,5.96861e-07
11.08,6.30497e-07
11.09,6.48536e-07
11.1,6.70536e-07
11.11,6.89115e-07
11.12,7.02841e-07
11.13,7.19599e-07
11.14,7.21506e-07
11.15,7.18969e-07
11.16,7.09315e-07
11.17,6.93053e-07
11.18,6.76535e-07
11.19,6.59866e-07
11.2,6.36684e-07
11.21,6.08019e-07
11.22,5.7856e-07
11.23,5.6743e-07
11.24,5.58369e-07
11.25,5.51545e-07
11.26,5.49784e-07
11.27,5.5579e-07
11.28,5.78198e-07
11.29,5.8252e-07
11.3,5.86677e-07
11.31,5.84832e-07
11.32,5.84592e-07
11.33,5.78651e-07
11.34,5.72007e-07
11.35,5.90089e-07
11.36,6.12656e-07
11.37,6.3547e-07
11.38,6.31616e-07
11.39,6.1956e-07
11.4,5.94793e-07
11.41,5.71675e-07
11.42,5.47747e-07
11.43,5.25107e-07
11.44,5.01012e-07
11.45,4.8648e-07
11.46,4.82127e-07
11.47,4.78965e-07
11.48,4.7632e-07
11.49,4.69968e-07
11.5,4.66186e-07
11.51,4.62278e-07
11.52,4.59265e-07
11.53,4.56685e-07
11.54,4.54449e-07
11.55,4.57867e-07
11.56,4.67939e-07
11.57,4.82489e-07
11.58,4.92801e-07
11.59,4.99361e-07
11.6,5.16021e-07
11.61,5.25043e-07
11.62,5.32328e-07
11.63,5.2688e-07
11.64,5.14873e-07
11.65,4.97529e-07
11.66,4.80378e-07
11.67,4.63897e-07
11.68,4.50868e-07
11.69,4.41537e-07
11.7,4.39966e-07
11.71,4.76941e-07
11.72,5.15002e-07
11.73,5.53262e-07
11.74,5.89762e-07
11.75,6.26312e-07
11.76,6.59509e-07
11.77,6.79249e-07
11.78,6.95575e-07
11.79,7.13388e-07
11.8,7.26611e-07
11.81,7.3752e-07
