time,Master4Paths4.timeDiff_Std.ScaledTimeDiff:vector
8.97,4.63946e-07
8.98,5.04366e-07
8.99,5.43838e-07
9,5.75032e-07
9.01,5.87762e-07
9.02,6.05339e-07
9.03,6.13187e-07
9.04,5.70027e-07
9.05,5.03887e-07
9.06,4.22775e-07
9.07,3.27305e-07
9.08,1.54601e-07
9.09,-9.6989e-08
9.1,-3.47934e-07
9.11,-5.84924e-07
9.12,-7.98234e-07
9.13,-8.19458e-07
9.14,-7.80317e-07
9.15,-6.96427e-07
9.16,-6.12537e-07
9.17,-5.28646e-07
9.18,-4.44756e-07
9.19,-3.53393e-07
9.2,-2.56093e-07
9.21,-1.35592e-07
9.22,-2.4108e-08
9.23,7.5402e-08
9.24,1.84922e-07
9.25,2.81445e-07
9.26,3.45065e-07
9.27,3.586e-07
9.28,3.53407e-07
9.29,3.40937e-07
9.3,3.35539e-07
9.31,3.35219e-07
9.32,3.47439e-07
9.33,3.96003e-07
9.34,4.81823e-07
9.35,5.67653e-07
9.36,6.61337e-07
9.37,7.68367e-07
9.38,8.37748e-07
9.39,8.81602e-07
9.4,8.74352e-07
9.41,8.29555e-07
9.42,7.66354e-07
9.43,6.96194e-07
9.44,6.26035e-07
9.45,5.55875e-07
9.46,4.92964e-07
9.47,4.30095e-07
9.48,3.67225e-07
9.49,3.9742e-07
9.5,4.73717e-07
9.51,6.22747e-07
9.52,7.48322e-07
9.53,8.46242e-07
9.54,8.55982e-07
9.55,9.20436e-07
9.56,1.01212e-06
9.57,9.97466e-07
9.58,9.48508e-07
9.59,8.64558e-07
9.6,7.84706e-07
9.61,7.12615e-07
9.62,6.53255e-07
9.63,5.83012e-07
9.64,5.16496e-07
9.65,4.69526e-07
9.66,4.4481e-07
9.67,4.31087e-07
9.68,4.22117e-07
9.69,4.09696e-07
9.7,3.94526e-07
9.71,3.79356e-07
9.72,3.57094e-07
9.73,3.25524e-07
9.74,2.93955e-07
9.75,2.64042e-07
9.76,2.37872e-07
9.77,2.16311e-07
9.78,1.96477e-07
9.79,1.77297e-07
9.8,1.61776e-07
9.81,1.48353e-07
9.82,1.32473e-07
9.83,1.17434e-07
9.84,1.03254e-07
9.85,9.3085e-08
9.86,8.7013e-08
9.87,8.7423e-08
9.88,8.8721e-08
9.89,9.0621e-08
9.9,9.3731e-08
9.91,9.6706e-08
9.92,9.9473e-08
9.93,1.01183e-07
9.94,8.417e-08
9.95,5.219e-08
9.96,2.1803e-08
9.97,-6.634e-09
9.98,-3.2514e-08
9.99,-2.4272e-08
10,-1.0961e-08
10.01,2.349e-09
10.02,4.292e-08
10.03,6.7239e-08
10.04,-2.3441e-08
10.05,-1.39669e-07
10.06,-2.71559e-07
10.07,-4.03459e-07
10.08,-4.71806e-07
10.09,-4.75406e-07
10.1,-5.29316e-07
10.11,-5.86915e-07
10.12,-6.44515e-07
10.13,-6.31932e-07
10.14,-6.02983e-07
10.15,-5.75393e-07
10.16,-6.18446e-07
10.17,-6.88833e-07
10.18,-7.19343e-07
10.19,-6.93049e-07
10.2,-6.21459e-07
10.21,-5.75064e-07
10.22,-5.30418e-07
10.23,-4.87928e-07
10.24,-4.22274e-07
10.25,-3.53174e-07
10.26,-2.84074e-07
10.27,-2.21086e-07
10.28,-1.60184e-07
10.29,-9.9274e-08
10.3,-7.69e-10
10.31,1.15534e-07
10.32,1.43944e-07
10.33,1.63595e-07
10.34,1.74305e-07
10.35,2.48329e-07
10.36,3.33491e-07
10.37,4.29811e-07
10.38,4.36212e-07
10.39,4.21554e-07
10.4,4.08784e-07
10.41,3.9499e-07
10.42,3.84927e-07
10.43,4.05347e-07
10.44,4.25767e-07
10.45,4.46187e-07
10.46,5.17229e-07
10.47,5.88559e-07
10.48,6.59889e-07
10.49,7.19223e-07
10.5,7.60586e-07
10.51,7.65516e-07
10.52,7.70446e-07
10.53,7.61573e-07
10.54,6.90613e-07
10.55,6.30268e-07
10.56,5.76577e-07
10.57,5.25707e-07
10.58,4.97272e-07
10.59,4.91702e-07
10.6,4.5379e-07
10.61,4.1352e-07
10.62,3.7325e-07
10.63,3.38309e-07
10.64,3.06801e-07
10.65,2.81931e-07
10.66,2.55698e-07
10.67,2.29532e-07
10.68,2.08552e-07
10.69,1.87572e-07
10.7,1.66592e-07
10.71,1.47303e-07
10.72,1.30576e-07
10.73,1.17196e-07
10.74,1.08421e-07
10.75,1.00189e-07
10.76,9.1609e-08
10.77,8.9882e-08
10.78,9.0493e-08
10.79,9.1103e-08
10.8,9.159e-08
10.81,9.2136e-08
10.82,9.4946e-08
10.83,9.7855e-08
10.84,1.00865e-07
10.85,1.03875e-07
10.86,1.07404e-07
10.87,1.11814e-07
10.88,1.16063e-07
10.89,1.225e-07
10.9,1.3581e-07
10.91,1.4878e-07
10.92,1.6159e-07
10.93,1.744e-07
10.94,1.84927e-07
10.95,1.93637e-07
10.96,1.99662e-07
10.97,2.08658e-07
10.98,2.21578e-07
10.99,2.34499e-07
11,2.41199e-07
11.01,2.33829e-07
11.02,2.52378e-07
11.03,2.79506e-07
11.04,3.05326e-07
11.05,3.31146e-07
11.06,3.58387e-07
11.07,4.09807e-07
11.08,4.7622e-07
11.09,5.5785e-07
11.1,7.11578e-07
11.11,8.70512e-07
11.12,1.02945e-06
11.13,1.1884e-06
11.14,1.33631e-06
11.15,1.45007e-06
11.16,1.51782e-06
11.17,1.54552e-06
11.18,1.43618e-06
11.19,1.31392e-06
11.2,1.18138e-06
11.21,1.04883e-06
11.22,9.18831e-07
11.23,7.92171e-07
11.24,6.80387e-07
11.25,5.80383e-07
11.26,5.01913e-07
11.27,5.29542e-07
11.28,5.95861e-07
11.29,6.72891e-07
11.3,7.49922e-07
11.31,8.26574e-07
11.32,8.97014e-07
11.33,8.82995e-07
11.34,7.82635e-07
11.35,6.82276e-07
11.36,5.82061e-07
11.37,4.82091e-07
11.38,3.82121e-07
11.39,2.85556e-07
11.4,1.99476e-07
11.41,1.54545e-07
11.42,1.28765e-07
11.43,1.02985e-07
11.44,3.0924e-08
