time,Master1Paths4.StdSlave_1.ClockServo.OffsetFromMaster:vector
1.762544712857,-1.73392e-07
1.778173448966,5.33998e-07
1.793800133358,1.51461e-06
1.809424047139,1.12119e-06
1.82504976528,1.12119e-06
1.840689805955,2.40436e-07
1.856303246907,-3.31792e-07
1.87193057257,-3.31792e-07
1.887555086288,-5.43111e-07
1.903176438158,-1.2259e-08
1.918804620308,5.22849e-07
1.934416714465,5.22849e-07
1.950051801828,3.6136e-08
1.965686731349,3.55724e-07
1.981302794447,-8.08734e-07
1.996929766959,-2.69914e-06
2.012554836135,-3.06498e-06
2.028174815362,-1.60637e-06
2.043799694435,-1.60637e-06
2.059439997762,-1.33364e-06
2.0750476798,-3.40953e-07
2.090675377955,3.26842e-07
2.106296535349,1.02498e-06
2.121927949973,1.21324e-06
2.137556036346,1.6845e-06
2.153179663965,1.61286e-06
2.168796391024,1.61286e-06
2.184419310074,1.50539e-06
2.200045681426,1.50539e-06
2.215681321349,1.65499e-06
2.231303103149,1.65379e-06
2.246933481506,1.02041e-06
2.262539513231,1.02041e-06
2.278169294706,1.4632e-07
2.293803237855,-1.32346e-06
2.309422072232,-1.46366e-06
2.3250481908,-2.41024e-06
2.3406793175,-2.41024e-06
2.356295512494,-1.50371e-06
2.371924362761,-4.4946e-07
2.387551553747,8.76348e-07
2.403175066839,1.19999e-06
2.418793204329,1.19999e-06
2.434433472321,8.22426e-07
2.450054702423,-9.01333e-07
2.465667160975,-1.90531e-06
2.48129931724,-2.54067e-06
2.496926591611,-2.54067e-06
2.512558175892,-1.96027e-06
2.528160994814,-1.09367e-06
2.543804737509,-8.1859e-08
2.559436633409,3.02521e-07
2.575044581315,7.91163e-07
2.590674784575,7.91163e-07
2.606299463365,9.08077e-07
2.621927277086,1.54507e-06
2.637548199172,8.19219e-07
2.653172780371,4.03115e-07
2.668803564969,-1.52427e-07
2.684425420496,-1.13662e-06
2.700053447935,-1.13662e-06
2.71568317784,1.03681e-07
2.731316495141,3.20168e-07
2.746926597787,2.11452e-06
2.762543124326,2.72943e-06
2.778170680083,2.72943e-06
2.793799651001,1.83779e-06
2.809424617765,1.455e-09
2.825042422878,-1.65673e-06
2.840673219976,-2.20259e-06
2.856299095898,-2.20259e-06
2.871925416654,-1.18768e-06
2.887558235322,-1.09446e-07
2.903172524882,1.23569e-06
2.918804069113,1.23569e-06
2.934434377238,1.04637e-06
2.950051121281,1.35597e-07
2.965676338943,-4.75181e-07
2.981301749443,-4.75181e-07
2.996927231758,-1.77908e-07
3.01254340408,-4.0715e-08
3.028174654094,-4.0715e-08
3.043804245946,-6.2532e-07
3.059423613324,-4.83701e-07
3.075052763037,2.89336e-07
3.090676129533,-4.38869e-07
3.106309002153,1.25837e-06
3.121926615449,1.77045e-06
3.137548068501,4.48774e-07
3.15317926477,9.74524e-07
3.168794494981,1.45244e-06
3.184424811251,-6.0549e-08
3.200053424555,-4.16769e-07
3.215669777797,-1.1504e-08
3.231300258118,-5.30437e-07
3.246929744462,-5.30437e-07
3.262557403582,-4.30718e-07
3.278174146716,-2.334e-08
3.293799894206,-1.85708e-07
3.309429775195,-1.85708e-07
3.325055502936,-4.05274e-07
3.340674333409,-3.82903e-07
3.356297691705,-2.53875e-06
3.37192125419,-3.0025e-06
3.387555925003,-7.9548e-07
3.403180570425,1.96894e-07
3.418796719945,1.0681e-06
3.434426202972,1.0681e-06
3.45005645404,2.54265e-06
3.465679021851,2.54156e-06
3.481296054478,1.93156e-06
3.49692046009,1.40234e-06
3.512553220266,1.40234e-06
3.528186288377,5.56304e-07
3.543803123016,-9.7557e-08
3.559424727785,-6.39693e-07
3.575052227997,-2.64259e-06
3.590681736951,-2.64259e-06
3.606307704446,-6.82757e-07
3.621934397556,-1.08183e-06
3.637555701546,-3.8494e-07
3.653175730506,2.7014e-08
3.668792777894,3.30133e-07
3.684430469863,-4.52439e-07
3.700045108942,3.30133e-07
3.715679773608,7.7887e-07
3.731308481075,7.46285e-07
3.746922460578,3.1902e-08
3.762544500967,4.82533e-07
3.778175131473,-1.08159e-06
3.793792274465,-1.17081e-06
3.809432444296,-1.0186e-06
3.825053528862,-2.35155e-07
3.840682894369,6.45251e-07
3.856288644895,6.45251e-07
3.871930220676,2.68012e-07
3.887549493077,2.09114e-07
3.903177181786,-8.45638e-07
3.918801694626,-8.45638e-07
3.934430507122,1.0428e-06
3.950053679354,2.00905e-06
3.965681702705,2.00905e-06
3.981296218328,1.97654e-06
3.996918465853,1.90533e-07
4.012546967841,-8.90279e-07
4.028174438382,-1.4415e-06
4.043799671893,-1.67319e-06
4.059424908463,-1.67319e-06
4.075061857721,-1.56576e-06
4.090680255229,-9.65124e-07
4.106303087384,-9.65124e-07
4.121932908045,7.33896e-07
4.137554813931,1.07601e-06
4.15317559595,8.19637e-07
4.168805257072,-9.7865e-07
4.184434745946,-1.4796e-07
4.200057438158,-1.4796e-07
4.215684288648,1.41549e-07
4.231303425873,7.30727e-07
4.2469307351,7.45772e-07
4.262547305837,9.11419e-07
4.278171887633,8.00098e-07
4.293799749863,3.86527e-07
4.309431179801,-9.8063e-08
4.325045575188,-4.29747e-07
4.340679731552,-4.29747e-07
4.356304707787,-4.02508e-07
4.371921366794,-3.81005e-07
4.387558258964,-3.81005e-07
4.403171739045,6.87307e-07
4.418804174564,-2.60171e-07
4.434428356277,-1.78308e-06
4.450056456197,-1.33924e-06
4.46567730833,7.59843e-07
4.481307171005,5.89766e-07
4.496926437567,6.7233e-07
4.512555007949,6.7233e-07
4.528181190193,8.44407e-07
4.543794090982,1.88363e-06
4.559429551531,2.4009e-06
4.575058251502,2.36589e-06
4.590673469026,1.69419e-06
4.606302507672,-5.84675e-07
4.621924717861,-2.27614e-06
4.637558804291,-2.27614e-06
4.653184780496,-1.88699e-06
4.668803309384,-1.40578e-06
4.684422511021,-1.47916e-06
4.700055616858,-8.43723e-07
4.715675908628,-8.43723e-07
4.731300528597,-4.97456e-07
4.746927660886,-1.31496e-07
4.762545654891,-6.3932e-08
4.778169393122,-6.3932e-08
4.793805106654,-6.40818e-07
4.809423495068,-1.20552e-06
4.825044746507,-1.20552e-06
4.840671300568,-1.10583e-06
4.856302299454,-7.07852e-07
4.871922742582,-1.1749e-07
4.887549724905,6.61947e-07
4.903179786842,1.56522e-06
4.918797083239,1.56522e-06
4.93442753378,1.93554e-06
4.950048290195,1.50966e-06
4.965671790747,7.0769e-07
4.981304716094,1.45539e-07
4.99694250225,1.59203e-07
5.012544527353,-2.00209e-07
5.028175728977,-2.00209e-07
5.043809717986,1.0891e-06
5.059422427443,1.0891e-06
5.075046989827,9.49675e-07
5.090679869384,5.78126e-07
5.10630198032,-1.58408e-06
5.121922697735,-3.31805e-06
5.13756266037,-4.56244e-06
5.153172623114,-4.56244e-06
5.168797161997,-1.55026e-06
5.18442621185,-1.00818e-06
5.200055334907,1.08527e-06
5.215674414851,2.24284e-06
5.231305714459,1.84352e-06
5.246924996775,1.84352e-06
5.262543727037,1.84352e-06
5.278185023014,1.68785e-06
5.293802727366,2.96146e-06
5.30943303505,2.45981e-06
5.325044256952,-2.21219e-07
5.340680104403,2.7937e-07
5.356300175261,-3.77473e-07
5.371931485947,-1.72223e-06
5.387561822686,-1.76051e-06
5.403176091043,-4.15751e-07
5.418799704928,-1.09409e-06
5.434432975543,-6.80966e-07
5.450045812814,1.92379e-07
5.465673081447,5.98522e-07
5.481294430167,5.98522e-07
5.496922522012,9.54482e-07
5.512555317198,9.54482e-07
5.528177950671,1.04452e-06
5.543799852431,9.28569e-07
5.559431267639,1.12065e-06
5.575062585449,4.1901e-07
5.590682166503,7.4555e-08
5.606306543218,2.71506e-07
5.621923999968,2.8587e-08
5.637543990022,-1.70127e-07
5.653173637125,-4.07989e-07
5.668803699907,4.57193e-07
5.684422054696,-2.67907e-07
5.700044870757,-2.67907e-07
5.715664821824,-5.55943e-07
5.731298882906,-5.82584e-07
5.746930768079,-1.26214e-06
5.762551167645,-1.56487e-06
5.778178847105,-1.49004e-06
5.793795904387,-1.49004e-06
5.809429525527,-1.71574e-06
5.825050558478,-1.15142e-06
5.840670477049,-2.41125e-07
5.856297986862,1.22339e-06
5.871918644832,2.88597e-06
5.887543278358,2.88597e-06
5.903174872693,2.41543e-06
5.91879889162,1.38306e-06
5.934428764389,-1.11844e-06
5.950064364968,-1.8804e-06
5.965671193939,-2.83675e-06
5.981303971513,-2.02925e-06
5.996928539166,-1.61472e-06
6.012548618587,-4.00897e-07
6.028185587483,2.66159e-06
6.04380027099,2.66159e-06
6.05942735813,4.52926e-07
6.075063413409,-4.7709e-08
6.090673314097,-4.04022e-07
6.106300880096,-4.04022e-07
6.121926441007,-1.15651e-06
6.137552586085,-1.06653e-06
6.153171927051,-2.5856e-07
6.168796018965,4.3016e-07
6.184428248245,6.41315e-07
6.200058343037,6.41315e-07
6.215669276481,1.11121e-06
6.231304842152,1.19637e-06
6.246929196761,-7.58366e-07
6.262549613146,-1.2629e-06
6.278166990136,6.91834e-07
6.293796470676,3.13776e-07
6.309433498268,-2.57073e-07
6.325041313848,2.1433e-07
6.340682151489,3.42859e-07
6.35630645525,1.13188e-07
6.371930042308,-6.73428e-07
6.387549061707,-8.42959e-07
6.403166200875,-1.09554e-06
6.418802784172,-1.09554e-06
6.434426613403,-2.99231e-07
6.450060597912,2.75954e-07
6.465685652955,2.75954e-07
6.481290548598,1.73382e-07
6.496926771835,-2.0254e-08
6.512551252486,-9.06512e-07
6.528175294378,-1.24167e-06
6.543809092866,-1.99096e-06
6.559427479348,-1.69464e-06
6.575047992672,-1.02753e-06
6.590675272476,9.99408e-07
6.606310764816,2.57976e-06
6.621919797211,3.27257e-06
6.637550757831,3.27257e-06
6.653177413014,2.28273e-06
6.668792103638,5.3189e-08
6.684421883506,-2.46518e-07
6.700057753468,-5.54066e-07
6.715664438619,1.62275e-07
6.731313471114,2.11632e-06
6.746928322957,2.11632e-06
6.762545276847,1.48896e-06
6.778186780907,5.67098e-07
6.793812347974,-8.3181e-07
6.809421324377,-8.3181e-07
6.825066562214,-1.56151e-06
6.840678427453,-1.34509e-06
6.856311461348,-1.34509e-06
6.871925373762,-1.07641e-06
6.887559544195,-1.23629e-06
6.903169859736,-8.35642e-07
6.918793855194,-8.35642e-07
6.934418216659,-4.81923e-07
6.95005622757,3.60879e-07
6.965681387457,3.60879e-07
6.981296038612,5.57162e-07
6.996930984817,2.07264e-07
7.012544013442,8.28323e-07
7.028174488717,-1.91437e-06
7.043810340841,1.13522e-07
7.05943707463,1.69437e-07
7.07505370571,6.7896e-08
7.090693212272,2.0731e-08
7.106297792791,2.08207e-07
7.121938076573,7.57335e-07
7.13754887785,7.23373e-07
7.153168622601,-4.12697e-07
7.168799639285,-4.81536e-07
7.184419516592,-2.2929e-06
7.200049511264,-2.2929e-06
7.215680888445,-3.10422e-07
7.231300904847,1.39934e-06
7.246934919384,3.38266e-07
7.262538753362,2.03725e-06
7.278179131847,1.48333e-06
7.293799878906,6.54197e-07
7.309432793297,-1.04479e-06
7.325056361725,3.32988e-07
7.340673972684,1.50769e-07
7.356303196532,2.32323e-07
7.371932169565,7.39759e-07
7.387552887344,1.05072e-06
7.403179472521,8.68505e-07
7.418798150133,6.43103e-07
7.434422614082,-3.35675e-07
7.4500604892,-1.15369e-06
7.465678376649,-1.48171e-06
7.481296640349,-1.48171e-06
7.496933286445,-1.2211e-06
7.512550339323,-1.07517e-06
7.528189094197,-9.38367e-07
7.543796274706,-6.36925e-07
7.55942959895,-3.73341e-07
7.575048441862,-1.03502e-07
7.590682928926,2.70636e-07
7.606306748415,3.47099e-07
7.621926928665,3.03601e-07
7.637550683317,1.18138e-06
7.653174155421,3.72449e-07
7.66881505285,5.9038e-07
7.68441441632,5.15988e-07
7.700042260592,1.0745e-06
7.715680495216,9.43548e-07
7.731300580577,1.43529e-06
7.746935093334,8.84592e-07
7.762559256638,6.55198e-07
7.778169081223,-1.5016e-07
7.793808900363,-6.29127e-07
7.809422452175,-7.44085e-07
7.825058631334,-5.48646e-07
7.840672874508,-1.90536e-07
7.856305691884,4.10306e-07
7.871929586101,2.95348e-07
7.887552178966,9.98482e-07
7.903170152963,9.22941e-07
7.918796488309,-1.0172e-07
7.934418579602,5.71e-10
7.950052808468,5.71e-10
7.965683146214,-1.91221e-06
7.981303078823,-4.32535e-06
7.996936534578,-4.07231e-06
8.012555504564,-4.07231e-06
8.028179311739,-2.00096e-06
8.043792180052,1.70711e-06
8.059433531499,2.1599e-06
8.075048710275,3.05918e-06
8.090680887583,2.97336e-06
8.106296263325,1.84319e-06
8.12193414026,1.26063e-06
8.137553365816,1.84938e-06
8.153174739625,1.48645e-06
8.168806483605,1.27555e-06
8.184439877859,1.57946e-06
8.200052297908,1.44342e-06
8.215680268836,4.29673e-07
8.231300003792,-3.05359e-07
8.246920892799,-8.42108e-07
8.262556163118,-2.66496e-06
8.278170870446,-2.69864e-06
8.293803964633,-2.52555e-06
8.30942050282,-1.93477e-06
8.325054320268,-1.11873e-06
8.340678690008,1.27761e-06
8.356294319651,1.68282e-06
8.371929288641,2.39279e-06
8.38754491986,2.92472e-06
8.40317608756,2.62168e-06
8.418800837708,9.77534e-07
8.434424712467,1.42256e-06
8.450057826569,-1.22618e-06
8.465673188117,-3.57044e-06
8.481303021184,-3.26562e-06
8.496932656173,-2.50401e-06
8.51255102799,-2.55656e-06
8.528174183617,-1.83731e-06
8.543804548537,-8.02321e-07
8.559434672221,-7.3168e-07
8.575052352263,4.348e-08
8.590680296385,6.72029e-07
8.606311009101,9.77224e-07
8.621915503224,2.19966e-07
8.637556787019,4.43309e-07
8.653185067431,4.43498e-07
8.668790145956,6.55189e-07
8.68442955507,9.21031e-07
8.700041453126,1.41753e-06
8.715683284975,1.41753e-06
8.731312504558,1.00712e-06
8.746924395711,1.18998e-06
8.762546630641,1.39205e-06
8.778165953501,9.14744e-07
8.793798737159,1.34306e-06
8.80942089364,7.83515e-07
8.825055251246,-7.32082e-07
8.840669443509,-1.80719e-06
8.856295973228,-1.14991e-06
8.871921383071,-1.36205e-06
8.887549235732,-7.31338e-07
8.90317177786,-7.31338e-07
8.918807947526,-8.76738e-07
8.934426646918,-8.5126e-07
8.950049588296,-1.37783e-06
8.96567349891,-1.35442e-06
8.981297121046,-7.41571e-07
8.996927394473,2.22535e-07
9.012556906075,-3.93465e-07
9.028179331812,6.23879e-07
9.043800934824,1.4425e-07
9.059427727428,5.326e-08
9.075052857295,-7.39249e-07
9.090673298285,9.1317e-08
9.106313057918,-2.26581e-06
9.121920569685,-1.97295e-06
9.137548281003,-1.49951e-06
9.153181659916,2.20609e-06
9.168795504743,2.68937e-06
9.184422256873,2.68937e-06
9.200045926171,3.24749e-06
9.215674747891,1.52562e-06
9.231301743566,6.568e-08
9.246926006855,-5.05139e-07
9.262550096076,-2.9635e-07
9.278179984135,-1.04997e-06
9.293802615053,-7.8441e-07
9.309428289294,-1.61178e-06
9.325040523441,-1.72011e-06
9.340670179795,-2.41418e-06
9.356309349787,-1.17003e-06
9.371922136026,-3.30316e-07
9.387546482924,1.35035e-06
9.403173743297,2.02805e-06
9.418794013466,2.02805e-06
9.43443103068,1.8605e-06
9.450058891993,1.30914e-06
9.465669745576,8.08507e-07
9.481296987428,8.08507e-07
9.496933053388,1.18129e-07
9.512545840833,-1.53843e-07
9.528172670457,-1.3695e-06
9.543800257407,-2.16507e-06
9.559430298656,-2.60831e-06
9.575056268025,-2.84711e-06
9.590674229022,-2.42953e-06
9.606295756673,-7.54792e-07
9.621929272033,9.01149e-07
9.637557937463,2.57017e-06
9.653181516845,2.59641e-06
9.66879988983,2.51381e-06
9.684428646585,1.81259e-06
9.700062455703,1.3021e-06
9.715673577705,9.73326e-07
9.731308260169,5.77136e-07
9.746923091825,-5.6182e-08
9.762553782858,-7.28693e-07
9.778169490989,-1.12222e-06
9.793807748107,-1.75473e-06
9.809434027462,-1.12222e-06
9.825058652318,-9.28727e-07
9.84067519792,-6.29653e-07
9.856308950985,-3.45111e-07
9.871912961422,-3.45111e-07
9.887548684142,-4.259e-08
9.903182548325,3.45343e-07
9.918799600914,8.47141e-07
9.934431175714,1.06124e-06
9.950047367017,1.06124e-06
9.96567530345,1.05659e-06
9.981300073152,7.86386e-07
9.996929150757,4.29597e-07
10.012552524092,3.9229e-08
10.028169097719,3.9229e-08
10.043807429832,-2.02178e-07
10.059423195886,5.42e-08
10.075057961211,-3.83938e-07
10.090674020007,-1.38124e-07
10.106299317004,-2.29482e-07
10.121919637677,-5.33039e-07
10.137540940227,-9.37866e-07
10.153174973079,-5.98301e-07
10.168805808346,-3.92845e-07
10.18443896002,4.32861e-07
10.200054960575,1.10749e-06
10.215678211084,1.23155e-06
10.23129717729,1.10749e-06
10.246919963638,1.16146e-06
10.262549970395,1.13147e-06
10.278164942887,9.50738e-07
10.293804752692,7.77672e-07
10.309430838844,-5.89579e-07
10.325044099233,-1.10227e-06
10.34067866549,-1.60368e-06
10.356299304267,-1.61719e-06
10.371931195471,-6.53121e-07
10.387551121744,-4.4708e-07
10.40318115056,-4.42376e-07
10.418805378468,-2.53827e-07
10.434426374359,-2.12978e-07
10.450041003598,-2.12978e-07
10.465676985183,3.21857e-07
10.481297628096,1.11627e-06
10.496924547212,1.27406e-06
10.512554588224,1.27406e-06
10.528168323224,6.73931e-07
10.543800746777,-8.6326e-08
10.559425652211,-3.87366e-07
10.575050026451,-2.10795e-06
10.590679810554,-2.06804e-06
10.606298694327,-1.55294e-06
10.621929159376,-1.85351e-06
10.63754824739,6.62951e-07
10.653172795203,1.92007e-06
10.668797798687,1.63216e-06
10.684426752143,7.02879e-07
10.700045263642,7.02879e-07
10.715671734341,-2.10621e-07
10.731304750469,-6.43942e-07
10.746930732983,-7.0325e-07
10.762547295931,-5.26794e-07
10.778171437485,1.08644e-07
10.79379644293,8.388e-09
10.809417534672,8.76967e-07
10.825055681908,1.49064e-06
10.840681599765,6.2206e-07
10.85630894493,-2.38843e-07
10.871925841167,-4.38605e-07
10.887552554432,-4.38605e-07
10.903172773551,-1.08174e-06
10.918797751669,-1.52833e-06
10.934423941636,-3.79461e-07
10.950044529059,6.34071e-07
10.965674573726,-1.15571e-07
10.98130120652,6.86708e-07
10.996924957933,6.86708e-07
11.012552668688,4.52457e-07
11.02817540574,-7.15346e-07
11.043800952931,-1.27673e-06
11.05942835857,-1.27673e-06
11.075051301278,-1.64963e-06
11.09067942411,-1.03691e-06
11.106304128791,-2.4863e-07
11.121930631876,1.84868e-07
11.137547206828,1.84868e-07
11.153180560195,1.84868e-07
11.168795481079,6.50278e-07
11.184420928096,5.20708e-07
11.200054761554,6.20106e-07
11.215670486041,6.39627e-07
11.231296340415,6.39627e-07
11.246923090648,1.8494e-08
11.262543695074,-4.6434e-08
11.27817212063,-1.54182e-07
11.293800403217,-1.54182e-07
11.309423831792,-2.5268e-07
11.325053394771,-3.89637e-07
11.340674661082,-4.25767e-07
11.356294967841,-8.05696e-07
11.371932545649,-8.05696e-07
11.387538009846,-1.53686e-07
11.403172321701,1.35052e-06
11.41880452424,2.2462e-06
11.434412951564,2.2462e-06
11.450055083624,1.1321e-06
11.465672129819,5.71933e-07
11.481294821031,3.25245e-07
11.496932585802,-1.28306e-07
11.512559979873,-5.4916e-07
11.528177853524,-8.3726e-07
11.543797573057,-8.74269e-07
11.559416516672,-1.05333e-06
11.575050647367,-9.88367e-07
11.590676121352,-1.07113e-06
11.606298284972,-7.31716e-07
11.621923521676,-5.42718e-07
11.63755925245,-2.61184e-07
11.653184135243,-1.88654e-07
11.668808148975,-1.88654e-07
11.684426003534,9.822e-08
11.700054960555,-3.02076e-07
11.71567310768,-4.99789e-07
11.73130062257,-5.53248e-07
11.746931766788,-2.13427e-07
11.762559167901,-2.13427e-07
11.778167625032,8.5047e-07
11.793801217432,1.86772e-06
11.80943768136,2.10868e-06
11.82505557083,2.21558e-06
11.840676848482,1.38161e-06
11.856297533994,7.75739e-07
11.871924194371,5.86011e-07
11.887544088942,5.09625e-07
11.903174339322,5.6625e-07
11.918804681615,5.6625e-07
11.934418540946,-2.70032e-07
11.950048498585,-1.06727e-07
11.965682454101,-1.49372e-06
11.981301621698,-1.95989e-06
11.99693471506,-2.10884e-06
12.012552390408,-1.59575e-06
12.028168300377,-2.73008e-06
12.043792329246,-1.59575e-06
12.059428531762,-2.05092e-06
12.075047670773,-1.4126e-06
12.0906805456,3.6785e-07
12.106304592298,2.42252e-06
12.121928512684,2.53071e-06
12.13754807244,2.53071e-06
12.153169387861,3.06617e-06
12.168801530444,1.34311e-06
12.184428609652,-7.0166e-07
12.200052192804,-1.13589e-06
12.215674350548,-8.72651e-07
12.231296622176,-8.72651e-07
12.246919889608,-2.23433e-07
12.262550110104,6.98466e-07
12.278177271477,7.51294e-07
12.293812954646,7.51294e-07
12.309424155318,4.16786e-07
12.325054398581,-1.15468e-06
12.340678646204,-1.32889e-06
12.356296355266,-1.32889e-06
12.371925980472,-6.1899e-08
12.387547705183,4.50649e-07
12.403181317712,8.69767e-07
12.418803648878,8.69767e-07
12.434428917791,8.41219e-07
12.45005011534,7.13647e-07
12.465673474945,7.13647e-07
12.481306111434,5.37683e-07
12.496930948767,2.06656e-07
12.512553563973,-1.75194e-07
12.528174310206,-1.02314e-06
12.543790099182,-1.02314e-06
12.559426529588,-2.82987e-07
12.575051113416,-1.74108e-07
12.590685565782,-4.90405e-07
12.606301533172,-3.54915e-07
12.621928218022,-7.18912e-07
12.637548033179,-9.99501e-07
12.653180290291,-9.99501e-07
12.66879688294,-9.99501e-07
12.68443131803,2.99994e-07
12.700062606524,1.30397e-06
12.715676403078,1.34847e-06
12.731309402755,5.56399e-07
12.746932771549,1.05317e-06
12.762548706789,1.44399e-07
12.778169383029,-6.1936e-08
12.793791643623,2.70663e-07
12.809415733852,2.92751e-07
12.825052915686,2.92751e-07
12.840675537128,2.92751e-07
12.856290579829,6.57891e-07
12.871929375457,1.2739e-08
12.887550914335,3.92875e-07
12.903166830267,-3.88195e-07
12.918807138994,2.33812e-07
12.934415970788,3.57247e-07
12.950043113958,3.57247e-07
12.965676647058,-4.69669e-07
12.98129136738,2.90569e-07
12.996918278847,5.12867e-07
13.012553147937,-2.79908e-07
13.028183950777,-5.85521e-07
13.043797943917,-6.66123e-07
13.059422973632,-1.04756e-06
13.075051708633,-1.04756e-06
13.090682342013,-4.5959e-07
13.106309879077,5.40048e-07
13.121923978664,6.44308e-07
13.137551176675,6.44308e-07
13.153189174548,-8.11158e-07
13.168800808069,-9.99948e-07
13.184429644134,-9.99948e-07
13.200055622497,-9.36558e-07
13.21568475901,-1.12012e-06
13.231295430046,3.37333e-07
13.246925059152,1.99621e-07
13.262543879993,4.23189e-07
13.278183398439,7.16249e-07
13.293793445161,1.25895e-06
13.309429020905,1.99161e-06
13.325045013721,2.04851e-06
13.340671778892,2.04851e-06
13.356298466942,8.40535e-07
13.371926709204,-3.1486e-08
13.387554654109,-7.96795e-07
13.403175380151,-1.20612e-06
13.418802169223,-1.20612e-06
13.434418580847,-6.85787e-07
13.450058826433,-3.48247e-07
13.465685229115,-1.30125e-07
13.48129236204,-1.30125e-07
13.49692235243,-1.30125e-07
13.512544591237,-6.88859e-07
13.528173598908,-1.5391e-06
13.543804718529,-1.16721e-06
13.559418983882,-1.827e-06
13.575043558687,-1.827e-06
13.590665639053,-7.13882e-07
13.606301119256,1.21019e-06
13.621928183734,1.76413e-06
13.637552421091,1.76413e-06
13.653173764578,1.84653e-06
13.668807846554,1.06594e-06
13.684431649464,2.9929e-07
13.700054561575,1.55266e-07
13.715673737092,5.49993e-07
13.731300374687,1.55266e-07
13.746932686275,-7.15298e-07
13.762542187265,1.93319e-07
13.778175271567,-1.52655e-07
13.793797382688,1.44823e-07
13.809426732117,8.65681e-07
13.825046590385,9.54402e-07
13.840675996402,-3.46966e-07
13.856293329752,9.82928e-07
13.871925331273,-4.77129e-07
13.887548182155,4.83384e-07
13.903180875887,2.55776e-07
13.918798016986,5.67136e-07
13.934420702258,4.6824e-08
13.950046506554,6.42827e-07
13.965675677732,8.74e-08
13.981299813038,8.74e-08
13.996921907913,3.80766e-07
14.012546964384,9.97122e-07
14.028183199144,2.25781e-07
14.043800467594,-1.00542e-06
14.059424571679,-1.01957e-06
14.075041518062,-2.7398e-06
14.090671615642,-2.7398e-06
14.10630495104,-2.28335e-06
14.121933998009,-1.634e-06
14.137548308999,-9.04586e-07
14.153181774758,-1.12765e-06
14.168797713849,-1.12765e-06
14.184422145296,5.5296e-08
14.20004823527,7.52765e-07
14.215683190907,9.75322e-07
14.231300960018,9.75322e-07
14.246922887075,6.18905e-07
14.262545158468,6.0395e-07
14.278170190495,3.57701e-07
14.293802494263,3.21678e-07
14.309436312828,2.80016e-07
14.325042057573,2.80016e-07
14.340670666636,7.0479e-08
14.356308177604,-3.93073e-07
14.371929606942,-7.86452e-07
14.387557072121,-7.86452e-07
14.403176333211,-5.64403e-07
14.418804032781,-1.39873e-06
14.434429476822,-7.33949e-07
14.450048146929,-3.90691e-07
14.46567280594,-7.7049e-08
