time,Master1Paths4.AVGSlave_1.PTP_Stack[1].offsetFromMaster:vector
22.449392254,1.685e-06
22.574394324,1.685e-06
22.699403022,4.25e-07
22.824387296,8.2e-08
22.949405282,-2.17e-07
23.074407255,-2.17e-07
23.199397914,7.75e-07
23.324401272,7.75e-07
23.449401138,6.91e-07
23.574390661,7.02e-07
23.699395106,4.97e-07
23.824395875,4.97e-07
23.949388904,4.88e-07
24.074394939,7.26e-07
24.199405374,8.9e-07
24.324401654,1.084e-06
24.449400974,1.014e-06
24.574398264,1.014e-06
24.699403411,9.94e-07
24.824404269,8.83e-07
24.94939497,6.53e-07
25.074406034,5.98e-07
25.199407798,5e-07
25.324404018,4.01e-07
25.449399963,4.04e-07
25.574406588,5.18e-07
25.699408765,4.04e-07
25.824402374,4.1e-07
25.949395561,3.92e-07
26.074403268,8.96e-07
26.19939107,-2e-09
26.324409309,3e-09
26.449403181,-2.13e-07
26.574401742,1.12e-07
26.699403114,5e-08
26.824392481,2.05e-07
26.949401664,5e-08
27.074411106,8.1e-08
27.199409158,9e-09
27.324415619,-9.8e-08
27.449396813,-1.028e-06
27.574397634,-1.26e-07
27.699407307,-1.26e-07
27.824390008,-1e-07
27.949405492,-5.7e-08
28.07440922,3.62e-07
28.199400773,3.83e-07
28.324403504,-1.1e-08
28.449401345,-2.4e-08
28.574412625,-5.2e-08
28.699403626,-5.2e-08
28.824400367,-1.45e-07
28.949407539,-2.63e-07
29.074399279,-3.89e-07
29.199397503,-1.77e-07
29.324402264,-1.77e-07
29.449401063,6.24e-07
29.574406271,6.23e-07
29.699399727,1.913e-06
29.824388851,3.029e-06
29.949395224,1.836e-06
30.074415098,2.477e-06
30.199399702,2.477e-06
30.324400625,1.075e-06
30.449395019,-3.86e-07
30.574394929,3.8e-08
30.699395913,-3.67e-07
30.824404246,-2.29e-07
30.949413519,-2.29e-07
31.074403831,-7.4e-08
31.199419496,-7.4e-08
31.324412314,-2.4e-08
31.449400617,-1.8e-08
31.574403845,-1.8e-08
31.699403124,-9.3e-08
31.824398401,-1.77e-07
31.949405406,-2.01e-07
32.074395821,-2.01e-07
32.199412728,-1.06e-07
32.324408103,-1.18e-07
32.449405571,-3.2e-08
32.574405091,1.2e-08
32.699391054,7.9e-08
32.824395954,-6.13e-07
32.949415494,1.58e-07
33.074391316,3.41e-07
33.19939435,4.89e-07
33.324413339,4.89e-07
33.449409462,4.89e-07
33.574398943,3.75e-07
33.699399352,1.88e-07
33.824415157,-8.4e-08
33.949411471,-2.03e-07
34.074408962,-2.07e-07
34.199407391,-2.07e-07
34.324401045,-4.7e-08
34.449406726,1.82e-07
34.574395685,3.8e-07
34.699396111,5.22e-07
34.824403636,5.22e-07
34.94940209,4.69e-07
35.074404939,4.11e-07
35.199414695,3.04e-07
35.324397854,1.67e-07
35.449398305,1.67e-07
35.574410703,4e-08
35.699394033,-3.3e-08
35.824411398,-3.3e-08
35.949406174,-2.8e-08
36.074417631,-2.5e-07
36.199406457,-2.11e-07
36.324407967,1.49e-07
36.449411894,3.15e-07
36.574392885,2.54e-07
36.699395502,5.04e-07
36.824388127,1.88e-07
36.949400392,1.88e-07
37.074400549,3.19e-07
37.199393446,3.19e-07
37.324404049,1.11e-07
37.449408173,6e-09
37.574403159,-1.62e-07
37.699404207,-1.8e-07
37.824399446,-1.8e-07
37.949408596,4e-09
38.074403542,2.6e-07
38.199403491,1.032e-06
38.324402288,1.915e-06
38.449397277,1.032e-06
38.574401472,1.487e-06
38.699401065,2.056e-06
38.824392022,2.323e-06
38.949410091,1.319e-06
39.074395131,1.351e-06
39.199400174,8.21e-07
39.324406261,8.9e-08
39.44940504,8.1e-08
39.574402675,8.1e-08
39.69940761,4.8e-08
39.824416677,2.4e-08
39.949409013,2.1e-08
40.074403173,2.1e-08
40.199402712,4.32e-07
40.324400708,4e-07
40.449403986,-6.03e-07
40.57440128,6.05e-07
40.69941102,1.39e-07
40.824405386,-1.36e-07
40.949404116,-1.54e-07
41.074406204,-1.13e-07
41.199409744,-1.14e-07
41.324413191,-1.14e-07
41.449405131,-7.3e-08
41.574403884,-5.13e-07
41.699409295,-5.12e-07
41.824409875,-5.1e-07
41.949406858,1.196e-06
42.074415219,1.143e-06
42.199409472,1.143e-06
42.324407813,1.8e-07
42.449402684,1.23e-07
42.574403026,-2.12e-07
42.699401542,-2.01e-07
42.82439915,-1.47e-07
42.949401865,-2.01e-07
43.074397826,-1.57e-07
43.199404735,-2.1e-08
43.324412198,-1.155e-06
43.449408564,-1.07e-06
43.574410472,2.25e-07
43.699410867,2.69e-07
43.824393421,2.78e-07
43.949411644,2.99e-07
44.074395249,2.99e-07
44.19939909,2.47e-07
44.324401516,2.06e-07
44.449402483,1.83e-07
44.574400674,1.83e-07
44.699401052,1.68e-07
44.824389877,1.35e-07
44.949400906,1.44e-07
45.074405906,9.64e-07
45.199398205,9.3e-07
45.324410736,8.86e-07
45.449403388,1.132e-06
45.574404869,2.6e-07
45.699402925,-1.27e-07
45.824403439,-2.5e-07
45.949400175,4.7e-08
46.074407771,-3.1e-07
46.199393279,-1.84e-07
46.324399216,-4e-09
46.449399512,1.92e-07
46.57440045,1.92e-07
46.699395818,3.55e-07
46.824394595,3.55e-07
46.949401584,7.11e-07
47.07441113,7.29e-07
47.199410256,3.94e-07
47.32439901,2.61e-07
47.449401738,2.61e-07
47.574418219,8.8e-08
47.699401205,-9.2e-08
47.824407576,-9.2e-08
47.949406662,-2.48e-07
48.074401455,-2.43e-07
48.199414759,-3.21e-07
48.324411728,-3.34e-07
48.449403571,-3.34e-07
48.574412385,-3.34e-07
48.699395611,-2.5e-07
48.824398907,8.44e-07
48.949405793,2.187e-06
49.07440982,1.107e-06
49.199413039,1.107e-06
49.324400315,1.413e-06
49.449404374,-2.88e-07
49.574409049,-7.64e-07
49.699389905,-8.68e-07
49.824410276,-6.33e-07
49.949408668,-6.62e-07
50.074416918,-6.33e-07
50.199404698,-5.99e-07
50.324409719,-5.18e-07
50.449407687,-3.59e-07
50.574391771,-2.41e-07
50.699389583,-1.47e-07
50.82440074,-6.6e-08
50.949398954,2.1e-08
51.074411433,5.18e-07
51.199408498,5.29e-07
51.32440887,1.663e-06
51.449412167,1.663e-06
51.574409934,1.562e-06
51.699400239,-3.28e-07
51.824415417,1.35e-07
51.949405383,-8.18e-07
52.074396866,-2.66e-07
52.199393045,1.41e-07
52.32441147,6.52e-07
52.449410883,1.92e-07
52.574393734,1.057e-06
52.69939824,1.92e-07
52.824390454,7.3e-08
52.949393561,-3.1e-08
53.074409585,-1.559e-06
53.199411377,-1.559e-06
53.324413022,8.6e-08
53.44940569,4.9e-08
53.574413485,8.2e-08
53.69940851,8.2e-08
53.824412774,-1.29e-07
53.949402872,-1.6e-07
54.074405987,-1.73e-07
54.199409807,-2.08e-07
54.324403446,-1.73e-07
54.449413385,-4.01e-07
54.574403005,-7.51e-07
54.699395139,-5.85e-07
54.824406898,-1.24e-07
54.949394185,-8.1e-07
55.074403156,-1.072e-06
55.19939541,-1.228e-06
55.324401656,-1.177e-06
55.449389976,-1.202e-06
55.574402053,-5.27e-07
55.699402497,4.62e-07
55.824401523,4.62e-07
55.949401659,4.62e-07
56.07440338,4.7e-07
56.199401714,4.5e-07
56.324409025,4.65e-07
56.449407785,1.222e-06
56.574401755,1.157e-06
56.699396259,1.025e-06
56.824405951,8.99e-07
56.949403622,8.99e-07
57.074399438,-1.14e-07
57.199401066,7.76e-07
57.324400072,6.92e-07
57.449399709,6.92e-07
57.574412663,-3.71e-07
57.699408804,-3.82e-07
57.824402872,-3.82e-07
57.949410694,-4.03e-07
58.074399858,-3.34e-07
58.199408263,-2.61e-07
58.324406143,-2e-07
58.449404235,-2.12e-07
58.574407227,-1.81e-07
58.699408467,-1.81e-07
58.824412826,-2.01e-07
58.949401571,-2.06e-07
59.07440251,-1.45e-07
59.19940783,-2.41e-07
59.324398104,-1.69e-07
59.449397451,-6.2e-08
59.574405426,1.3e-08
59.699413128,7.6e-08
59.824395942,1.45e-07
59.949397387,2.4e-07
60.074398141,2.4e-07
60.19939605,3.19e-07
60.324397991,3.87e-07
60.449392713,3.87e-07
60.574402432,3.54e-07
60.699402087,2.55e-07
60.824413645,1.48e-07
60.949414524,8.5e-08
61.074410096,4.9e-08
61.199402139,-5e-09
61.324412164,-2.2e-08
61.449410969,-3.4e-08
61.574400637,-3.4e-08
61.699403207,-5.6e-08
61.824400515,-4.2e-08
61.949399122,-4.2e-08
62.074413848,1e-09
62.199401295,4.8e-08
62.324404796,7.5e-08
62.449405249,8.2e-08
62.574401846,7.4e-08
62.699406056,6.7e-08
62.824416206,5.7e-08
62.949402751,3.5e-08
63.074396154,-4.9e-07
63.199409544,-4.9e-07
63.324404166,-4.22e-07
63.449391643,-3.4e-07
63.574400543,2.57e-07
63.69939242,2.61e-07
63.824399251,2.61e-07
63.949395393,2.24e-07
64.074410085,1.45e-07
64.199404525,1.9e-08
64.324400132,-6.35e-07
64.449401939,-7.09e-07
64.574410452,-7.09e-07
64.69939646,-1.3e-07
64.824401901,-7.6e-08
64.949414419,0
65.07441596,4.8e-08
65.199404738,4.16e-07
65.324415658,4.27e-07
65.449402667,4.27e-07
65.574407449,3.83e-07
65.699394077,-4.1e-08
65.824396482,-1.56e-07
65.949397937,-2.75e-07
66.074417064,-3.51e-07
66.199405,-4.27e-07
66.324396346,-5.1e-07
66.449400661,-5.1e-07
66.574401824,-4.52e-07
66.699402155,-4.61e-07
66.82439937,-2.47e-07
66.94939613,2.5e-08
67.074397637,-1.46e-07
67.19940201,3.71e-07
67.324410878,2.9e-08
67.449412218,-2.33e-07
67.574394827,-1.7e-07
67.699400743,4.57e-07
67.824405495,4.57e-07
67.949409883,1.684e-06
68.074401626,1.62e-06
68.19941205,0
68.324412151,0
68.449405585,0
68.574408532,-3.82e-07
68.699405737,-4.78e-07
68.824415523,-6.78e-07
68.949397846,-7.19e-07
69.074409646,-7.19e-07
69.199412797,-7.69e-07
69.324418338,-7.79e-07
69.449403817,-7.64e-07
69.574408205,-1.69e-06
69.699411965,-7.52e-07
69.824399542,-7.34e-07
69.94939892,-6.11e-07
70.074412808,-4.7e-07
70.199401134,-3.4e-07
70.324404542,-3.34e-07
70.449401849,-2.96e-07
70.574399732,5.1e-08
70.699403386,-3.33e-07
70.824405306,-4.83e-07
70.949399724,-4.01e-07
71.074390776,-3.66e-07
71.199405017,-3.66e-07
71.324399874,-3.66e-07
71.449401105,-2.16e-07
71.574408035,8.21e-07
71.699397892,2.93e-07
71.824396442,-8.94e-07
71.949403036,-4.65e-07
72.074393659,-9.2e-07
72.199409248,-1.642e-06
72.324393632,-2.127e-06
72.449399203,-2.089e-06
72.574396693,-1.742e-06
72.699411724,-2.141e-06
72.824398393,-6.83e-07
72.949395891,-6.02e-07
73.074402275,-6.16e-07
73.199400585,-4.18e-07
73.324402795,1.146e-06
73.449399702,7.77e-07
73.574411317,7.77e-07
73.699401784,3.46e-07
73.824401859,-1.72e-07
73.949402858,-4.86e-07
74.074412964,-9.08e-07
74.199406357,-6.37e-07
74.324404727,-6.66e-07
74.449401451,-6.66e-07
74.574405437,-9.95e-07
74.699404121,-5.27e-07
74.824395387,-4.77e-07
74.94940674,-4.7e-07
75.074404823,-4.7e-07
75.199403843,-4.7e-07
75.324407155,-4e-07
75.449401736,-2.72e-07
75.574401902,-8.3e-08
75.699410152,-8.6e-08
75.824401432,-1.7e-08
75.949405669,-1.7e-08
76.074402419,-1.4e-07
76.199410489,-3.2e-07
76.324405432,-5.02e-07
76.449390667,-5.02e-07
76.574404313,-5.02e-07
76.699406008,-5.68e-07
76.824409516,-6.24e-07
76.949402736,-6.57e-07
77.074402501,-6.57e-07
77.199391133,-6.51e-07
77.324390927,-6.68e-07
77.449406512,-6.31e-07
77.574403312,-6.21e-07
77.699414663,-6.17e-07
77.824411106,-6.37e-07
77.949396006,-6.22e-07
78.07441595,-6.22e-07
78.199392446,-6.23e-07
78.324406122,-6.57e-07
78.4493998,-6.78e-07
78.574408123,7.35e-07
78.699401597,-8.87e-07
78.824407613,-8.19e-07
78.949399841,-5.45e-07
79.074419348,-7.17e-07
79.199406998,-7.17e-07
79.324401167,-3.34e-07
79.449404482,-8.03e-07
79.574397529,-1.307e-06
79.699395904,-5.61e-07
79.824406201,-4.91e-07
79.949401443,-9.02e-07
80.074410445,-2.29e-07
80.199398698,8.3e-08
80.324396875,-1.1e-08
80.449403772,-1.1e-08
80.574397495,6.5e-07
80.699395921,2.383e-06
80.824405428,2.739e-06
80.949407577,2.892e-06
81.074405311,2.649e-06
81.199393722,7.08e-07
81.324409105,-2.5e-08
81.449396042,1.15e-07
81.574392583,-5.5e-07
81.699392407,-5.02e-07
81.824391437,1.78e-07
81.949406169,1.78e-07
82.074405093,-5.18e-07
82.199415031,-5.6e-07
82.324415774,-5.97e-07
82.449401468,-6.32e-07
82.57440004,-6.32e-07
82.699408184,-6.22e-07
82.824401737,-5.55e-07
82.949400724,-4.46e-07
83.074399683,-2.48e-07
83.199407756,-2.48e-07
83.324406278,-2.48e-07
83.449390248,-9e-09
83.574406801,-3.43e-07
83.699400191,-2.4e-07
83.824405957,-2.83e-07
83.949396586,3.19e-07
84.074408138,1.13e-07
84.199401351,1.13e-07
84.3243951,-1.11e-07
84.449400632,-3.7e-07
84.574400452,-1.51e-06
84.6994011,-2.528e-06
84.824409704,-2.528e-06
84.949404159,-1.34e-06
85.074401427,-2.03e-06
85.199406843,-7.37e-07
85.324393922,5.15e-07
85.449408929,9.09e-07
85.574391123,-1.44e-07
85.699401815,-8.9e-07
85.824403834,-1.159e-06
85.949395635,-1.339e-06
86.074411149,-1.53e-06
86.199405289,2.88e-07
86.324397483,6.39e-07
86.44941004,9.16e-07
86.574409406,1.093e-06
86.699405085,1.093e-06
86.824408026,1.061e-06
86.94940449,-3.36e-07
87.074410666,-3.36e-07
87.199404586,-6.57e-07
87.324411361,-8.96e-07
87.449407371,1.184e-06
87.574395225,1.184e-06
87.699399547,8.8e-08
87.824402444,9.17e-07
87.949413626,7.16e-07
88.074400734,-3.65e-07
88.1994089,-6.96e-07
88.324406656,-4.81e-07
88.449395197,-4.81e-07
88.574395418,9.06e-07
88.699398511,2.459e-06
88.824411606,2.459e-06
88.949394599,2.181e-06
89.074403079,7.43e-07
89.199412267,2.62e-07
89.324409557,-6.44e-07
89.449394437,-6.21e-07
89.574403116,-6.56e-07
89.699404574,-8.37e-07
89.8244065,-8.37e-07
89.949405176,-7.67e-07
98.0445115,0
