time,Master1Paths4.FTASlave_1.ClockServo.OffsetFromMaster:vector
0.679772900854,-0.000563558
0.683777200925,-0.000281312
0.6844200182,-0.000281312
0.688395351453,-0.000123959
0.695391058096,0
0.699396843158,0
0.700062506181,0
0.704020583162,0
0.711019529595,0
0.715017474206,0
0.71567312965,0
0.719647254788,0
0.726636125476,0
0.730650410915,0.000453802
0.73130622189,0.000463538
0.735265156511,0.000463538
0.742271714022,0.000947326
0.746269558489,0.000926741
0.746927350871,0.000926741
0.750891600178,0.000926741
0.75788667416,0.000869761
0.761897619505,0.00081307
0.762552161622,0.000406512
0.766514685993,0.000406512
0.773513920274,0.000174803
0.777523079701,0
0.778182429538,0
0.782146075439,0
0.789144127765,0
0.793159854554,0
0.793803382148,0
0.797772658324,0
0.80477324411,0
0.808773971777,0
0.809425336823,-0.00066152
0.81339392765,-0.000676133
0.820401909796,-0.000676133
0.824418273558,-0.00138134
0.825051235632,-0.00135138
0.829016592618,-0.00135138
0.83603073738,-0.00135138
0.840026191693,-0.00126781
0.840681076995,-0.00118619
0.844648752686,-0.000592567
0.851653126571,-0.000592567
0.855648175527,-0.000254695
0.856301268997,0
0.860259315146,0
0.867267293686,0
0.871274929306,0
0.871939395517,0
0.875887954225,0
0.882900752077,0
0.886896441802,0
0.887558714437,0
0.891526379252,0.000965238
0.898520203743,0.000986442
0.902522909346,0.000986442
0.903181391606,0.0020148
0.907130783047,0.00197204
0.914146826024,0.00197204
0.918145586466,0.00197204
0.918800989046,0.00184971
0.922751840866,0.00172845
0.929772987801,0.000864108
0.933781815318,0.000864108
0.934433142517,0.000370984
0.938381875006,0
0.945398228255,0
0.949403864048,0
0.95005121157,0
0.954020043028,0
0.961021275344,0
0.96503380544,0
0.965672176245,0
0.969648731775,0
0.976655799121,-0.00140653
0.980647804751,-0.00143767
0.981293888915,-0.00143767
0.98527464444,-0.00293717
0.992267107564,-0.00287593
0.996280739532,-0.00287593
0.996942735073,-0.00287593
1.000895831931,-0.00269777
1.007896528162,-0.00252061
1.011916539618,-0.0012601
1.012543926756,-0.0012601
1.016512141126,-0.000541535
1.023517020946,0
1.027525141302,0
1.028171434043,0
1.032141314635,0
1.039149061424,0
1.043142385083,0
1.043802088855,0
1.047772689129,0
1.054762065414,0
1.058781925064,0.00205226
1.059430294192,0.00209743
1.063395237019,0.00209743
1.070393422272,0.0042842
1.074414927083,0.00419503
1.075054494273,0.00419503
1.079020348631,0.00419503
1.086034044854,0.00393495
1.090020703606,0.00367575
1.090687385895,0.00183752
1.094648228715,0.00183752
1.101650304559,0.000789509
1.10564753314,0
1.106305480527,0
1.110271074633,0
1.117259376932,0
1.121283424037,0
1.121941780723,0
1.125905628377,0
1.132904994418,0
1.136905804494,0
1.137554016643,-0.00299287
1.141517448174,-0.00305872
1.148508115203,-0.00305872
1.152526611464,-0.00624969
1.153181115876,-0.00611899
1.157146483938,-0.00611899
1.164138347829,-0.00611899
1.168151273317,-0.00574044
1.168799496521,-0.00536243
1.172758762938,-0.00268071
1.179773714543,-0.00268071
1.183774011774,-0.0011524
1.184422782356,0
1.188385463897,0
1.19538515712,0
1.199402899442,0
1.200049775622,0
1.204017841051,0
1.211009412846,0
1.215026475847,0
1.21567087626,0
1.219646386029,0.00436677
1.226644238149,0.00446291
1.230637064117,0.00446291
1.23130021238,0.00911823
1.235260897465,0.00892621
1.242267206633,0.00892621
1.246283422849,0.00892621
1.246926132367,0.00837438
1.250897536851,0.00782182
1.257894991303,0.00391036
1.261921494153,0.00391036
1.262570018372,0.00168056
1.266520381945,0
1.273510962712,0
1.277526051531,0
1.278182924074,0
1.282143578259,0
1.289146488618,0
1.293152909735,0
1.293799099594,0
1.297765076668,0
1.304765738104,-0.00637032
1.308783253414,-0.00651041
1.309443671724,-0.00651041
1.313385199306,-0.013299
1.32040012503,-0.0130211
1.324429605296,-0.0130211
1.325049535818,-0.0130211
1.329020232058,-0.0122146
1.336021075142,-0.0114101
1.340019669241,-0.0057042
1.34067796162,-0.0057042
1.344649149615,-0.0024492
1.351645321745,0
1.355649381449,0
1.356299853269,0
1.36026432661,0
1.367265921762,0
1.371271772672,0
1.371934331806,0
1.375896863927,0
1.382906964715,0
1.386919238718,0.00929254
1.387555734397,0.00949545
1.391510579727,0.00949545
1.398523666464,0.0194
1.402516975025,0.0189916
1.403179862478,0.0189916
1.407144286283,0.0189916
1.414150453938,0.0178175
1.418152425015,0.0166444
1.418808501695,0.00832209
1.422768359023,0.00832209
1.429766279756,0.00357421
1.433783515788,0
1.434420308955,0
1.438393504489,0
1.445387984867,0
1.449410513329,0
1.450046806001,0
1.454025959824,0
1.461011822461,0
1.465035524324,0
1.465674266404,-0.0135535
1.469652643402,-0.0138516
1.476643250135,-0.0138516
1.480654312102,-0.0282986
1.481292687269,-0.0277033
1.485276848478,-0.0277033
1.492269533139,-0.0277033
1.49627416,-0.0259911
1.496932034827,-0.0242782
1.500903479636,-0.0121387
1.507898022317,-0.0121387
1.511922764377,-0.00521352
1.512553444324,0
1.516503520444,0
1.523512117488,0
1.527525305786,0
1.528178132798,0
1.532140167449,0
1.5391567759,0
1.543150989723,0
1.543801163881,0
1.547772199413,0.0197719
1.554759054762,0.0202064
1.558777233174,0.0202064
1.559442124615,0.0412816
1.563393520112,0.0404127
1.570393473672,0.0404127
1.574410705342,0.0404127
1.575060403582,0.037914
1.579025759977,0.0354152
1.586031787721,0.0177075
1.590025416967,0.0177075
1.590686644257,0.00760359
1.594648450618,0
1.601649970856,0
1.605643452709,0
1.606318377866,0
1.61027241098,0
1.617267817876,0
1.621285211048,0
1.62193290631,0
1.625893792979,0
1.632900053525,-0.0288413
1.636908469145,-0.0294754
1.637554308072,-0.0294754
1.641513887226,-0.0602189
1.648530332935,-0.0589516
1.652526727053,-0.0589516
1.653176505057,-0.0589516
1.657133569608,-0.0553064
1.664146963985,-0.0516619
1.668142465986,-0.0258309
1.668799912368,-0.0258309
1.672760813844,-0.0110926
1.679767774849,0
1.683791448635,0
1.684436372994,0
1.688383557005,0
1.695384777234,0
1.699411046133,0
1.700043173232,0
1.704023944424,0
1.711023430683,0
1.715024072268,0.0420745
1.715673672759,0.0429989
1.719638796991,0.0429989
1.726660784266,0.0878456
1.730647730696,0.085997
1.731302822078,0.085997
1.735273013131,0.085997
1.742271190746,0.0806785
1.746276604889,0.0753607
1.746941719307,0.0376803
1.750904992223,0.0376803
1.757889209921,0.0161807
1.761915006266,0
1.762562289766,0
1.766511250674,0
1.773515880687,0
1.777526052831,0
1.778183520968,0
1.782131955649,0
1.789148409298,0
1.79314830281,0
1.793790555646,-0.0613762
1.797757582891,-0.0627247
1.804763280501,-0.0627247
1.808780933763,-0.128145
1.809432003809,-0.12545
1.813390626508,-0.12545
1.82039639074,-0.12545
1.824408104804,-0.117691
1.825055602205,-0.109934
1.829019727896,-0.0549664
1.836023079337,-0.0549664
1.840022686222,-0.0236032
1.840673320716,0
1.844647899344,0
1.851641458452,0
1.855644526847,0
1.85630365855,0
1.860268325192,0
1.867270723343,0
1.871275636497,0
1.871931082418,0
1.875902462513,0.0895329
1.882898204354,0.0915
1.886917932256,0.0915
1.887552995767,0.186934
1.891515912889,0.183
1.898526329076,0.183
1.902519050607,0.183
1.903171557301,0.171684
1.907140825201,0.160369
1.914132763746,0.0801842
1.91815157819,0.0801842
1.918801239478,0.0344341
1.922770278474,0
1.929779251169,0
1.933781768591,0
1.93443741096,0
1.938395623895,0
1.945398185747,0
1.949406742669,0
1.950060468643,0
1.954020283498,0
1.961019357958,-0.130609
1.965022549852,-0.133478
1.965683008991,-0.133478
1.969640636876,-0.272694
1.976653381304,-0.266956
1.980654137376,-0.266956
1.981293555232,-0.266956
1.985265589184,-0.250448
1.992278663386,-0.233941
1.996288726665,-0.11697
1.996933877484,-0.11697
2.011905743297,-0.11697
2.012561230548,-0.11697
2.027526561968,-0.11697
2.028183646606,-0.11697
2.043147343583,0.0609998
2.043795928269,-0.11697
2.058778877563,-0.11697
2.059436797433,-0.11697
2.074413643568,-0.11697
2.075073052319,-0.11697
2.090023816928,-0.11697
2.090687468946,-0.11697
2.105654574269,-0.11697
2.106305901858,-0.11697
2.121935934811,-0.11697
2.13754550717,-0.11697
2.153168153126,-0.11697
2.168818577649,-0.11697
2.183780090512,0.411911
2.184435607312,0
2.195392309302,0
2.19942221072,0
2.200055704695,0
2.211018079746,0
2.215028913339,0
2.215678141656,0
2.226644250947,0
2.230650930482,0
2.231298748249,0.940791
2.242267236479,0.940791
2.246281971588,0.940792
2.246931006876,0.470396
2.250888139245,0.470396
2.257890757951,0.940792
2.261907280175,0.470396
2.262558631261,0.313597
2.266499878811,0.313597
2.273508526074,0
2.277518813524,0
2.278177081912,0
2.282144115015,0
2.289149911549,0
2.293151255708,0
2.293806177438,0
2.297759512548,0
2.304771602487,0
2.308791209201,-0.365863
2.309435121114,-0.574928
2.313387402502,-0.574928
2.320391366768,-1.20212
2.324417498188,-1.14986
2.32505765313,-1.14986
2.329017597936,0
2.336022239491,-0.531372
2.340027371799,-1.06274
2.340687701313,-0.531372
2.344645788813,-0.531372
2.351645717365,-0.243908
2.355644210193,-0.243908
2.356304067793,-0.243908
2.36027341476,-0.243908
2.367269585258,0
2.37193583837,0
2.375899550429,0.132118
2.387553024791,0.132118
2.391522628336,0.132118
2.403176757312,0.714305
2.407147906105,0.754956
2.418813145196,0.754955
2.422768236801,0.132118
2.434438539723,0.132118
2.438384858455,0.132118
2.450058284721,0
2.454021766194,0
2.465675332755,0
2.469650040975,0
2.481306865133,0
2.485270251586,0
2.496280264788,0
2.496943586888,0.132118
2.500893292557,0.132118
2.507889696984,0.1793
2.511915102729,0.1793
2.512562540054,0.179299
2.516518645916,0.3586
2.52352661372,0.179299
2.527518015974,0.179299
2.5281764615,0.149417
2.532139830075,0
2.539141698042,0
2.543150676322,0
2.543796887753,0
2.547768351858,0
2.554765441375,0
2.558790688517,0
2.559442979481,0
2.563388576773,0
2.570400018942,-0.0547855
2.57441838562,-0.139455
2.575065639424,-0.139455
2.579013670845,-0.303812
2.586027080714,-0.28057
2.590026941191,-0.282229
2.590678254912,-0.282229
2.594648567886,-0.282229
2.601644065463,-0.282229
2.60564538991,-0.141115
2.606307169238,-0.141115
2.610267678708,-0.0708348
2.617262525363,0
2.621274027732,0
2.62193872996,0
2.632902330616,0
2.636917627283,0
2.637544231283,0
2.64852272041,0
2.652526922552,0
2.653184335962,0
2.664146692757,0.211211
2.668149263198,0.211211
2.66880874379,0.223016
2.67977437099,0.223016
2.683790345295,0.223016
2.684421170408,0
2.695396724304,0
2.699407970609,0.167262
2.70004856572,0.167262
2.711012218028,0.148678
2.715024519781,0.148677
2.715682641046,0.148677
2.72664570254,0
2.730651120509,0
2.731299372998,0
2.742280075826,0
2.746277472012,0
2.74694460168,0.0371696
2.750886469214,0.0371696
2.757892263414,0.0371696
2.76191505055,0.0371691
2.76255303015,0.0371689
2.766521473832,0.0371689
2.773514709942,0.0371689
2.777527195845,0.0309741
2.778188043818,0.0309736
2.782140157835,0.0309736
2.789147347429,0.0309736
2.793152825379,0.0185843
2.793792377385,0
2.797761448625,0
2.804763082669,0
2.808774333475,0
2.80944202425,0
2.813382907832,0
2.820394391658,0
2.824421873026,0
2.825058586871,0
2.829029552744,-0.0201329
2.836030776812,-0.0216816
2.840016183248,-0.0216816
2.840683703275,-0.0464613
2.84464807026,-0.0433639
2.851643793698,-0.0433639
2.855653318167,-0.0433639
2.856303580332,-0.0428471
2.860257730937,-0.0423318
2.867269013707,-0.0211655
2.871279094228,-0.0211655
2.871939458127,-0.0103252
2.875896565814,0
2.882899438778,0
2.886921397825,0
2.887559738834,0
2.89152793141,0
2.898520290249,0
2.90252066005,0
2.9031775177,0
2.907144172445,0
2.914134125559,0.0314914
2.91814245507,0.0323517
2.918801240511,0.0323517
2.922760530777,0.0664239
2.929782454983,0.0647029
2.933776967628,0.0647029
2.934430831653,0.0647029
2.938385809879,0.0610316
2.945401080986,0.0573606
2.949409115901,0.0286803
2.950043202901,0.0286803
2.954017980902,0.0125045
2.961012075263,0
2.965024481781,0
2.965674897579,0
2.969647591393,0
2.976648217278,0
2.980647466312,0
2.981308232325,0
2.98527216276,0
2.992280977288,0
2.996277123004,-0.0462611
2.996939265428,-0.0473032
3.000899674462,-0.0473032
3.007881179835,-0.0966901
3.011905675419,-0.0946066
3.012546939737,-0.0946066
3.016506188883,-0.0946066
3.023517677241,-0.088807
3.027525962789,-0.0830075
3.028190100301,-0.0415037
3.032138193729,-0.0415037
3.03914436371,-0.0178529
3.043158652967,0
3.043799109269,0
3.047768118268,0
3.054771610912,0
3.058774321398,0
3.059438877222,0
3.063376580507,0
3.070396693108,0
3.074412461025,0
3.075062702454,0.0675333
3.079009092645,0.0690209
3.086019834421,0.0690209
3.09002648418,0.141017
3.09068404352,0.138042
3.094637203328,0.138042
3.101641887861,0.138042
3.105661622295,0.129514
3.106320357489,0.120986
3.110275692707,0.0604927
3.117269686138,0.0604927
3.121292108494,0.0259824
3.121931922065,0
3.125890476337,0
3.132896847811,0
3.136910390054,0
3.137548816951,0
3.141519262108,0
3.148526508677,0
3.152522106804,0
3.153169908345,0
3.157145223155,-0.0985223
3.164135268373,-0.100688
3.168152820403,-0.100688
3.168799387642,-0.205705
3.172771962663,-0.201376
3.179769281413,-0.201376
3.18378987639,-0.201376
3.184436231325,-0.188924
3.188389077262,-0.176473
3.195382383498,-0.0882365
3.199420352598,-0.0882365
3.200052433443,-0.037893
3.204013179612,0
3.211013558825,0
3.215017147116,0
3.215682924191,0
3.219649232815,0
3.226644216005,0
3.230647754481,0
3.231295312773,0
3.23526840607,0
3.242270983544,0.143723
3.246276342592,0.146881
3.246933410918,0.146881
3.250897649505,0.300077
3.257895572586,0.293763
3.261910456342,0.293763
3.262558723328,0.293763
3.266514265306,0.275597
3.273511544633,0.257433
3.277531635096,0.128716
3.278181731906,0.128716
3.282141662634,0.0552757
3.289151277408,0
3.293142957374,0
3.293793526811,0
3.297762351468,0
3.304777515064,0
3.308789129927,0
3.309442924771,0
3.313388736705,0
3.320405476974,0
3.324407422003,-0.209661
3.325059032939,-0.214266
3.329022218475,-0.214266
3.33601733954,-0.437745
3.340019947162,-0.428533
3.34068812992,-0.428533
3.344646250958,-0.428533
3.351644620633,-0.402035
3.355651305808,-0.375537
3.356309893484,-0.187768
3.360267830876,-0.187768
3.367262621856,-0.0806361
3.371267653587,0
3.371930549869,0
3.386914188315,0
3.38755205991,0
3.40252139426,0
3.403176615466,0
3.418148517309,0.326006
3.418816514336,0
3.433777907764,0
3.434426988054,0
3.449410690897,0
3.450053429298,0
3.465020945989,0
3.465676838703,0
3.480645975317,0
3.481311065209,0
3.496281736246,0.326007
3.496942607243,0.326007
3.500888672169,0.326007
3.507890437773,0.326007
3.511913778806,0.326007
3.512559930124,0.326007
3.516518237946,0.326007
3.523520217867,0.326007
3.527519324224,0.271672
3.528185630837,0
3.532139487886,0
3.539143909952,0
3.543147355228,0
3.543801751161,0
3.547761180732,0
3.554762203553,0
3.558780072108,0
3.559435695356,0
3.563395205308,-0.0679179
3.570393499926,-0.0905573
3.57440579621,-0.0905573
3.575063086544,-0.226393
3.579015593314,-0.211301
3.586016982875,-0.241486
3.59002843116,-0.241486
3.5906758011,-0.241485
3.594651533845,-0.241485
3.601642570945,-0.120742
3.60565077452,-0.120742
3.606306311154,-0.0654016
3.610269967397,0
3.61726663944,0
3.621276940074,0
3.621931237127,0
3.625892470869,0
3.632892983972,0
3.636920841649,0
3.637551906093,0
3.641513616577,0
3.648527125883,0.167277
3.652531729886,0.172727
3.653172895655,0.172727
3.657136065091,0.356354
3.664141598133,0.345454
3.668146315262,0.345454
3.66881268448,0.345454
3.672765775705,0.327568
3.679783070025,0.309681
3.683781044943,0.15484
3.684424972867,0.15484
3.688380268571,0.0684779
3.695381536493,0
3.699413210122,0
3.700048498701,0
3.704019327065,0
3.711012885836,0
3.715019694657,0
3.715671381755,0
3.71963895827,0
3.726654173086,0
3.730647820924,-0.247422
3.731300091989,-0.253128
3.735267002516,-0.253128
3.742262769997,-0.517667
3.746273800449,-0.506255
3.746938833978,-0.506255
3.750894250185,-0.506255
3.757887787558,-0.47548
3.761915173775,-0.444707
3.762556658004,-0.222353
3.766509596564,-0.222353
3.773517228901,-0.0957891
3.777523541833,0
3.77818686996,0
3.782147487508,0
3.789150016272,0
3.793141052255,0
3.79379759125,0
3.797755848377,0
3.804765213909,0
3.809445203728,0.361451
3.825054416223,0.361451
3.84069091314,0.361451
3.856304003023,0.361451
3.871277074112,0.361451
3.871934406906,0
3.882893094204,0
3.886905940979,0.295036
3.887547331413,0.295036
3.898522604985,0.295036
3.902518002801,0.264915
3.903171536358,0.264915
3.914140512316,0.264915
3.918152379012,0.155501
3.918810009988,0.286414
3.929765150266,0.286414
3.933785581694,0.12435
3.934428285784,0.124348
3.938394672106,0.124349
3.945394850524,0.124349
3.949401846504,0.0621741
3.950044759924,-0.0788861
3.954017700162,-0.0788861
3.961017829867,-0.0788861
3.965031680113,-0.078887
3.96567268121,0
3.969643513145,0
3.976646621908,0
3.980660748085,0
3.981296382237,0
3.985269175224,0
3.992273443224,0
3.996284529812,0
3.996940830896,0
4.000898906316,-0.201799
4.007894927362,-0.201799
4.011927892758,-0.201799
4.012568420942,-0.403597
4.016509285348,-0.403597
4.023514532944,-0.403596
4.027525421407,-0.403596
4.028184849464,-0.369962
4.032138484935,-0.336329
4.039153123236,-0.168164
4.043142922674,-0.168164
4.043801981232,-0.0672651
4.047759002354,0
4.054772118549,0
4.058775675612,0
4.059437733593,0
4.063384973675,0
4.074418277588,0
4.075046876811,0
4.079016830182,0
4.090020162848,0
4.09069053807,0
4.094646298059,0.291485
4.105644223213,0.302696
4.106306944244,0.302696
4.110264266866,0.302696
4.121273778272,0.302696
4.121932489094,0.302696
4.125900904485,0.252247
4.136911392282,0.252247
4.137563955459,0.252247
4.141511153058,0.151348
4.152528263284,0.151348
4.153180504778,0.151348
4.157133595436,0.00840832
4.168150272835,0.00840832
4.168817478952,0.00840832
4.172766153377,0
4.18377918286,-0.109306
4.184429965351,-0.109306
4.188378203167,-0.109306
4.195394795562,-0.109306
4.199394915574,-0.159755
4.200051030783,-0.159755
4.204019902502,0
4.2110171342,0
4.215019719345,0
4.215666960217,0
4.219643571682,0
4.226646982492,0
4.230651507979,0
4.231300132135,0
4.235266053697,0
4.242284731952,-0.0714705
4.246279090721,-0.0714705
4.246947375496,-0.0714705
4.250884791537,-0.14294
4.257889549182,-0.14294
4.261909890599,-0.142939
4.262551514838,-0.142939
4.266516743268,-0.131027
4.273519695784,-0.119116
4.277529456228,-0.0595575
4.278178167342,-0.0595575
4.282139628965,-0.0238233
4.289138547851,0
4.293147047995,0
4.293798696732,0
4.297757756745,0
4.304770248354,0
4.308779371625,0
4.30943684653,0
4.313390325131,0
4.320392807272,0
4.324413354388,0.101248
4.32506968171,0.103234
4.329016653136,0.103234
4.336026305254,0.210435
4.340033786637,0.206466
4.344647316564,0.206466
4.351636629984,0.19323
4.355649133023,0.179995
4.360264271374,0.179995
4.367278621216,0.16279
4.371282290836,0.145585
4.375892310254,0.145585
4.382903866812,0.12838
4.386911540307,0.0555885
4.391514558914,0.0747792
4.398519733468,0.0505143
4.402524451783,0.0505143
4.403167687625,0.0505143
4.407134399966,0.0313237
4.41414395534,-0.00220578
4.418153117438,-0.00220578
4.418812646289,-0.00220578
4.422758817888,-0.00220578
4.429781957928,0
4.433782188404,0
4.434434820498,-0.0100002
4.438389766681,0
4.445397226897,0
4.449406757628,0
4.450047444821,0
4.454024103465,0
4.461018084486,0
4.465027859196,-0.0680508
4.465676426571,-0.0680508
4.469648713227,-0.0680508
4.476635430359,-0.0680508
4.480651947356,-0.0680507
4.481301444137,-0.0680507
4.485265105998,-0.0680507
4.492267622921,-0.0680507
4.496280660741,-0.0567089
4.496934249779,0
4.50088400428,0
4.507897938391,-0.0170126
4.511897437285,0
4.512555771743,0
4.516518448714,0
4.523514784065,0
4.527517692425,0
4.528186539725,0
4.532138849716,0
4.539148120724,0.0189023
4.543150996989,0.0189023
4.543805147497,0.0189023
4.547763154026,0.0189023
4.554762511517,0.0252028
4.558784301119,0.050408
4.559437713182,0.050408
4.563398207673,0.050408
4.570393951269,0.050408
4.574420182855,0.0252028
4.575056706904,0.0252028
4.579014467924,0.0136529
4.586031514392,0
4.590032664913,0
4.59068353652,0
4.594647698235,0
4.601637691189,0
4.605655200167,0
4.606309443786,0
4.610260317771,0
4.617263976663,0
4.621279282361,-0.034918
4.621940217315,-0.0360557
4.625888818262,-0.0360557
4.63289527808,-0.0743868
4.636912158029,-0.0721104
4.637545850978,-0.0721104
4.641520383974,-0.0721104
4.64852258887,-0.0683765
4.652526259136,-0.0646436
4.653174252269,-0.0323218
4.657145348381,-0.0323218
4.664141222399,-0.0142941
4.668146772019,0
4.668807607973,0
4.672757626293,0
4.679784041445,0
4.683787863673,0
4.68442778095,0
4.688390880387,0
4.695400601076,0
4.699414644983,0
4.700048858514,0.0516473
4.7040217469,0.0528387
4.711022775797,0.0528387
4.715025322372,0.108058
4.715670431015,0.105677
4.719640388595,0.105677
4.726644257603,0.105677
4.730640569433,0.0992524
4.731302490375,0.0928278
4.735267917782,0.0464133
4.742275219083,0.0464133
4.746283321044,0.0199954
4.746933243711,0
4.750891167751,0
4.757896972904,0
4.761909745339,0
4.762558332559,0
4.766507349564,0
4.773525124647,0
4.777526107889,0
4.778190391026,0
4.782135678795,-0.0754489
4.789153163319,-0.0771154
4.793140869688,-0.0771154
4.793800472513,-0.157562
4.797766181447,-0.15423
4.804764856747,-0.15423
4.80878609235,-0.15423
4.809432398244,-0.144709
4.813399926475,-0.135189
4.820389713672,-0.0675944
4.824415856822,-0.0675944
4.825064734911,-0.0290383
4.829018943757,0
4.8360287277,0
4.840023426654,0
4.840675098824,0
4.844651757868,0
4.851633085651,0
4.855641339784,0
4.856299980409,0
4.860271348801,0
4.867270871048,0.110079
4.8712708415,0.112499
4.87192760301,0.112499
4.875903045996,0.229836
4.882901570989,0.224997
4.886915668517,0.224997
4.887549767207,0.224997
4.89152355206,0.211088
4.89852233114,0.197178
4.902528857156,0.098589
4.903177250628,0.098589
4.907136960076,0.0423398
4.914144266436,0
4.918146496548,0
4.91879489268,0
4.922757166398,0
4.929774029549,0
4.933776698383,0
4.934435919994,0
4.93839543034,0
4.945391355531,0
4.949416269708,-0.160582
4.950054258547,-0.164111
4.954022173803,-0.164111
4.961012882347,-0.335278
4.965020744487,-0.328222
4.965678961952,-0.328222
4.969646067051,-0.328222
4.976641291012,-0.307927
4.980648596818,-0.287633
4.981295659461,-0.143816
4.98527010685,-0.143816
4.992274392733,-0.0617614
4.996936122565,-0.0617614
5.012558334945,-0.0617614
5.028179798657,-0.0617614
5.043808857485,-0.0617614
5.059432380354,-0.0617614
5.075050907392,-0.0617614
5.090681555458,-0.0617614
5.106311329902,-0.0617614
5.121291742002,0
5.121932756902,0
5.125898247732,0
5.132900960315,0
5.136924822798,0
5.137553490384,0
5.141518741369,0.0682322
5.148516340221,0.191461
5.152530207994,0.191461
5.153180134313,0.191461
5.157130950962,0.191461
5.164141552185,0.228077
5.168153154088,0.228077
5.168811191912,0.228077
5.172767902909,0.228077
5.179768124209,0
5.183789586725,0
5.184438955938,0.127826
5.188391694275,0
5.195393064761,0
5.199413918127,0
5.200054016214,0
5.204022331529,0
5.211019068328,0
5.215029464563,0
5.215672948546,-0.00521913
5.219647597216,-0.00521913
5.226652593565,-0.00521913
5.230649708907,-0.00521913
5.231306666728,-0.0423618
5.235280647503,-0.084724
5.242274310001,-0.084724
5.246279572746,-0.084724
5.246942994888,-0.084724
5.250900627551,-0.0423618
5.257898880434,-0.0423618
5.261916597959,-0.0273712
5.262567332159,0
5.26651628914,0
5.273520104662,0
5.277521580617,0
5.278180866148,0
5.282142666359,0
5.2891413942,0
5.293152443824,0
5.293794606548,0
5.297758500375,0.0509441
5.304760726611,0.0532242
5.308780638902,0.0532242
5.309435961027,0.111011
5.313379958664,0.106449
5.320405234554,0.106449
5.324412991398,0.106449
5.325048598301,0.102141
5.32902509748,0.0978324
5.336031652283,0.0489158
5.340021042886,0.0489158
5.340687450407,0.0223044
5.344639152378,0
5.351645074612,0
5.355643156906,0
5.35630364822,0
5.360268517222,0
5.367274066409,0
5.371272852571,0
5.371935428725,0
5.375893191618,0
5.38289098311,-0.0765419
5.386909952981,-0.0784003
5.387547017911,-0.0784003
5.391514371648,-0.160518
5.398530146137,-0.156801
5.402530226247,-0.156801
5.403182773433,-0.156801
5.407137926453,-0.147452
5.414147201903,-0.138103
5.418151650436,-0.0690513
5.418801899911,-0.0690513
5.4227621984,-0.029851
5.429772632715,0
5.433782479377,0
5.434436260825,0
5.438404256032,0
5.445390411712,0
5.449417671453,0
5.450040635613,0
5.454018465595,0
5.461010500815,0
5.465017382009,0.111997
5.465672843152,0.114484
5.469645485452,0.114484
5.476651673886,0.233944
5.480649882746,0.228969
5.4813024749,0.228969
5.485275636451,0.228969
5.492274382386,0.214863
5.496277719626,0.200758
5.496940050048,0.100379
5.500893329179,0.100379
5.507888133175,0.0431367
5.511918776091,0
5.512555825823,0
5.516514629811,0
5.523514273748,0
5.52752625441,0
5.528185616239,0
5.532147823114,0
5.539151841426,0
5.543147990635,0
5.54379980464,-0.16343
5.547766350967,-0.167025
5.554770892135,-0.167025
5.558777007878,-0.341237
5.559449314956,-0.334048
5.563384473535,-0.334048
5.570403683903,-0.334048
5.574425390979,-0.3134
5.575046297067,-0.292752
5.579027549771,-0.146376
5.586026547463,-0.146376
5.590025328546,-0.0628632
5.590689425089,0
5.59464741106,0
5.601647549025,0
5.605649821782,0
5.606313230203,0
5.610274016847,0
