time,Master1Paths4.AVGSlave_1.PTP_Stack[2].offsetFromMaster:vector
2.293147193196,-0.000399053
2.308782881166,0
2.324409326473,0
2.340024187563,0
2.355642888325,0.000220655
2.371283599393,0.000215076
2.386902703201,0.000152362
2.402530897577,0
2.418154729915,0
2.433786346995,0
2.449418200701,0
2.465030793019,0
2.480648382417,0
2.496280214974,0.000331668
2.511915265295,0.000346525
2.527510817923,0.000346525
2.543150575452,0
2.558796153972,0
2.574413887409,0
2.590037106014,-0.000428931
2.60564694097,-0.000403341
2.62127369225,-0.000343113
2.636915888463,0
2.652521885859,0
2.668147177308,0
2.683781433353,0.000221098
2.699404052041,0.000159641
2.715026640705,1.9006e-05
2.730655246438,-0.000167271
2.746271582674,-0.000292129
2.761911313441,-0.000292129
2.777529894613,0
2.793147860938,0
2.808771006832,0
2.824414301899,0.000389112
2.840016179116,0.000352304
2.855651856744,0.000323141
2.871276380095,0
2.886922115834,0
2.902524269273,0
2.918136983912,0
2.933778375983,0
2.949412620889,0
2.965027797245,0.000129047
2.980648066355,0.000159525
2.996272463261,0.000217954
3.011915847665,0
3.027534997701,0
3.04314359093,0
3.058779300046,-0.0003433
3.074406910107,-0.000293638
3.090027895755,-0.000285503
3.105649888511,0
3.121290524515,0
3.136912014055,0
3.152517386929,0.000392405
3.168145048091,0.000324927
3.18378525969,0.000160546
3.199407612497,0
3.215021501196,0
3.230649332558,0
3.246280040011,0
3.261905364772,0
3.277526434154,0
3.29314992704,0.000223906
3.308783800364,0.000219037
3.324405311625,0.000219037
3.340023698165,0
3.355651928803,0
3.371272065486,0
3.386907198624,-0.000343193
3.402530920838,-0.000288488
3.418150391276,-0.000153742
3.433783457958,0
3.449411778708,0
3.465017226228,0
3.480651897004,0
3.496282195306,0
3.511910862656,0
3.527524450223,-0.000430938
3.543148636265,-0.000417298
3.558781020915,-0.000417298
3.574407676322,0
3.590029210433,0
3.60564910902,0
3.621278843637,0.000228382
3.636921950933,0.000224967
3.652528454262,0.00016408
3.668146738685,0
3.683789483749,0
3.699417259356,0
3.715028916974,0
3.730646797844,0
3.746271376686,0
3.761913891698,0.000351784
3.77752677957,0.000367541
3.793146349848,0.000367541
3.808783579019,0
3.824409048358,0
3.840025476393,0
3.855641994478,-0.000453621
3.87128342244,-0.000425446
3.886906075042,-0.000363126
3.902526458844,0
3.918153281746,0
3.933789742824,0
3.949408679863,0.000238051
3.965022879959,0
3.980658044889,0
3.996279446593,0
4.011922966653,-0.000320598
4.027532188227,-0.000270863
4.04314519106,-0.000148283
4.058773447232,0
4.07442194377,0
4.090018298644,0
4.10564679885,0
4.121275546976,0
4.136913325479,0
4.152536199992,-0.000388935
4.168155119676,-0.000404499
4.183771026456,-0.000404499
4.199400550366,0
4.215014839277,0
4.23065456249,0
4.246278614373,0.000495964
4.261907595306,0.000464746
4.277529792769,0.000396105
4.293137071732,0
4.308775438996,0
4.324411012964,0
4.340021992851,0
4.355643535683,0
4.371293009681,0
4.386921717423,0.000253949
4.402530589218,0.000265369
4.418146402128,0.000265369
4.433781745876,0
4.449407991788,0
4.465023226813,0
4.480648469351,-0.000360217
4.496269025741,-0.000328338
4.511905907227,-0.00029713
4.527517399713,0
4.543142033746,0
4.558778222942,0
4.574417475852,0.000450057
4.590032866294,0.000370027
4.605653525419,0.000182414
4.621274802522,0
4.636930462163,0
4.652524911367,0
4.668139859434,0
4.683782655897,0
4.699408357206,0
4.715025891439,0.000253756
4.730642283586,0.000191822
4.746274986491,0.000191822
4.761908298337,5.1535e-05
4.777526436369,-0.00014973
4.793147778664,-0.000286689
4.808781787201,-0.000291843
4.824415119934,0
4.840019588486,0
4.855644788694,0
4.871275505215,0.000387278
4.886917460379,0.000349757
4.902521335786,0.000319769
4.918153385479,0
4.933778726481,0
4.949409549482,0
4.965021784167,0
4.980652097446,0
4.996277536845,0
5.011919975446,0.000129964
5.027528545222,0.000160435
5.043153284568,0.000217849
5.058779847334,0
5.074402551241,0
5.090024708584,0
5.105652779111,-0.000341672
5.121287663254,-0.000292488
5.136924436358,-0.000287506
5.152527619872,0
5.168154859907,0
5.183779027802,0
5.199411026316,0.000393664
5.215022610481,0.000324824
5.230640070364,0.000159946
5.246282458838,0
5.261916413733,0
5.277527521627,0
5.293151397442,0
5.308781341805,0
5.324415487,0
5.340019950793,0.000224524
5.355639907644,0.000219352
5.371274811662,0.000219352
5.386913842766,0
5.402534173422,0
5.418151084277,0
5.43377633881,-0.000345753
5.449419430396,-0.000290841
5.465019961571,-0.000156062
5.480659587275,0
5.496286613888,0
5.511923044079,0
5.527530591878,0
5.543147667395,0
5.558777207707,0
5.574419738849,-0.000423578
5.590032465045,-0.000411795
5.605641695926,-0.000411795
5.621284980007,0
5.636914943641,0
5.65252921806,0
5.668155077688,0.000226043
5.683779395838,0.000222302
5.699414548799,0.000158054
5.715027665041,0
5.730651921362,0
5.74627931035,0
5.761918141555,0
5.77752086179,0
5.793156820843,0
5.808785193317,0.000355039
5.824416814078,0.000369491
5.8400215704,0.000369491
5.855645126396,0
5.871279134001,0
5.886906252849,0
5.902528923074,-0.000454002
5.918142137333,-0.000425967
5.933788273324,-0.000361424
5.949401741942,0
5.965013317516,0
5.980648753253,0
5.996278466853,0.000236371
6.011913093798,0
6.027524945898,0
6.04314536341,0
6.058784054795,-0.00032102
6.074405286266,-0.00027124
6.090025438141,-0.000148614
6.105648189435,0
6.121294001592,0
6.13691150133,0
6.152521297287,0
6.168140615667,0
6.183773536804,0
6.199425796862,-0.000396452
6.21502814846,-0.000412762
6.230644001086,-0.000412762
6.246279645065,0
6.261908767764,0
6.277530645856,0
6.293149464265,0.000503501
6.308786221941,0.000473516
6.324413502024,0.00040307
6.340025985637,0
6.35565333563,0
6.371285358903,0
6.386913445318,-0.000350633
6.402526708846,-0.000289714
6.418148775984,-0.00013998
6.433782541165,0
6.449402503655,0
6.46503224193,0
6.480652585789,0
6.496271914662,0
6.511910874746,0
6.527529020643,-0.000473581
6.543150888943,-0.000459529
6.558772229785,-0.000459529
6.574405325104,0
6.590016385897,0
6.605653456974,0
6.621272543673,0.000252109
6.636909665426,0
6.652525301135,0
6.668153930334,0
6.683779378755,-0.000341619
6.699406787902,-0.000287192
6.715034683715,-0.000287192
6.730654490856,0
6.746278690982,0
6.761911901275,0
6.777523129432,0.00038606
6.793145192085,0.0003191
6.808781987511,0.000157747
6.824410045901,0
6.840012866244,0
6.855653341682,0
6.871273772392,0
6.886909502973,0
6.902524976467,0
6.918143033255,0.00022142
6.933781737296,0.000216187
6.949422590132,0.000216187
6.965028594332,0
6.980649067212,0
6.996281537297,0
7.011913569918,-0.000336242
7.027515179891,-0.000284414
7.043144536444,-0.000153678
7.058781732519,0
7.07442016824,0
7.090024354357,0
7.105648798386,0
7.121283411813,0
7.136915012983,0
7.152530118721,-0.000415688
7.168152999768,-0.000403331
7.183770697459,-0.000403331
7.19940865139,0
7.215028757893,0
7.23064812691,0
7.246283314595,0.000218371
7.261918366681,0.000217887
7.277520986425,0.000156554
7.29315339418,0
7.308785526858,0
7.324413198447,0
7.340017348335,0
7.355652982834,0
7.371283745667,0
7.3869143603,0.000338185
7.402518164697,0.000353197
7.418144182911,0.000353197
7.433773153193,0
7.449410029939,0
7.465026353023,0
7.480654199179,-0.000434893
7.496279642208,-0.000408078
7.511921220221,-0.000347164
7.52752216542,0
7.54314198212,0
7.558780232274,0
7.574409891333,0.00022891
7.590030279952,0.00016557
7.605647681397,2.0229e-05
7.621281579794,-0.000172247
7.636899907649,-0.000302284
7.652517255276,-0.000302284
7.668154425854,0
7.683777243275,0
7.699409300749,0
7.715020079636,0.00040136
7.730646486196,0.000363632
7.746285935789,0.000331648
7.761917401819,0
7.777525157337,0
7.793150925015,0
7.808779682198,0
7.824416742199,0
7.840023869853,0
7.855648456196,0.000133896
7.871274527771,0.000165599
7.886906076461,0.000226244
7.902524198824,0
7.91815205636,0
7.933779084406,0
7.949406838126,-0.000355308
7.965023266546,-0.000303997
7.980649011001,-0.000297462
7.996279287842,0
8.011906382438,0
8.027518694847,0
8.043150388218,0.000410984
8.058784915097,0.000339551
8.074413176743,0.000167059
8.090030043354,0
8.105646458906,0
8.121284580374,0
8.13691538906,0
8.152527849018,0
8.168151149538,0
8.183784716502,0.000230426
8.199420247032,0.000226174
8.215031338406,0.000226174
8.230655329649,0
8.246278338344,0
8.261907383025,0
8.277532870973,-0.000354502
8.293144282383,-0.000297957
8.308778168315,-0.000159535
8.324410614884,0
8.340025984485,0
8.355647335939,0
8.371267886783,0
8.386921601878,0
8.402533880394,0
8.4181459795,-0.00044716
8.433773993037,-0.000430381
8.449415916691,-0.000430381
8.465023514366,0
8.480645386578,0
8.496277341501,0
8.511907387099,0.000237075
8.527531110975,0
8.543148861474,0
8.558785861637,0
8.574414762352,-0.000316289
8.590023627987,-0.000266294
8.605652435019,-0.000266294
8.621273018714,0
8.636909207871,0
8.652527507881,0
8.668148602524,0.00035635
8.68377354671,0.000293846
8.699406870151,0.000144394
8.715015429293,0
8.730650168932,0
8.746273253699,0
8.76191222086,0
8.777527088982,0
8.793150937881,0
8.808780652889,0.000481308
8.824404656087,0.000465599
8.840029603949,0.000465599
8.855645572655,0
8.871283092271,0
8.886909684644,0
8.902529385953,-0.000256146
8.918151081612,-0.000218837
8.933784088808,-0.000122999
8.949410079951,0
8.96502586063,0
8.980647816835,0
8.996288267876,0
9.011910035295,0
9.02752433106,0
9.0431487754,-0.000312541
9.058795051842,-0.000324812
9.074424363161,-0.000324812
9.090023680929,0
9.105652527968,0
9.1212758026,0
9.13690435658,0.000440644
9.152527701586,0.000404834
9.168140190757,0.000363243
9.18377920039,0
9.199405763689,0
9.215012341929,0
9.230641635589,0
9.246287268999,0
9.261921976526,0
9.277517961828,0.000150596
9.293148279726,0.000185844
9.308770358935,0.000220631
9.324406662199,0
9.340021506328,0
9.355645684038,0
9.371274186798,-0.000290838
9.386908184747,-0.000261809
9.402532446102,-0.000240115
9.418146995809,0
9.433771510884,0
9.449413186356,0
9.465029314178,0.000358609
9.480647222806,0.000296745
9.496281839146,0.000145872
9.511909091464,0
9.527520590726,0
9.543149139348,0
9.558773467258,0
9.574413773383,0
9.590026806837,0
9.6056426711,0.000483299
9.621287942092,0.000469887
9.63690960349,0.000469887
9.652514102116,0
9.668143102424,0
9.683783211072,0
9.699398158811,-0.000258726
9.715029565423,-0.000220998
9.730649046283,-0.000124092
9.746289389513,0
9.761926049327,0
9.777520533599,0
9.793148335377,0
9.80877129074,0
9.824418990822,0
9.840021149944,-0.000316006
9.855648814091,-0.00032842
9.871281145978,-0.00032842
9.886918901627,0
9.902524802071,0
9.918150643784,0
9.933780063028,0.000445929
9.949410234337,0.00040737
9.965027714035,0.000367652
9.980654499943,0
9.9962767052,0
10.011916562581,0
10.027528685238,0
10.043153584398,0
10.058777473503,0
10.074420516135,0.000152356
10.090023431567,0.000188298
10.105650077553,0.000222587
10.121274682145,0
10.13691366672,0
10.152515757482,0
10.168142456294,-0.000292626
10.183778878202,-0.000263494
10.199421086526,-0.000240469
10.215027785756,0
10.230655155963,0
10.24627773891,0
10.261905769752,0.000360068
10.277531538469,0.000297775
10.293149851898,0.000145433
10.308788322804,0
10.324419099083,0
10.34002916469,0
10.355646346255,0
10.37127416887,0
10.38691567669,0
10.402515184315,0.00048494
10.418145912046,0.000469273
10.433782260748,0.000469273
10.449410901003,0
10.4650273265,0
10.480652537647,0
10.496282848169,-0.000260162
10.511915152418,-0.000222124
10.527527485428,-0.000125285
10.543156599274,0
10.558788169706,0
10.574421633952,0
10.59002983665,0
10.605642531969,0
10.621284175738,0
10.636919068261,-0.000319002
10.652519958178,-0.000332652
10.668148238561,-0.000332652
10.683782375055,0
10.69942239997,0
10.715029623212,0
10.730647132373,0.000450367
10.746288737656,0.000411389
10.76190834124,0.000370924
10.77751875154,0
10.793149706546,0
10.808775880267,0
10.824411002878,0
10.84002286702,0
10.855649829519,0
10.871273705167,0
10.886914607817,0
10.902515200744,0
10.918155933589,0
10.933779098424,0
10.949406484385,0
10.965019008702,-0.000384936
10.980654834654,-0.000399293
10.996281544266,-0.000399293
11.011919359374,0
11.027529800684,0
11.043141755969,0
11.058784511972,0.000490822
11.074395759581,0.000459961
11.090020549161,0.000391913
11.105655888452,0
11.121282698649,0
11.136907443336,0
11.152523887792,0
11.168146697463,0
11.18378038322,0
11.199412030219,0.000248539
11.215022692022,0.000260147
11.230654881076,0.000260147
11.246282678124,0
11.261917320242,0
11.277525573916,0
11.293154781912,-0.000353068
11.308772344011,-0.00032209
11.324411622747,-0.000291472
11.340026472226,0
11.355648935287,0
11.37128067681,0
11.3869191987,0.000438488
11.402523909229,0.000364734
11.418145643838,0.000179997
11.433787631804,0
11.449412402787,0
11.465024655601,0
11.480649971069,0
11.496276530363,0
11.511916388256,0
11.527527688441,0.000252123
11.543159509728,0.00019178
11.558785264732,0.00019178
11.574410362309,5.1944e-05
11.590032566763,-0.000146751
11.605653048882,-0.000285001
11.621279550999,-0.000288442
11.63691466824,0
11.652524346218,0
11.668150525183,0
11.683777486954,0.000385556
11.699417926875,0.000349845
11.715030479822,0.000319378
11.730648349212,0
11.746281893337,0
11.761903093897,0
11.777525414755,0
11.79315229037,0
11.808775294634,0
11.824404301465,0.000126902
11.840034483368,0.000158773
11.855653974329,0.000217804
11.871288147091,0
11.886907357695,0
11.902517356161,0
11.918144234464,-0.000337858
11.93377006083,-0.000289242
11.949411000266,-0.000283242
11.965029479764,0
11.980648398332,0
11.996280781363,0
12.011906591016,0.000384224
12.027520221615,0.000318538
12.043152837796,0.000158089
12.058782570948,0
12.074413969438,0
12.090032559666,0
12.105643395147,0
12.12129068669,0
12.136912647649,0
12.152528990942,0.000220302
12.168154739759,0.000214914
12.183777952388,0.000214914
12.199410328783,0
12.215022676158,0
12.230647006542,0
12.246295688991,-0.000336267
12.261921554688,-0.000282525
12.277531614453,-0.000151025
12.293143192579,0
12.308790373269,0
12.324415310231,0
12.340024782777,0
12.355654816361,0
12.371290788334,0
12.386910537109,-0.000416926
12.40252699896,-0.000404206
12.418150818729,-0.000404206
12.433787149338,0
12.449415221314,0
12.465024527987,0
12.480649009874,0.000221027
12.496274515241,0.000217629
12.511926558542,0.000155014
12.527517822698,0
12.543147094735,0
12.558780445511,0
12.574416687292,0
12.590019692779,0
12.605641008519,0
12.62128353727,0.000338567
12.636921784814,0.000354393
12.652533631834,0.000354393
12.668147397058,0
12.683782787262,0
12.699411702647,0
12.715031039201,-0.000433768
12.730642045756,-0.000406718
12.746284243814,-0.000346477
12.761908652691,0
12.777522621441,0
12.793153097915,0
12.808780952733,0.000225527
12.824413618245,0.000162872
12.840018545868,1.8312e-05
12.855649255933,-0.00017185
12.871269890744,-0.000299795
12.886914856672,-0.000299795
12.90252893715,0
12.918144124271,0
12.93378697532,0
12.949403180142,0.000399362
12.965028028617,0.000361738
12.980650071112,0.000329615
12.996287246193,0
13.011911901767,0
13.02752311408,0
13.043150718507,0
13.058792178876,0
13.074415421187,0
13.090022921646,0.00013471
13.105653695574,0.000166167
13.121287551345,0.000226433
13.136903935175,0
13.152521807232,0
13.168153116507,0
13.183789624097,-0.000355635
13.199400833644,-0.000304462
13.215023617753,-0.000297883
13.230634129945,0
13.246276188445,0
13.261908552817,0
13.277531312944,0.000408702
13.293150141857,0.000338335
13.308782548504,0.000166959
13.324422810274,0
13.340022691362,0
13.355638064873,0
13.371286330429,0
13.386911606206,0
13.402518592691,0
13.418150391174,0.00023894
13.433795030346,0.000179226
13.44942412566,0.000179226
13.465021880585,4.6174e-05
13.480639526354,-0.000142528
13.496277085555,-0.000269425
13.511906617065,-0.000271369
13.527519797242,0
13.543148910133,0
13.558794459848,0
13.574420973237,0.000362887
13.590015169788,0.000328158
13.605642749941,0.000299626
13.621277929439,0
13.636921216298,0
13.652523429894,0
13.668144112332,-0.000447686
13.683790625234,-0.000370768
13.699422470987,-0.000182669
13.715030854619,0
13.730652614751,0
13.746270262383,0
13.761905417897,0
13.777531674755,0
13.793148402655,0
13.808791285543,-0.000256051
13.824421594343,-0.000217651
13.840029896898,-0.000217651
13.855649068941,0
13.871277031798,0
13.886915909183,0
13.902536910233,0.000284485
13.918145837361,0.000235958
13.933786036626,0.00011828
13.949410774355,0
13.965022774185,0
13.98065403309,0
13.996286829177,0
14.011908310278,0
14.027515539487,0
14.043157450835,0.000381003
14.058790438227,0.00039559
14.074415760091,0.00039559
14.090014646533,0
14.10564075043,0
14.121289231181,0
14.136915861436,-0.000486877
14.15252238761,-0.000457047
14.168148806207,-0.000389172
14.183786596255,0
14.199406845566,0
14.215016654221,0
14.230652802248,0
14.246287433531,0
14.261908810398,0
14.277520194982,-0.000245165
14.29315226319,-0.000257724
14.308782735165,-0.000257724
14.324409976047,0
14.340026070878,0
14.355651937429,0
14.371280989171,0.000351332
14.38691617865,0.000320327
14.402531240502,0.000289521
14.418142411956,0
14.433784648135,0
14.449401735486,0
14.465019878094,-0.000434855
14.480649824059,-0.000359487
14.496281558394,-0.000175141
14.511910158304,0
14.527525969832,0
14.543144426239,0
14.558775005981,0
14.574399961981,0
14.590032329371,0
14.605645971825,-0.000253449
14.621283130311,-0.000215151
14.636908170547,-0.000215151
14.652536556822,0
14.668148163224,0
14.683779373442,0
14.699409641447,0.000287618
14.715025365695,0.000238397
14.730657173312,0.000117351
14.746279657913,0
14.761912872047,0
14.777533714542,0
14.793144324567,0
14.808782540702,0
14.824402496272,0
14.840026337948,0.000384934
14.855641649907,0.000397926
14.871291721767,0.000397926
14.88691250221,0
14.902530642704,0
14.918144394696,0
14.933788496302,-0.000490404
14.949419108175,-0.000460298
14.96502639879,-0.000391666
14.980642124013,0
14.996279398389,0
15.011913482946,0
15.027532457282,0
15.043155223594,0
15.058776362852,0
15.074403848068,-0.000248882
15.090023499862,-0.00026107
15.105637457966,-0.00026107
15.121284153757,0
15.136915263334,0
15.152519109368,0
15.168145049572,0.000354047
15.183788752458,0.000323483
15.199417044681,0.000292762
15.215016394995,0
15.230643840479,0
15.246276923926,0
15.261910586968,-0.000440163
15.277529184285,-0.000363971
15.293148331801,-0.000179192
15.308788358277,0
15.324402539454,0
15.340017543853,0
15.355652748366,0
15.371283584563,0
15.386909873287,0
15.402525916639,-0.000253821
15.41814965445,-0.00019175
15.433790703185,-0.00019175
15.449400546951,-5.0003e-05
15.465031049065,0.000149779
15.480639934703,0.000286318
15.496286998474,0.000289057
15.511908481187,0
15.527522220584,0
15.543144455977,0
15.558784166814,-0.000387026
15.574413967842,-0.000346942
15.590030171081,-0.00032006
15.605654015293,0
15.621290349681,0
15.636913926043,0
15.652523663942,0
15.668150950994,0
15.683782401118,0
15.69940497828,-0.000127452
15.715029769915,-0.000157968
15.73064397487,-0.000216157
15.746276981771,0
15.761913541724,0
15.777524573515,0
15.793153713597,0.000341335
15.808782574886,0.00029238
15.824421219391,0.000285884
15.840035692947,0
15.855644046606,0
15.871288307823,0
15.886916026276,-0.000394767
15.902525115501,-0.000326778
15.918144996612,-0.000161166
15.933778669815,0
15.94940403704,0
15.965022882838,0
15.980645411256,0
15.99629278313,0
16.011923687174,0
16.027533707137,-0.000218522
16.043144102379,-0.000214014
16.058780009657,-0.000214014
16.074409752639,0
16.090016256202,0
16.105650001701,0
16.121280396661,0.000335067
16.136910350012,0.00028134
16.152526450377,0.000151338
16.168144869676,0
16.183785260243,0
16.19941191601,0
16.215021520621,0
16.230652017674,0
16.246284176877,0
16.261916686222,0.00041449
16.277523112534,0.000401371
16.29315507519,0.000401371
16.308786050367,0
16.324412625471,0
16.340026581873,0
16.355652416167,-0.000220497
16.371275440899,-0.000216936
16.386906342648,-0.000154885
16.402525730545,0
16.418143086137,0
16.433787767501,0
16.449409133307,0
16.465015660786,0
16.480652946655,0
16.496276632851,-0.000338603
16.511919880146,-0.000353745
16.527526775934,-0.000353745
16.543151173545,0
16.558782772847,0
16.574403201483,0
16.590026937005,0.000435516
16.605654526188,0.000408517
16.621286611246,0.000347748
16.636898821856,0
16.652528827028,0
16.668156577837,0
16.683775727231,-0.000229231
16.699410451918,-0.000164326
16.715017844783,-1.9863e-05
16.73064957672,0.00017098
16.746270093698,0.000297928
16.761910341959,0.000297928
16.777528067558,0
16.793155037987,0
16.808776858318,0
16.824415647998,-0.000397978
16.840026867582,-0.000358325
16.855646545468,-0.000328654
16.871285692256,0
16.886911710387,0
16.902517195212,0
16.918138813217,0
16.933785311697,0
16.949398573168,0
16.965014654132,-0.000128324
16.980649501899,-0.000159579
16.996278858694,-0.000220435
17.011918985654,0
17.0275189635,0
17.043155145772,0
17.058775385799,0.000346646
17.074420414802,0.000296648
17.090026781083,0.000290148
17.10564868404,0
17.121274205684,0
17.136906630901,0
17.152531912864,-0.000400549
17.168146296115,-0.00033178
17.183775965979,-0.000164463
17.19942503549,0
17.21502235728,0
17.230654576252,0
17.246283299908,0
17.261917429563,0
17.277515091901,0
17.293141416917,-0.000228752
17.308782867552,-0.00022378
17.324413918608,-0.00022378
17.340024657192,0
17.355651074981,0
17.371287946393,0
17.386907656396,0.000355038
17.402519497902,0.000297909
17.418158712343,0.00015958
17.433772164125,0
17.449414212612,0
17.465029694437,0
17.480654490302,0
17.496282159619,0
17.511915724953,0
17.527523052318,0.000439446
17.543151495473,0.000424603
17.558777929153,0.000424603
17.57440285671,0
17.590031386502,0
17.605638496827,0
17.621282326989,-0.000232517
17.63691283378,0
17.652525824457,0
17.668152004809,0
17.683775955864,0.000315615
17.699409150771,0.000265492
17.715028468588,0.000265492
17.73065021613,0
17.74627782316,0
17.761915493387,0
17.777525073383,-0.000352054
17.793144591221,-0.000292284
17.80878994178,-0.000144754
17.824414570816,0
17.840020799351,0
17.855655135338,0
17.871278303464,0
17.886903877217,0
17.902536134437,0
17.918158059935,-0.000473315
17.933780790039,-0.000458118
17.9494126147,-0.000458118
17.965022075489,0
17.980653369859,0
17.996278536751,0
18.011909215597,0.000250427
18.027525815826,0
18.043149120588,0
18.058772485535,0
18.074412433431,-0.000335773
18.090026058303,-0.000282985
18.105644108103,-0.000282985
18.121277669901,0
18.136918170669,0
18.15252823216,0
18.168152007332,0.000381656
18.183778006966,0.000316311
18.199412275072,0.000157468
18.215027712022,0
18.230641650784,0
18.246269993546,0
18.261911053098,0
18.277513814633,0
18.293144737186,0
18.308783317306,0.000217212
18.324418009875,0.000210988
18.340022208706,0.000210988
18.355647790012,0
18.371272404934,0
18.386912978099,0
18.402532343736,-0.0003312
18.418148037878,-0.000278161
18.433780813415,-0.000147605
18.449405555418,0
18.465018724792,0
18.480653025057,0
18.496281665221,0
18.511912173206,0
18.527515648369,0
18.543144693382,-0.000405986
18.558788769402,-0.000396658
18.574411327304,-0.000396658
18.590026169818,0
18.605647798069,0
18.621283553939,0
18.636904779465,0.000214071
18.652519044003,0.000211117
18.668153214806,0.000152025
18.68378194288,0
18.699408955534,0
18.715033614695,0
18.730650428343,0
18.746276424808,0
18.761920246398,0
18.777524737279,0.000333155
18.793142889443,0.000346207
18.808780167091,0.000346207
18.824402134675,0
18.840027678721,0
18.855650447596,0
18.871283139458,-0.000426029
18.886908843899,-0.000399943
18.902529321427,-0.00034092
18.918150058745,0
18.933777102578,0
18.949406281581,0
18.965022081414,0.000222342
18.980654554785,0.000160481
18.99627788919,1.8006e-05
19.011911644742,-0.000168497
19.027514989483,-0.000294016
19.043155213271,-0.000294016
19.058776678343,0
19.074416489433,0
19.090027163768,0
19.105657351108,0.00039211
19.121279190219,0.000355062
19.136901245714,0.000323542
19.152524976464,0
19.168147777655,0
19.183785145789,0
19.199413677765,0
19.21502408635,0
19.230647006347,0
19.246270801376,0.000129911
19.261913498685,0.000160867
19.277531875358,0.000222398
19.293159573405,0
19.308777866137,0
19.324415320124,0
19.340032711305,-0.000349549
19.355648568522,-0.000299209
19.371287312515,-0.000291053
19.386913607601,0
19.402526827788,0
19.418157220276,0
19.43376899092,0.000400149
19.449410668578,0.000331581
19.465028958618,0.000164402
19.480649644014,0
19.496289789405,0
19.511917431722,0
19.527523373228,0
19.543145690506,0
19.558766897418,0
19.574401675073,0.00022569
19.590024399063,0.000221688
19.605658431677,0.000221688
19.621282584564,0
19.636913903158,0
19.652525524425,0
19.668146588391,-0.000347419
19.68378555307,-0.00029157
19.699405635131,-0.000155096
19.715028870937,0
19.730651612107,0
19.74627693858,0
19.761903550018,0
19.777518089433,0
19.793152394095,0
19.808789556855,-0.000434569
19.824411936823,-0.000421383
19.840015119384,-0.000421383
19.855649671503,0
19.871282597117,0
19.886912034578,0
19.902521066984,0.000231125
19.918142749238,0.000227265
19.933780260838,0.000162431
19.949423046041,0
19.965027135837,0
19.980643374395,0
19.996277276515,0
20.011919924137,0
20.027515749731,0
20.043147855071,0.00035297
20.058784978056,0.000368737
20.07440800459,0.000368737
20.0900268149,0
20.105655007664,0
20.121284309983,0
20.136920011128,-0.000456387
20.152517720051,-0.000425034
20.168157433393,-0.000364478
20.183782900094,0
20.199417606375,0
20.215030355275,0
20.230646122958,0.000236502
20.246279845978,0
20.261916954207,0
20.277534556599,0
20.293150132104,-0.000318997
