time,Master1Paths4.AVGSlave_1.PTP_Stack[3].offsetFromMaster:vector
20.939300779,1.243e-06
21.064293562,9.58e-07
21.189292749,9.58e-07
21.314291633,-6.8e-08
21.439278486,-3.48e-07
21.564288833,-3.48e-07
21.689280611,-4.51e-07
21.814282187,3.8e-07
21.939301545,6.12e-07
22.064285379,9.45e-07
22.189297125,9.45e-07
22.3142986,1.318e-06
22.439293915,1.665e-06
22.564293406,1.665e-06
22.689285483,1.522e-06
22.814292384,1.164e-06
22.939275773,8.06e-07
23.06429051,7.57e-07
23.189279698,7.81e-07
23.314290837,7.57e-07
23.439298823,7.02e-07
23.564289605,2.05e-07
23.689274612,2.4e-08
23.814292331,-1.13e-07
23.939294984,-1.13e-07
24.064293736,-1.13e-07
24.189278694,2.94e-07
24.314284284,6.33e-07
24.439292352,6.88e-07
24.564279015,1.51e-07
24.689293387,1.51e-07
24.814290922,1.58e-07
24.939284517,-2.5e-08
25.064272895,8.47e-07
25.189287975,1.38e-06
25.314282837,1.38e-06
25.439290161,5.26e-07
25.564280854,9.3e-07
25.689290248,9.3e-07
25.814300107,8.64e-07
25.939278774,8.65e-07
26.064296177,8.87e-07
26.189288192,3.61e-07
26.31429242,3.16e-07
26.439277407,2.7e-07
26.564284941,1.73e-07
26.689276028,1.73e-07
26.814280801,1.07e-07
26.939286543,4e-09
27.064285281,8e-09
27.189294491,-3.2e-08
27.314287654,-4.5e-08
27.439291566,-7.6e-08
27.564282555,-1e-07
27.689291432,-1e-07
27.814281105,-7.7e-08
27.939296192,1.514e-06
28.064281311,1.56e-06
28.189282136,1.56e-06
28.31428717,1.546e-06
28.439279432,-6.9e-08
28.564281846,-9.03e-07
28.68928263,-9.26e-07
28.814269716,-2.33e-07
28.939287463,-3.14e-07
29.064289949,-4.42e-07
29.189279869,-4.42e-07
29.314288151,-4.42e-07
29.439281696,-7.51e-07
29.564294998,-1.31e-06
29.689282713,-2.139e-06
29.814279434,-1.796e-06
29.939269811,-1.763e-06
30.06429166,-2.158e-06
30.189294478,-1.194e-06
30.314287425,-3.32e-07
30.439286678,-1.348e-06
30.564276463,-1.348e-06
30.689283711,-3.72e-07
30.814281245,-3.13e-07
30.939275783,-2.05e-07
31.064286862,-1.07e-07
31.189280175,8.36e-07
31.314282221,8.91e-07
31.43927899,8.91e-07
31.564283651,8.7e-07
31.68928677,-1.13e-07
31.814284113,-8.87e-07
31.939294345,-8.87e-07
32.064276586,-8.58e-07
32.189286686,1.571e-06
32.314292277,9.08e-07
32.439282013,1.369e-06
32.564282546,-1.817e-06
32.689275376,-1.804e-06
32.814283248,-1.804e-06
32.939284913,-2.36e-07
33.064278439,2.06e-07
33.189289538,6.84e-07
33.314289486,1.067e-06
33.439284256,1.067e-06
33.564286167,9.84e-07
33.689296202,4.84e-07
33.814285403,-1.3e-08
33.93927283,-1.49e-07
34.06427956,-1.49e-07
34.189285451,-1.48e-07
34.314271766,-5e-08
34.439272398,1.34e-07
34.564281715,3.04e-07
34.689284612,4.57e-07
34.814294704,5.14e-07
34.939282144,5.14e-07
35.064281421,4.76e-07
35.189278858,4.76e-07
35.314273566,2.95e-07
35.439278853,1.19e-07
35.564291685,-2e-08
35.68930076,1.403e-06
35.814297783,1.1e-08
35.939279374,3.71e-07
36.064294248,3.9e-07
36.189293316,3.9e-07
36.314299789,1.29e-07
36.439289263,5.2e-08
36.564295214,-2.473e-06
36.689288491,-2.48e-06
36.814287612,-4.7e-08
36.939289558,-4.7e-08
37.064296895,3.7e-08
37.189286715,3.7e-08
37.314282397,3.6e-08
37.439282501,-2e-08
37.564281392,-1.05e-07
37.689283659,-1.46e-07
37.814287797,-1.46e-07
37.939292631,3.5e-07
38.06428971,3.49e-07
38.189274653,5.67e-07
38.314282971,2.9e-07
38.439286677,-1.48e-07
38.564281638,-6.38e-07
38.689280121,-3.18e-07
38.814285282,-3.18e-07
38.939286386,2e-08
39.064287791,1.2e-08
39.189284555,1.2e-08
39.314285043,1.7e-08
39.439272353,1.7e-08
39.564286357,3.5e-08
39.689276211,5.7e-08
39.814285256,5.7e-08
39.93927273,6.3e-08
40.064294765,4.9e-08
40.189282402,9.91e-07
40.314291943,2.99e-07
40.439289981,2.99e-07
40.564297798,2.69e-07
40.689279029,2.21e-07
40.814289337,-9.6e-08
40.939291333,-9.6e-08
41.064283752,-9.3e-08
41.189280987,-1.06e-07
41.314281135,-8.6e-08
41.439280427,-4.1e-08
41.564282664,-2.99e-07
41.689285135,-3.22e-07
41.814290115,2.72e-07
41.939290614,1.3e-08
42.064300023,-3.75e-07
42.189271608,-9.28e-07
42.314284122,-1.007e-06
42.439281748,-1.013e-06
42.56428959,-2.72e-07
42.689282889,-2.72e-07
42.814282511,-2.72e-07
42.939283197,-2.06e-07
43.064285454,-1.21e-07
43.189285585,-3.1e-08
43.31428815,4.5e-08
43.439284051,6.9e-08
43.564292363,1.19e-07
43.689279761,9.5e-08
43.814286834,1.83e-07
43.939286021,-1.32e-07
44.064276482,-9.3e-08
44.189294376,-1.33e-07
44.314286166,2.16e-07
44.439291308,1.61e-07
44.564294903,1.61e-07
44.689299739,1.25e-07
44.814281139,-5.31e-07
44.939287701,-5.54e-07
45.064292911,-5.54e-07
45.189286437,-5.55e-07
45.31428677,-1.56e-07
45.439285869,9.3e-08
45.56428393,-5.9e-08
45.689281127,-2.55e-07
45.814281201,-4.85e-07
45.939291342,-1.247e-06
46.06429239,-1.247e-06
46.189286343,-1.187e-06
46.314276352,-1.024e-06
46.439289853,4.5e-08
46.564287253,2.21e-07
46.689279067,3.46e-07
46.814282564,3.46e-07
46.939282346,3.89e-07
47.064280254,4.01e-07
47.18929284,4.24e-07
47.314287834,3.13e-07
47.439285191,3.13e-07
47.564301081,1.47e-07
47.689282693,-1.3e-08
47.814280722,-1.28e-07
47.939279688,-2.13e-07
48.064278981,-2.92e-07
48.189292959,-2.92e-07
48.31428565,-3.17e-07
48.439286047,-2.93e-07
48.564288908,-2.41e-07
48.689293675,-1.87e-07
48.81428297,-1.87e-07
48.939288673,-1.66e-07
49.064295796,-1.68e-07
49.189289425,1.482e-06
49.314287604,1.462e-06
49.439289194,3.135e-06
49.564282827,3.234e-06
49.689281644,3.175e-06
49.814294724,1.398e-06
49.93927789,1.338e-06
50.064292724,-5.69e-07
50.189275867,-5.69e-07
50.314286922,-4.94e-07
50.439288243,-3.61e-07
50.564286726,-2.23e-07
50.689285989,-2.23e-07
50.814286692,-9.1e-08
50.939286975,-1.81e-07
51.064281065,-1.81e-07
51.189277473,-1e-07
51.314277875,8.3e-08
51.439287548,-7.9e-08
51.564284316,-1.91e-07
51.6892859,-5.37e-07
51.814285223,-6.26e-07
51.939279141,-6.26e-07
52.064286085,-3.36e-07
52.189290286,-9.7e-08
52.314297181,-3.1e-08
52.439282624,2.3e-08
52.564283864,8.2e-08
52.68928633,8e-08
52.814291887,8e-08
52.939287876,-4.17e-07
53.064292872,-4.62e-07
53.189281263,-4.94e-07
53.314281336,-4.94e-07
53.4392809,-4.7e-08
53.564289583,-4.7e-08
53.689286058,-6.8e-08
53.814285189,-1.1e-07
53.939285952,-1.66e-07
54.064302283,-1.98e-07
54.189280331,-5.27e-07
54.314277503,-5.24e-07
54.439291054,-1.962e-06
54.564276699,-3.58e-07
54.689286019,-1.82e-07
54.814292439,2.227e-06
54.939282062,1.207e-06
55.064292018,2.876e-06
55.189283825,1.285e-06
55.314287378,1.285e-06
55.439273292,5.43e-07
55.56428208,4.76e-07
55.68928068,4.76e-07
55.814284819,-5.53e-07
55.939283237,4.44e-07
56.064282685,4.25e-07
56.189293399,4.18e-07
56.314290656,3.48e-07
56.43928712,3.48e-07
56.564288357,2.92e-07
56.68927176,2.92e-07
56.814290896,2.52e-07
56.93928543,1.618e-06
57.064289887,1.491e-06
57.18928661,1.314e-06
57.31428059,1.317e-06
57.439287365,1.268e-06
57.564278979,-3.14e-07
57.689279264,9.08e-07
57.81428747,8.91e-07
57.939289082,8e-08
58.064290664,5.1e-07
58.189288772,5.5e-07
58.314292361,1.84e-07
58.439297726,1.84e-07
58.564302531,-1.76e-07
58.689273834,-2.16e-07
58.814281988,-2.19e-07
58.939281584,-2.19e-07
59.06427723,-2e-07
59.189280695,-1.92e-07
59.314276889,-2.02e-07
59.439286005,-1.44e-07
59.564288323,-5.56e-07
59.689294942,-1.307e-06
59.814270714,-1.267e-06
59.939292918,-7.54e-07
60.064292383,-6.62e-07
60.189287385,2.64e-07
60.314290928,3.32e-07
60.439287693,3.32e-07
60.564281646,2.91e-07
60.689282262,1.79e-07
60.814280724,6.3e-08
60.939286117,-4e-07
61.06427063,8e-09
61.189283684,8e-09
61.314292813,5.4e-08
61.439288966,4.4e-08
61.564292319,4.4e-08
61.689294818,1.5e-08
61.814287187,-2.5e-08
61.939297261,-1.06e-07
62.064288887,-9.4e-08
62.189296482,-9.4e-08
62.314289078,-2.5e-08
62.439282034,1.6e-08
62.564283208,1.25e-07
62.689274535,1.05e-07
62.814286794,1.19e-07
62.939279635,1.13e-07
63.064279019,1.13e-07
63.189289366,1.31e-07
63.314289637,2.03e-07
63.439300093,2.63e-07
63.564276483,3.06e-07
63.689289643,3.06e-07
63.81429272,3.06e-07
63.939276893,1.184e-06
64.064288321,1.158e-06
64.18927927,1.07e-06
64.31428322,2.8e-08
64.439283055,-1.1e-07
64.564284378,-1.67e-07
64.689279567,-1.67e-07
64.814289028,-1.05e-07
64.939288049,-3.1e-08
65.064280036,4.3e-08
65.189285667,6.1e-08
65.314282595,6.5e-08
65.439285647,6.5e-08
65.564281898,2.69e-07
65.689268977,3.78e-07
65.814283845,3.43e-07
65.939278825,-1.07e-07
66.064297001,-2.76e-07
66.189283135,-2.61e-06
66.314288032,-2.61e-06
66.439276656,-2.74e-06
66.56429568,-2.442e-06
66.689277743,-2.342e-06
66.814285948,-9.82e-07
66.939272312,-8.44e-07
67.064285524,-8.44e-07
67.18926969,-6.06e-07
67.314287977,-4.23e-07
67.439279793,5.37e-07
67.564278838,5.37e-07
67.689273883,5.37e-07
67.814279323,4.82e-07
67.93928883,2.21e-07
68.064297389,-2.6e-08
68.189286456,-2.18e-07
68.314287922,-2.95e-07
68.439281416,-3.8e-07
68.564284794,-3.8e-07
68.68929547,-4.83e-07
68.814287426,-5.89e-07
68.939289015,-5.89e-07
69.064281497,-6.8e-07
69.18928793,-7.44e-07
69.314285116,-7.6e-07
69.43929025,-2.81e-07
69.564277225,-2.81e-07
69.689282934,1.4e-08
69.814280722,1.52e-07
69.939283834,1.64e-07
70.064298629,-1.61e-07
70.189279983,-3.14e-07
70.314298149,-3.34e-07
70.439291792,-7.6e-07
70.564278781,-7.6e-07
70.689283104,-7.03e-07
70.814293617,-1.97e-07
70.939288949,-7.04e-07
71.064278208,1.77e-07
71.189294008,1.49e-07
71.314289626,-2.2e-07
71.439283555,-6.06e-07
71.564278678,-3.41e-07
71.689294712,-4.29e-07
71.814287776,-4.29e-07
71.939283908,8.77e-07
72.06428514,8.46e-07
72.189288466,8.33e-07
72.314280525,9.9e-07
72.439284805,-1.12e-07
72.564281947,-3.23e-07
72.68928801,-1.12e-07
72.814288605,3.1e-07
72.939279712,1.092e-06
73.064278932,1.458e-06
73.189287649,1.571e-06
73.314281223,1.571e-06
73.439274819,1.175e-06
73.564292416,9.76e-07
73.689283522,6.69e-07
73.814280158,2.53e-07
73.939278423,-8.8e-08
74.064276461,-3.37e-07
74.189291594,-4.86e-07
74.314289167,-5.4e-07
74.439285876,-5.4e-07
74.564295638,-6.19e-07
74.689286872,5.14e-07
74.814280436,3.63e-07
74.93929681,3.63e-07
75.06428637,-1.095e-06
75.189287607,-1.455e-06
75.314287936,-1.455e-06
75.439271758,-1.192e-06
75.564292896,-6.65e-07
75.689294886,-2.6e-08
75.814286327,3.9e-08
75.939285636,8.9e-08
76.06427774,6.7e-08
76.189284745,8.92e-07
76.314284625,7.34e-07
76.439291021,1.756e-06
76.564283936,7.03e-07
76.689288694,5.81e-07
76.814278648,-6.56e-07
76.939283043,-6.92e-07
77.064286044,-6.92e-07
77.189278351,-6.8e-07
77.314275232,-4.08e-07
77.439281973,4.4e-07
77.564296686,4.4e-07
77.689285695,1.72e-07
77.814289205,1.69e-07
77.939292086,-6.85e-07
78.064296446,-6.85e-07
78.189278891,-6.85e-07
78.314283298,-6.64e-07
78.439293579,-6.23e-07
78.564297665,-5.96e-07
78.689279736,-1.161e-06
78.814279377,-1.161e-06
78.939279071,-1.167e-06
79.064279659,-1.167e-06
79.189282656,-1.052e-06
79.314285282,-3.27e-07
79.439283632,-1.08e-07
79.564288653,-2.1e-08
79.68929794,-2.1e-08
79.814284401,3.1e-08
79.939284777,4.3e-08
80.064300094,8.4e-08
80.189281479,1.15e-07
80.314287294,1.15e-07
80.439289011,4.2e-08
80.564278337,-1.11e-07
80.689281784,-2.75e-07
80.814289696,-2.75e-07
80.939299237,-4.34e-07
81.064289414,-5.3e-07
81.189294802,2.33e-07
81.314289414,2.5e-07
81.439295868,-5.67e-07
81.564281756,-5.43e-07
81.689293993,-5.43e-07
81.814291088,-5.43e-07
81.939286629,-5.57e-07
82.064287699,-5.85e-07
82.189285695,-5.96e-07
82.314285643,-5.96e-07
82.439280263,-6.29e-07
82.564298868,-6.45e-07
82.689284614,-6.3e-07
82.814273976,-6.3e-07
82.939276707,-5.04e-07
83.064290021,-3.05e-07
83.189275118,2e-09
83.314286264,1.08e-07
83.439276953,1.08e-07
83.564280429,1.08e-07
83.689286767,2.66e-07
83.814282136,2.11e-07
83.93928078,2.07e-07
84.064295299,5e-09
84.189290979,5e-09
84.314289855,5e-09
84.439288796,-1.53e-07
84.564280665,-3.54e-07
84.689299652,-6.6e-08
84.814293701,4.84e-07
84.939291303,4.84e-07
85.064291917,1.366e-06
85.189277481,1.699e-06
85.31427432,1.699e-06
85.43928282,2.286e-06
85.564286417,1.627e-06
85.689285149,1.037e-06
85.814285447,4.32e-07
85.939282867,1.007e-06
86.064296906,-9.1e-07
86.18927108,-1.549e-06
86.314283222,-1.249e-06
86.439279731,1.61e-07
86.564296167,9e-08
86.689287407,9e-08
86.814286563,1.023e-06
86.939282519,7.31e-07
87.064291792,7.31e-07
87.18928747,-8.12e-07
87.314281623,4.18e-07
87.439286994,2.35e-07
87.564272617,1.568e-06
87.68929296,1.568e-06
87.81428998,1.568e-06
87.939285048,2.573e-06
88.064289071,2.323e-06
88.189275197,6.79e-07
88.314282989,-6.14e-07
88.439291971,6.2e-07
88.564274786,-4.83e-07
88.689283484,-5.2e-07
88.814277581,-5.03e-07
88.939293784,-4.75e-07
89.064285666,-6.6e-07
89.189283724,-6.6e-07
89.314283129,-6.6e-07
89.439278149,-6.57e-07
89.564286423,-6.68e-07
89.689287527,-6.02e-07
89.81427084,-6.02e-07
89.939280405,-5.34e-07
90.064291942,-3.57e-07
90.189288009,-3.57e-07
90.314294428,-1.29e-07
90.439284341,2.29e-07
90.564282015,4.81e-07
90.689275308,6.49e-07
90.814276991,7.02e-07
90.939288506,7.53e-07
91.064281097,7.53e-07
91.189276231,8.56e-07
91.314278604,7.04e-07
91.439283171,7.85e-07
91.564293599,4.37e-07
91.689285462,4.9e-08
91.814291042,-5.22e-07
91.939287385,-6.94e-07
92.06428826,-7.09e-07
92.189283186,-7.14e-07
92.314287794,-7.65e-07
92.439288991,-7.3e-07
92.564288221,-6.4e-07
92.689283277,-5.88e-07
92.814284718,-4.71e-07
92.939296911,-4.15e-07
93.064283328,-3.54e-07
93.189280738,-3.01e-07
93.3142924,-3.01e-07
93.439294111,-2.55e-07
93.564277447,-1.48e-07
93.689280287,1.6e-08
93.814283793,9.9e-08
93.939292399,9.9e-08
94.06428914,5.8e-08
94.189283232,-1.21e-07
94.314287649,-2.33e-07
94.43927174,-2.68e-07
94.564283939,-2.71e-07
94.689287911,-2.55e-07
94.814281357,-2.55e-07
94.939283192,-3.16e-07
95.064295889,-4.29e-07
95.189274092,-5.38e-07
95.314278667,-5.38e-07
95.43928186,-5.38e-07
95.564290987,-3.3e-07
95.689281413,5.07e-07
95.814287556,7.35e-07
95.939274162,7.42e-07
96.064300809,7.42e-07
96.189285841,-3.94e-07
96.314291053,-4.81e-07
96.439282309,-5.3e-07
96.564289713,-1.87e-06
96.689294146,-5.3e-07
96.814292794,-1.357e-06
96.939281109,-1.279e-06
97.06428832,-4.75e-07
97.189289871,1.052e-06
97.314284024,1.079e-06
97.439285109,1.079e-06
97.564294994,2.94e-07
97.689280975,-1.24e-07
97.814282755,-4.74e-07
97.939274343,-7.53e-07
98.064288364,-8.12e-07
98.189273268,-7.42e-07
98.314278167,-5.3e-07
98.439279644,-5.41e-07
98.564278393,-1.58e-07
98.689275328,3.54e-07
98.814289601,5.9e-07
98.939277502,7.03e-07
99.06428631,7.03e-07
99.189283803,1.78e-07
99.314287717,6.4e-08
99.43929207,-6.52e-07
99.56429458,-6.52e-07
99.6892808,-1.96e-07
99.814280984,-1.96e-07
99.939288815,-8.27e-07
100.064290952,-9.09e-07
100.189284062,-8.2e-07
100.314286559,-5.86e-07
100.43928548,5.09e-07
100.564291437,1.731e-06
100.68929428,1.731e-06
100.814288298,1.729e-06
100.939287985,1.492e-06
101.064281164,1.092e-06
101.189275893,1.092e-06
101.314276703,1.803e-06
101.439278301,1.799e-06
101.564286022,1.835e-06
101.689286985,1.835e-06
101.814288059,1.835e-06
101.939283438,8.14e-07
102.064285614,4.93e-07
102.189279996,2.15e-07
102.314280641,0
102.439282077,-3.11e-07
102.564282937,-3.11e-07
102.689292603,-2.61e-07
102.814293656,-1.16e-07
102.93929,3.69e-07
103.064283793,3.69e-07
103.189285343,5.94e-07
103.314273458,7.69e-07
103.439290043,5.21e-07
103.564286521,4.9e-07
103.689285133,8.48e-07
103.814285854,5.44e-07
103.93927522,4.96e-07
104.06429195,7.5e-07
104.189284244,7.87e-07
104.314288564,7.87e-07
104.439292879,7.97e-07
104.564275566,8.43e-07
104.689287226,8.35e-07
104.814286015,6.83e-07
104.939296654,4.29e-07
105.06427389,2.13e-07
105.189280396,1.08e-07
105.314280955,7.1e-08
105.439279058,9.5e-08
105.56428036,9.5e-08
105.689285995,1.17e-07
105.814276948,1.67e-07
105.939283419,1.054e-06
106.064285292,1.088e-06
106.189295616,2.28e-07
106.314290385,2.54e-07
106.439279281,2.92e-07
106.564284675,2.92e-07
106.689278315,2.78e-07
106.814269988,2.78e-07
106.9392836,2.62e-07
107.064287017,2.09e-07
107.189283597,1.54e-07
107.314277403,1.13e-07
107.439283236,1.13e-07
107.564291546,9.2e-08
107.689282675,9.2e-08
107.814295716,1.16e-07
107.939296575,1.11e-07
108.064279349,1.11e-07
108.189281379,1.35e-07
108.314277923,1.89e-07
108.439283281,1.52e-07
108.564275274,2.02e-07
108.689278156,1.57e-07
108.814275034,1.57e-07
108.939292528,1.57e-07
109.064292228,2.07e-07
109.189275657,2.21e-07
109.314278157,2.21e-07
109.439291244,1.92e-07
109.56429129,-7.8e-08
109.689270547,3.6e-08
109.814282758,-8.6e-08
109.939282118,-3.7e-08
110.064303712,3.32e-07
110.189284683,6.23e-07
110.314278927,5.48e-07
110.43928299,5.48e-07
110.564294414,3.73e-07
110.68928336,1.05e-07
110.814281803,6.9e-08
110.939289637,-3.22e-07
111.064277207,-1.68e-07
111.189294085,2.71e-07
111.314287958,3.25e-07
111.43927662,2.56e-07
111.564280503,3.8e-07
111.689281708,3.47e-07
111.814275653,3.77e-07
111.939295653,2.76e-07
112.064284693,2.76e-07
112.189282573,2.3e-07
112.314287484,9.33e-07
112.43927779,1.39e-07
112.564283963,5.8e-08
112.689281843,1.04e-07
112.814275946,0
112.939284834,-2.2e-08
113.064284922,-8e-09
113.189278631,-4.12e-07
113.314293019,-3.41e-07
113.439290289,2.88e-07
113.564278492,1.985e-06
113.689287232,2.098e-06
113.814283094,2.098e-06
113.939293191,2.06e-06
114.064288802,4.61e-07
114.189282986,3.06e-07
114.314290554,-8.3e-07
114.439285836,-8.3e-07
114.564286149,-7.96e-07
114.68927855,5.01e-07
114.8142823,7.78e-07
114.939274588,7.78e-07
115.064278663,1.685e-06
115.189292753,1.023e-06
115.314285982,7.98e-07
115.439284712,7.65e-07
115.56426962,1.253e-06
115.689291031,8.42e-07
115.814285248,5.77e-07
115.939297388,5.77e-07
116.064280514,-2.5e-08
116.189288202,-1.26e-06
116.314279682,-1.26e-06
116.439288796,-2.5e-06
116.564297516,-1.254e-06
116.689287893,-3.91e-07
116.814270598,1.432e-06
116.939284597,1.899e-06
117.064270416,1.924e-06
117.189280591,1.924e-06
117.314274077,1.781e-06
117.439289521,1.112e-06
117.564284183,7.13e-07
117.689286414,1.71e-07
117.814287553,1.15e-07
117.93927377,3.11e-07
118.064300083,4.88e-07
118.189287791,3.18e-07
118.314278237,5.87e-07
118.439283304,7.61e-07
118.564283484,8.35e-07
118.68928029,7.37e-07
118.814295073,7.37e-07
118.939277106,5.67e-07
119.064283996,5.67e-07
119.189285165,4.06e-07
119.314284979,2.61e-07
119.439280531,6.45e-07
119.564287137,5.65e-07
119.689285678,-1.412e-06
119.814280005,-1.272e-06
119.939282355,-1.025e-06
120.064296833,-1.025e-06
120.189290865,8.15e-07
120.314281908,1.066e-06
120.439280387,1.141e-06
120.564288424,1.141e-06
120.689284372,1.035e-06
120.814292847,1.035e-06
120.939295541,1.104e-06
121.064282613,8.26e-07
121.189287155,4.68e-07
121.314287543,2.6e-07
121.439284683,7.58e-07
121.564274734,-4.8e-07
121.689282907,-3.85e-07
121.814275576,7.9e-08
121.939283171,9.9e-08
122.064290641,-2.6e-07
122.189284043,-2.6e-07
122.314285157,-4.5e-08
122.439290205,6.07e-07
122.564284754,2.022e-06
122.689278492,2.014e-06
122.814267309,2.896e-06
122.939277867,1.875e-06
123.064295532,2.58e-07
123.189287869,-1.272e-06
123.314294155,-1.806e-06
123.439279538,-2e-06
123.564277422,-2.562e-06
123.68928413,-2e-06
123.814278574,-1.285e-06
123.939287361,-4.92e-07
124.064297704,1.55e-07
124.189277311,5.42e-07
124.314275008,7.18e-07
124.439275862,7.18e-07
124.5642795,1.32e-07
124.689291983,1.32e-07
124.814286287,3.1e-07
124.939277887,1.51e-07
125.064278246,7.61e-07
125.189282039,7.61e-07
125.314272499,3.82e-07
125.439278223,2.66e-07
125.564275962,2.85e-07
125.689284341,1.837e-06
125.814281433,1.732e-06
125.939275981,1.554e-06
126.064300749,1.137e-06
126.189281863,1.129e-06
126.314288911,-1.158e-06
126.439277066,-1.514e-06
126.564276546,-1.24e-06
126.689279333,-3.52e-07
126.814273243,-9.93e-07
126.939292201,-9.93e-07
127.064273073,-4.53e-07
127.189283104,-1.7e-08
127.3142866,-1.7e-08
127.439284761,-5.14e-07
127.56428415,2.67e-07
127.689283653,-2.59e-07
127.814280807,-6.64e-07
127.939285835,-6.09e-07
128.0642852,2.29e-07
128.189291235,4.68e-07
128.314289044,1.251e-06
128.439287394,0
128.564284338,0
128.689277712,0
128.814276896,9.6e-07
128.939277931,6.29e-07
129.064291113,9.68e-07
129.189273053,1.02e-06
129.314282674,8.4e-07
129.439291378,7.95e-07
129.564289829,9.01e-07
129.689283134,8.35e-07
129.814276408,8.09e-07
129.939282193,8.39e-07
130.064288116,8.23e-07
130.189291376,7.73e-07
130.314283408,7.3e-07
130.439279187,1.727e-06
130.564287938,-1.8e-08
130.689288874,-5.6e-08
130.814281788,2.34e-07
130.939282224,1.04e-06
131.064287774,4.8e-08
131.189282744,9.05e-07
131.314286705,1.048e-06
131.439277341,1.007e-06
131.564287986,8.94e-07
131.689288018,9.81e-07
131.814285956,9.81e-07
131.939283125,8.71e-07
132.064297098,7.72e-07
132.189280123,7.72e-07
132.314282542,7.24e-07
132.439283131,-3.23e-07
132.564279554,-3.1e-07
132.68928045,-1.96e-07
132.814285564,1.042e-06
132.939286175,1.299e-06
133.064285296,1.387e-06
133.189290312,1.387e-06
133.314288943,1.342e-06
133.439284608,1.332e-06
133.56429868,1.188e-06
133.689284515,9.92e-07
133.814283719,7.7e-07
133.939283593,8.95e-07
134.064299083,5.82e-07
134.189279933,5.06e-07
134.314297577,7.75e-07
134.439289777,7.63e-07
134.564285563,7.63e-07
134.689284568,7.6e-07
134.814272075,7.75e-07
134.939281169,4.84e-07
135.06427731,5.64e-07
135.189289953,5.64e-07
135.314289754,6.35e-07
135.43928743,7.22e-07
135.56428606,7.5e-07
135.689277833,7.65e-07
135.814286841,7.45e-07
135.939288261,7.45e-07
136.064284086,7.45e-07
136.189289546,7.27e-07
136.314282973,7.09e-07
136.439281734,7e-07
136.564281395,7e-07
136.689290696,7e-07
136.814287608,5.24e-07
136.939294353,5.92e-07
137.064276833,-2.84e-07
137.189286981,7.51e-07
137.314287927,-1.018e-06
137.439287885,-8.92e-07
137.564269104,-7.98e-07
137.689290138,1.268e-06
137.814292584,1.65e-06
137.939286717,2.145e-06
138.064278963,3.694e-06
138.189286844,3.681e-06
138.314287778,1.76e-06
138.439280881,1.022e-06
138.56428001,5.18e-07
138.689285409,1.59e-07
138.814282737,-2e-08
138.939292,2.2e-08
139.064282095,2.49e-07
