time,Master1Paths4.FTASlave_1.PTP_Stack[1].offsetFromMaster:vector
26.0531971,0
28.074407397,7.35332
28.199407502,5.13022
28.324397691,2.56511
28.449396782,1.214e-06
28.574407217,1.18e-06
28.699403034,1.18e-06
28.824394968,1.268e-06
28.949403442,1.181e-06
29.07439352,1.01e-06
29.199398744,6.24e-07
29.324408412,6.24e-07
29.449394082,-2.53e-07
29.574400468,-2.53e-07
29.699395002,-1.549e-06
29.824395955,-2.608e-06
29.949393453,-9.46e-07
30.074421474,-1.096e-06
30.199393488,-1.096e-06
30.32439868,8.08e-07
30.449397506,2.332e-06
30.574394719,1.918e-06
30.699397502,2.176e-06
30.824399586,1.541e-06
30.949407625,1.541e-06
31.074397945,9.14e-07
31.199415017,7.32e-07
31.324409735,3.61e-07
31.449401226,2.31e-07
31.574403486,2.31e-07
31.699401792,5.04e-07
31.824395676,6.53e-07
31.94940452,7.03e-07
32.074395466,7.03e-07
32.199404037,5.48e-07
32.324406332,5.48e-07
32.449401033,5.12e-07
32.574406985,6.35e-07
32.699393189,5.65e-07
32.824391699,1.336e-06
32.94941745,6.14e-07
33.074386695,4.6e-07
33.19940096,1.83e-07
33.324411333,1.83e-07
33.449401239,1.83e-07
33.574394984,2.55e-07
33.699399238,5.43e-07
33.824408954,9.15e-07
33.949418906,1.076e-06
34.07441034,1.076e-06
34.19941447,9.8e-07
34.32439757,7.34e-07
34.449405275,3.43e-07
34.574403904,6.3e-08
34.699400038,-1.23e-07
34.82441191,-1.23e-07
34.94940534,-1.01e-07
35.074408266,-6.6e-08
35.199413874,-3.1e-08
35.324399564,-1.9e-08
35.449401334,-1.9e-08
35.574407124,5e-09
35.699395398,1.2e-08
35.824410436,1.2e-08
35.949394624,1.57e-07
36.07441914,4.5e-07
36.199407868,4.46e-07
36.324410131,1.75e-07
36.449406324,-3e-09
36.574393679,9e-09
36.699393287,-1.88e-07
36.824389073,2.18e-07
36.94939672,2.18e-07
37.074398066,1.75e-07
37.199401472,1.89e-07
37.324402157,3.93e-07
37.449396274,4e-07
37.574400938,4.87e-07
37.699402461,4.87e-07
37.824396169,4.2e-07
37.9494098,2.8e-07
38.074400005,1.33e-07
38.199408799,-5.08e-07
38.324412212,-1.345e-06
38.44939361,-5.08e-07
38.574397415,-8.24e-07
38.699401715,-1.252e-06
38.824396622,-1.308e-06
38.949403901,-5.09e-07
39.07439903,-1.7e-07
39.199406169,6.75e-07
39.324393158,1.643e-06
39.4494134,1.643e-06
39.574409554,1.513e-06
39.699403321,1.245e-06
39.824408695,8.11e-07
39.949411029,8.11e-07
40.074410115,4.3e-07
40.199406852,-2.83e-07
40.324399182,-3.7e-07
40.449407966,6.39e-07
40.57439855,-5.3e-07
40.699402908,7.5e-08
40.82440375,3.8e-07
40.949401085,4.71e-07
41.074405688,4.28e-07
41.199410796,4.44e-07
41.324408244,4.55e-07
41.449403058,4.17e-07
41.574404909,8.77e-07
41.69939831,8.77e-07
41.824404792,9.09e-07
41.949416235,-6.77e-07
42.074420427,-5.66e-07
42.199403591,-5.66e-07
42.324411967,4.12e-07
42.449404186,5.54e-07
42.574400871,8.53e-07
42.699399709,8.12e-07
42.824406251,6.28e-07
42.94939268,8.23e-07
43.074402302,6.28e-07
43.199403861,3.1e-07
43.324409989,1.294e-06
43.449400634,1.095e-06
43.574414503,-2e-07
43.699407757,-2.8e-07
43.824397532,-3.56e-07
43.949411595,-3.56e-07
44.074391915,-3.55e-07
44.199401191,-3.19e-07
44.324409575,-2.67e-07
44.449405075,-2.39e-07
44.574394895,-2e-07
44.699404851,-1.54e-07
44.824395888,-8.4e-08
44.949404794,-8.4e-08
45.07440545,-8.3e-07
45.199405524,-8.23e-07
45.324403719,-7.52e-07
45.44940844,-9.37e-07
45.574406185,-1.1e-08
45.69940613,3.37e-07
45.824406039,4.21e-07
45.949405804,9.8e-08
46.074405507,3.45e-07
46.199403602,1.6e-07
46.324408532,-4.8e-08
46.449405746,-1.78e-07
46.574396317,-1.78e-07
46.699397836,-2.33e-07
46.824397222,-2.33e-07
46.949402237,-5.44e-07
47.074401705,-4.95e-07
47.199409385,-1.08e-07
47.324405354,-3.9e-08
47.449407046,-3.9e-08
47.574410647,5e-09
47.699401185,3.8e-08
47.824404873,3.6e-08
47.949406408,6.1e-08
48.074399223,5.6e-08
48.19941308,1.3e-08
48.324404224,-2.6e-08
48.449404488,-2.6e-08
48.574402113,-2.5e-08
48.69940227,-2.3e-08
48.82439999,-1.089e-06
48.949396882,-2.327e-06
49.074413779,-1.215e-06
49.199409249,-1.215e-06
49.324409054,-1.557e-06
49.44940709,1.33e-07
49.574407979,5.89e-07
49.699396318,6.77e-07
49.824407391,3.01e-07
49.94941135,3.01e-07
50.074405461,1.87e-07
50.199404241,8.3e-08
50.324411902,3.4e-08
50.449403849,1.7e-08
50.574398273,6e-09
50.699386525,-1.5e-08
50.824401207,-4.3e-08
50.949398021,-5e-08
51.074407946,-5.71e-07
51.199408553,-5.73e-07
51.324405376,-1.607e-06
51.449407946,-1.59e-06
51.574414236,-1.569e-06
51.699408677,1.94e-07
51.824414279,-3.91e-07
51.949393928,5.86e-07
52.074396386,-2.8e-08
52.19939805,-3.3e-07
52.324413877,-7.28e-07
52.449402842,-1.31e-07
52.574391228,-1.027e-06
52.699399443,-1.31e-07
52.824389845,-1.3e-08
52.949396212,2.3e-08
53.074411246,1.498e-06
53.199411275,1.498e-06
53.324410417,-1.37e-07
53.449399236,-2e-07
53.57440646,-2.3e-07
53.699414716,-2.45e-07
53.824423943,-9.4e-08
53.94940644,-4.8e-08
54.074394173,-9e-09
54.199405643,3.2e-08
54.32440618,3.2e-08
54.449410834,3.57e-07
54.574409576,7.76e-07
54.69939818,5.92e-07
54.824411078,2.4e-08
54.949395544,5.88e-07
55.074406875,7.93e-07
55.199393822,7.58e-07
55.324403177,6.71e-07
55.449404361,6.02e-07
55.574409353,5.4e-08
55.699405818,-7.01e-07
55.824403008,-7.01e-07
55.949414792,-5.06e-07
56.074402186,-3.12e-07
56.199404534,-1.4e-07
56.324401032,-1.4e-07
56.449403846,-8.27e-07
56.574406912,-7.71e-07
56.699402675,-7.41e-07
56.824397468,-7.41e-07
56.949409998,-7.41e-07
57.074393554,1.14e-07
57.199394828,-8.4e-07
57.324395821,-7.96e-07
57.449400024,-7.96e-07
57.574410229,2.9e-07
57.699406883,3.71e-07
57.824405178,3.71e-07
57.949411856,3.65e-07
58.074398955,2.64e-07
58.199405499,1.43e-07
58.324412766,5e-08
58.449394897,5e-08
58.574416123,-2.2e-08
58.699415295,-3.9e-08
58.824415555,-7.5e-08
58.949405584,-8.1e-08
59.074404404,-1.25e-07
59.199402246,-6.5e-08
59.324399004,-4.5e-08
59.449404406,-6.9e-08
59.57440311,-6e-08
59.699411451,-1.8e-08
59.824400684,-1.26e-07
59.949400489,-2.49e-07
60.074398085,-2.49e-07
60.199390189,-3.91e-07
60.324402527,-4.21e-07
60.449396429,-4.21e-07
60.574398618,-3.82e-07
60.69940181,-2.71e-07
60.824411237,-1.73e-07
60.949408576,-8.2e-08
61.074407913,-2.2e-08
61.199402739,-7e-09
61.324410122,2.3e-08
61.449402446,6.2e-08
61.574398891,3.7e-08
61.699403841,4.9e-08
61.824395101,5.5e-08
61.949394904,4.6e-08
62.07441837,4.1e-08
62.199399517,1.3e-08
62.324406958,-3.5e-08
62.449399528,-4.7e-08
62.574413218,-4.7e-08
62.699404194,-1.9e-08
62.824412791,-2.5e-08
62.949402683,0
63.07439577,5.48e-07
63.199400957,5.24e-07
63.324394411,4.75e-07
63.449388051,3.96e-07
63.574393222,-2.12e-07
63.699404709,-2.16e-07
63.824404037,-2.16e-07
63.949393724,-1.56e-07
64.074407404,-1.12e-07
64.199403244,-5.2e-08
64.324392686,4.92e-07
64.449394967,5.04e-07
64.574413529,5.32e-07
64.699391444,2.9e-08
64.824405915,2.6e-08
64.949412872,2e-08
65.074413255,2e-08
65.199413964,-3.54e-07
65.324410311,-3.41e-07
65.449404193,-3.14e-07
65.574402405,-2.99e-07
65.699385111,1.11e-07
65.824400655,1.61e-07
65.949401372,2.14e-07
66.074412824,2.71e-07
66.199403797,2.88e-07
66.324397391,3.22e-07
66.449402544,3.22e-07
66.574403389,2.07e-07
66.69940405,2.5e-07
66.824407032,1.03e-07
66.949394728,-7.1e-08
67.074399092,1.33e-07
67.199400312,-1.92e-07
67.324411525,2.29e-07
67.449413253,4.69e-07
67.574405389,4.01e-07
67.699396035,-2.64e-07
67.824407793,-2.64e-07
67.949409169,-1.555e-06
68.07440878,-1.555e-06
68.199415491,0
68.324409424,0
68.449392536,0
68.574410706,2.18e-06
68.699395962,2.119e-06
68.82440689,2.014e-06
68.949403784,1.821e-06
69.074407367,1.821e-06
69.199399384,1.681e-06
69.324414478,1.302e-06
69.449403373,9.3e-07
69.574405765,1.445e-06
69.699399834,4.97e-07
69.824405739,5.4e-07
69.949392288,5.5e-07
70.074417968,5.5e-07
70.199406994,4.44e-07
70.324404834,4.69e-07
70.449402201,4.07e-07
70.574398725,-4.6e-08
70.699404807,4.07e-07
70.824406293,5.2e-07
70.949403977,4.18e-07
71.074393188,3.19e-07
71.199400915,3.19e-07
71.324403183,3.19e-07
71.449396076,1.71e-07
71.574403122,-8.9e-07
71.699395071,-2.01e-07
71.824410173,1.177e-06
71.949403969,8.46e-07
72.074396365,1.421e-06
72.199410061,2.208e-06
72.324397052,2.85e-06
72.449399265,2.85e-06
72.574397313,2.888e-06
72.699403474,3.623e-06
72.824401533,2.463e-06
72.949395458,2.322e-06
73.074398277,2.322e-06
73.199408311,1.952e-06
73.324393111,3.11e-07
73.449396259,4.05e-07
73.57440616,4.05e-07
73.699411763,4.24e-07
73.824395646,4.24e-07
73.949395436,4.76e-07
74.074414092,6.68e-07
74.199404327,2.25e-07
74.32440656,1.85e-07
74.449391097,1.52e-07
74.574412994,4.57e-07
74.699401261,4.5e-08
74.824406538,1.34e-07
74.949402553,2.98e-07
75.074402201,2.98e-07
75.199399343,2.98e-07
75.324406734,4.85e-07
75.449407129,5.5e-07
75.574405432,4.78e-07
75.699415673,4.78e-07
75.824408052,3.55e-07
75.949403039,3.55e-07
76.074396617,2.76e-07
76.199417335,2.17e-07
76.324400698,2.78e-07
76.449402303,2.47e-07
76.574409092,2.47e-07
76.699407451,5.69e-07
76.824406948,9.54e-07
76.949407599,1.225e-06
77.074398124,1.225e-06
77.199392508,1.163e-06
77.324391591,9.28e-07
77.449405179,7.07e-07
77.574397971,6.65e-07
77.699409851,6.65e-07
77.824401064,8.08e-07
77.949391756,9.89e-07
78.074410199,9.89e-07
78.199396542,1.102e-06
78.324401762,1.282e-06
78.449396515,1.312e-06
78.574406084,-2.1e-08
78.699406809,1.459e-06
78.824416626,1.122e-06
78.94940198,6.7e-07
79.074409689,7.94e-07
79.199406569,7.94e-07
79.324404557,2.4e-07
79.449401867,6.82e-07
79.574398666,1.199e-06
79.699397832,4.97e-07
79.824399669,5.32e-07
79.949405168,9.95e-07
80.074418859,4.37e-07
80.199406611,1.09e-07
80.324401403,1.24e-07
80.449405204,1.24e-07
80.574396399,-5.68e-07
80.699402732,-2.473e-06
80.824409741,-2.778e-06
80.949411024,-2.778e-06
81.074405385,-2.322e-06
81.199403064,3.79e-07
81.324405034,1.708e-06
81.449406936,2.205e-06
81.57439589,2.683e-06
81.699391463,2.38e-06
81.824391662,1.634e-06
81.949410522,1.062e-06
82.074408723,8.49e-07
82.199409413,3.8e-07
82.324406506,3.8e-07
82.449412797,3.8e-07
82.574406625,1.56e-07
82.699404247,5.9e-08
82.824393215,-2e-09
82.949402916,-2e-09
83.074409151,1.5e-08
83.199406382,3.8e-08
83.324412044,7e-08
83.449394939,1.28e-07
83.574401714,6.98e-07
83.699405214,6.98e-07
83.824395419,6.94e-07
83.949397742,1.21e-07
84.074405641,7.8e-08
84.199400743,4.3e-08
84.324389419,4.3e-08
84.449396288,6.8e-08
84.574398814,1.028e-06
84.699396704,2.033e-06
84.82440515,2.061e-06
84.949398345,1.187e-06
85.074400496,2.144e-06
85.19941053,1.537e-06
85.324402086,9.94e-07
85.449403883,9.94e-07
85.574398438,2.239e-06
85.699401378,3.211e-06
85.824409154,3.341e-06
85.949402865,3.178e-06
86.074404615,3.32e-06
86.199408026,1.27e-06
86.32440157,9.33e-07
86.44941077,5.16e-07
86.574409859,1.64e-07
86.699402099,9e-09
86.824416684,9e-09
86.949400996,1.247e-06
87.074415103,1.209e-06
87.199397945,1.493e-06
87.324414594,1.726e-06
87.449405915,-2.67e-07
87.574400996,-2.67e-07
87.699386543,7.39e-07
87.824402316,-1.3e-07
87.949401882,1.4e-08
88.074404814,1.173e-06
88.199402712,1.648e-06
88.324408298,1.699e-06
88.449401426,1.699e-06
88.574394426,3.43e-07
88.699403372,-1.305e-06
88.824404429,-1.305e-06
88.949396906,-9.29e-07
89.074400019,7.86e-07
89.199404408,1.511e-06
89.324406038,2.304e-06
89.449401222,2.009e-06
89.574399512,2.06e-06
89.69940587,1.689e-06
89.824409344,1.689e-06
89.949403924,1.153e-06
98.05319885,0
