time,Nodes1Paths2.VotingSlave_1.ClockServo.OffsetFromMaster:vector
1.012543457878,-4.5629e-08
1.016517528729,-4.5629e-08
1.027528010249,-4.5629e-08
1.028180015922,-4.7521e-08
1.032133653982,-4.7521e-08
1.043147581756,-1.8643e-08
1.043790504171,3.59e-09
1.047766028862,3.59e-09
1.058790466824,7.2352e-08
1.05943011863,-2.8383e-08
1.063385298082,3.8016e-08
1.074412684226,1.7904e-08
1.075042338706,1.7904e-08
1.079006403662,-1.857e-09
1.090026756893,-4.9694e-08
1.090674613587,-1.857e-09
1.094636540914,6.685e-09
1.105648044947,1.09091e-07
1.106308475887,1.09091e-07
1.110258977953,1.09091e-07
1.121270176238,4.4109e-08
1.121933556869,4.0168e-08
1.125887708783,3.7311e-08
1.136906494556,-2.4699e-08
1.137548214753,3.7311e-08
1.141516319498,2.4014e-08
1.152519448584,2.4014e-08
1.153171554333,2.4014e-08
1.157143962823,1.2437e-08
1.168161473589,-3.9644e-08
1.168806337454,-3.9644e-08
1.172766337498,-5.6095e-08
1.183780644353,-4.0874e-08
1.184422501719,-5.6095e-08
1.18838124242,-4.0874e-08
1.199406988287,-8.3911e-08
1.200050764796,2.624e-09
1.204005678507,-4.2423e-08
1.215016706128,-1.7746e-08
1.21568095096,-1.7746e-08
1.219631322115,8.061e-09
1.230651574224,8.061e-09
1.231290660227,8.061e-09
1.235259168645,1.6906e-08
1.246268178092,4.8211e-08
1.246922614437,4.8211e-08
1.250886262422,4.8211e-08
1.261913265097,9.0799e-08
1.26254141502,-3.6972e-08
1.266513861342,-4.2326e-08
1.277520243125,-4.2326e-08
1.278171399045,-4.2326e-08
1.282136715352,1.4309e-08
1.293152288591,1.4309e-08
1.293801747992,1.4309e-08
1.297770351839,-2.2778e-08
1.308772703808,-8.7309e-08
1.309420240894,-2.2778e-08
1.313384024666,-2.7851e-08
1.324403831421,-2.7851e-08
1.325045864244,-2.7851e-08
1.329017852616,-1.4554e-08
1.34001881988,-1.4554e-08
1.340679343961,-1.4554e-08
1.344643350762,4.7712e-08
1.355660842268,4.7712e-08
1.356300145144,4.7712e-08
1.360266017962,-1.6529e-08
1.371278201991,1.6277e-08
1.371926789517,1.6277e-08
1.375879672246,1.6277e-08
1.386906166888,3.0874e-08
1.387544204562,-2.6428e-08
1.391511141824,-1.7269e-08
1.402524908419,-1.7269e-08
1.403168173214,-1.6341e-08
1.407128965887,-6.575e-09
1.418151103388,2.7142e-08
1.418804284427,2.7142e-08
1.42276036674,2.7142e-08
1.433776742785,-7.068e-09
1.43441779882,-3.598e-08
1.438400098983,-5.9529e-08
1.449410936929,-5.9529e-08
1.450047579465,-5.9529e-08
1.454019188529,-3.5982e-08
1.465025897142,-2.9332e-08
1.465668481891,-2.9332e-08
1.469633895665,-2.9332e-08
1.480652918345,-5.723e-09
1.481298779314,5.03e-09
1.485262202329,-5.723e-09
1.496273075909,2.749e-09
1.49693225456,-4.8855e-08
1.500886015572,-4.348e-09
1.511909787426,-4.348e-09
1.512547300153,6.315e-08
1.516513884257,6.315e-08
1.527523240023,4.842e-09
1.528168360511,4.842e-09
1.532131950294,4.842e-09
1.5431529071,4.4302e-08
1.543805759634,2.676e-09
1.547757402219,4.4302e-08
1.558780530675,3.0185e-08
1.559430809594,3.0185e-08
1.563384649582,1.827e-09
1.57440398344,-2.2223e-08
1.575044475572,1.827e-09
1.579017266409,1.01905e-07
1.590020927739,1.01905e-07
1.590687149751,1.01905e-07
1.594638388246,3.6239e-08
1.605649743061,3.6239e-08
1.606299267299,3.6239e-08
1.610264882289,-2.031e-08
1.621273838472,1.594e-08
1.621928911442,1.594e-08
1.625885296116,1.594e-08
1.636915081826,-2.9308e-08
1.637552621586,-2.9308e-08
1.641506115205,6.5039e-08
1.652525878216,6.5039e-08
1.653166708449,6.5039e-08
1.657134597994,-3.5044e-08
1.668154142075,-3.5116e-08
1.668801722678,-5.2011e-08
1.67276557375,-3.5116e-08
1.683779785561,-1.481e-08
1.684423090788,-1.481e-08
1.688396722405,7.74e-10
1.699402292799,7.74e-10
1.70005886972,7.74e-10
1.704009837518,-4.7146e-08
1.715028631499,-4.7146e-08
1.715678666532,-4.7146e-08
1.719624156193,-4.0736e-08
1.730653265819,-4.0736e-08
1.731296369478,-4.0736e-08
1.73526584439,7.596e-09
1.746278264662,-2.5102e-08
1.7469294204,-2.5102e-08
1.75089072183,-2.5102e-08
1.761907708758,1.7069e-08
1.762556345422,1.9879e-08
1.766513798564,1.9879e-08
1.77753005246,-3.995e-08
1.778171052506,-3.995e-08
1.782134087239,-3.2168e-08
1.793150312659,-3.2168e-08
1.793797797674,-3.2168e-08
1.797760091041,-2.6089e-08
1.808778361288,-7.172e-09
1.809431972167,-7.172e-09
1.813388839063,-6.823e-09
1.824410975409,1.893e-09
1.825056082246,1.893e-09
1.829015849413,5.1875e-08
1.840031078683,5.1875e-08
1.840665284265,5.1875e-08
1.844637319256,5.2005e-08
1.855645095472,5.2005e-08
1.856307772833,5.2005e-08
1.860261820126,3.8348e-08
1.871277516567,3.0856e-08
1.871924699466,3.0856e-08
1.875902237294,7.0494e-08
1.886894983521,7.0494e-08
1.887556318318,-3.8137e-08
1.891511409942,-3.8137e-08
1.902517350038,-4.2848e-08
1.903185038897,-4.2848e-08
1.907140725813,-4.8889e-08
1.918153007356,-4.8889e-08
1.918804072527,-4.8889e-08
1.922756172113,-4.8311e-08
1.93377560793,-7.6971e-08
1.934432165659,-7.6971e-08
1.938395908443,-7.6971e-08
1.949397865969,1.356e-08
1.950050881794,1.356e-08
1.954007831275,-1.7584e-08
1.965022399595,-1.7584e-08
1.965675453448,-1.1661e-08
1.969631317231,3.491e-08
1.980641048883,3.7236e-08
1.981303422796,3.491e-08
1.985262886158,3.6671e-08
1.996269953844,-6.8226e-08
1.996921336014,-6.8226e-08
2.000886215901,-6.8226e-08
2.01190853047,-2.4529e-08
2.012550633652,-2.4529e-08
2.016512420015,-2.4529e-08
2.027522828448,-6.394e-09
2.028177898788,5.299e-09
2.032143868492,3.8346e-08
2.043152722046,4.1057e-08
2.04379511535,4.1057e-08
2.047763754168,-1.802e-09
2.058776700033,-1.1645e-08
2.059423979487,-1.802e-09
2.063393804642,4.6488e-08
2.074410717855,4.6488e-08
2.075053320539,-2.4508e-08
2.079010265984,-2.4508e-08
2.090026017499,-6.841e-09
2.090672541109,5.2857e-08
2.094634796551,5.2857e-08
2.105651031404,4.287e-08
2.106304537761,4.287e-08
2.110260318989,3.8215e-08
2.121265651352,2.7299e-08
2.121922418815,-1.9818e-08
2.125891251196,-3.6227e-08
2.136902047706,-3.6227e-08
2.137554186055,-3.6227e-08
2.141514297135,-3.7529e-08
2.152522308127,-5.6402e-08
2.153178290972,-5.6402e-08
2.157137375818,-5.6402e-08
2.16815494471,-3.0796e-08
2.168807135859,2.423e-09
2.17276225845,2.6577e-08
2.18377391622,5.0784e-08
2.184417479234,5.0784e-08
2.188394452002,5.0784e-08
2.199408843475,-6.935e-09
2.200047557122,-6.935e-09
2.204014564014,-6.935e-09
2.215025295805,-6.933e-09
2.215674275853,-8.2648e-08
2.21964451819,-7.0625e-08
2.230646300616,-7.0625e-08
2.231304393137,5.4131e-08
2.23525059341,5.4131e-08
2.246274148293,-3.385e-09
2.246932862516,-3.385e-09
2.250895070732,1.769e-09
2.261902460613,2.7726e-08
2.262542383023,2.7726e-08
2.266510754859,2.7726e-08
2.277516818183,2.3605e-08
2.278163292977,5.11e-10
2.282142504841,6.476e-09
2.293151298005,-4.4541e-08
2.293803235363,6.476e-09
2.297760411895,6.958e-09
2.308768804416,6.958e-09
2.309431473063,-1.0672e-08
2.313392986329,-1.0672e-08
2.324405631301,-1.0672e-08
2.325053382063,4.6739e-08
2.329012227804,3.8174e-08
2.340034296674,3.8174e-08
2.340680405286,3.8174e-08
2.344633832122,2.5328e-08
2.355644689653,2.5328e-08
2.356292639667,-2.7361e-08
2.360267081235,-2.7361e-08
2.371272450613,1.4566e-08
2.371932227837,4.2592e-08
2.375897424961,4.2592e-08
2.386908951785,4.5311e-08
2.387544025842,4.5311e-08
2.391513366999,4.5311e-08
2.402521644463,-1.1625e-08
2.403173978458,-1.1625e-08
2.407136653927,-1.1625e-08
2.418143565923,3.0166e-08
2.418800708618,3.0166e-08
2.422756034924,3.0166e-08
2.433769593024,-3.0188e-08
2.434429211264,-3.1426e-08
2.438387799721,-3.1426e-08
2.449406582434,-2.6517e-08
2.450059982984,-2.6517e-08
2.454009932601,-2.6517e-08
2.465017468208,-7.2379e-08
2.465676564838,-7.2379e-08
2.469634966466,-7.2379e-08
2.480656024143,-5.2054e-08
2.481303809373,4.6961e-08
2.48527119096,5.508e-09
2.496271402716,5.5014e-08
2.496918466318,5.5014e-08
2.500893124477,5.5014e-08
2.511902791028,-3.484e-09
2.512555760404,-3.484e-09
2.5165144765,-3.484e-09
2.527520266692,4.7052e-08
2.528164976874,-1.2333e-08
2.532134473236,-1.2751e-08
2.543150261294,-1.2751e-08
2.543802373023,-1.0377e-08
2.547768643006,-2.879e-09
2.558779729791,1.5702e-08
2.559428476311,1.306e-09
2.563396565809,1.306e-09
2.574405058629,-2.713e-09
2.575054980665,-6.6743e-08
2.579008949791,-6.6743e-08
2.590020785275,8.8e-10
2.590671449075,8.8e-10
2.594640610125,9.231e-09
2.60564662992,-1.6693e-08
2.606298766411,-1.6693e-08
2.610263088056,-1.6693e-08
2.621282506022,-1.5118e-08
2.621913849055,-1.5118e-08
2.625891156787,-3.8405e-08
2.636912879133,-3.8405e-08
2.637548889466,4.0835e-08
2.641521213792,4.0835e-08
2.652523290257,6.526e-09
2.653175961885,6.526e-09
2.657128275413,5.2935e-08
2.668149534449,5.2935e-08
2.668800017974,5.2935e-08
2.672760565548,8.4909e-08
2.683774430056,8.4909e-08
2.684423334555,8.4909e-08
2.688391766411,1.2871e-08
2.699405159457,1.2871e-08
2.700045069823,1.2871e-08
2.704013376031,-6.92e-09
2.715030939165,1.0793e-08
2.715674135963,1.0793e-08
2.719641982255,1.0793e-08
2.730641107758,8.326e-09
2.73130495942,8.326e-09
2.735257040083,8.326e-09
2.746280358065,-1.6016e-08
2.746934039087,-1.6016e-08
2.750889124933,-3.3832e-08
2.761907279651,-3.8389e-08
2.762548638597,-3.8389e-08
2.766517556161,-9.615e-09
2.77752341588,2.5433e-08
2.778178827233,2.5281e-08
2.78213826774,2.5281e-08
2.793145297118,2.5281e-08
2.793801611973,-6.88e-10
2.79776260254,-3.7532e-08
2.808776138579,-3.7532e-08
2.809419761968,-1.03519e-07
2.813394499127,-2.4394e-08
2.824412067985,3.943e-09
2.825055966298,3.943e-09
2.829008411414,1.6553e-08
2.84003184329,-1.7143e-08
2.840678151382,-1.7143e-08
2.844634388592,-1.7143e-08
2.855647337067,1.5658e-08
2.856303472486,1.5658e-08
2.86026700548,7.922e-09
2.871282493655,7.922e-09
2.871927646367,7.922e-09
2.875893210382,-4.3079e-08
2.886915192112,-4.3079e-08
2.887552862236,2.0705e-08
2.891508228549,2.0705e-08
2.902523024223,1.7088e-08
2.903176002334,1.7088e-08
2.907135582897,1.7088e-08
2.918155976319,5.523e-09
2.918791427906,5.523e-09
2.92275631167,2.2318e-08
2.933780263195,2.2318e-08
2.93441843451,2.2318e-08
2.938384024406,2.6975e-08
2.94940820771,2.6975e-08
2.950045010086,-5.0826e-08
2.954025343653,-7.3992e-08
2.965023912039,-7.3992e-08
2.965673309057,-7.3992e-08
2.969642884123,-4.9906e-08
2.980650985129,-8.2063e-08
2.981295027082,-8.2063e-08
2.985265817945,-8.2063e-08
2.996269397982,-9.182e-09
2.996926284744,-9.182e-09
3.000891578709,-9.182e-09
3.011905934976,5.8264e-08
3.012543790451,5.931e-08
3.016509028844,5.931e-08
3.027517236816,5.9201e-08
3.028180070966,5.9201e-08
3.032136217355,5.9201e-08
3.043156211411,7.2e-11
3.043798258205,7.2e-11
3.047778564029,4.1086e-08
3.058771111024,4.1086e-08
3.05942863382,4.1086e-08
3.06339074674,3.6649e-08
3.074411494019,2.9882e-08
3.075052877649,-2.2216e-08
3.079010584369,-2.8418e-08
3.090026687224,-2.8418e-08
3.090680200305,-2.8418e-08
3.094636265468,-2.5969e-08
3.105656570331,-2.5969e-08
3.106300405719,-2.5969e-08
3.110259859492,-2.316e-08
3.12126950547,3.0015e-08
3.121923756498,3.0015e-08
3.125879472081,3.06e-08
3.136921826851,-2.9993e-08
3.13755382275,-2.9993e-08
3.141519272998,-2.9993e-08
3.152530146999,-2.6399e-08
3.153172711844,-1.9647e-08
3.157136772919,-1.5456e-08
3.168143069138,-1.5456e-08
3.168804446729,-1.5456e-08
3.172763051248,-1.2035e-08
3.183781247916,3.7341e-08
3.184428260858,-1.2035e-08
3.188396856375,3.7341e-08
3.199409978011,3.3601e-08
3.200052811173,3.3601e-08
3.204015984042,-1.5894e-08
3.215031732835,-1.6194e-08
3.215671852001,-1.6194e-08
3.21963911967,-6.4435e-08
3.230643292491,-6.4435e-08
3.231302731521,3.4654e-08
3.235265339565,3.4654e-08
3.246275064304,-7.23e-09
3.246925298605,-2.8907e-08
3.25088463577,-2.8907e-08
3.261903230178,-3.36e-08
3.26255253702,-3.36e-08
3.266512685843,-3.36e-08
3.277530111917,-5.061e-09
3.27817536054,-5.061e-09
3.282132864184,2.1631e-08
3.293149681151,-2.0357e-08
3.29379976969,4.7888e-08
3.297760012089,4.394e-08
3.308768430843,4.394e-08
3.309413794345,4.394e-08
3.313382149326,3.1273e-08
3.324413738292,2.5962e-08
3.325052425933,-2.0683e-08
3.329017355071,-2.5391e-08
3.340020189632,-2.5391e-08
3.340673160719,-1.3585e-08
3.344644458249,-1.3585e-08
3.355648842864,-1.9884e-08
3.356302334326,-1.9884e-08
3.360265248487,3.1499e-08
3.371266692603,3.1499e-08
3.371916292184,2.7162e-08
3.375885549405,2.7162e-08
3.386902787907,-3.2035e-08
3.387553047073,-3.4992e-08
3.391510552225,-3.4992e-08
3.402525910617,-2.1626e-08
3.403179122124,-8.425e-09
3.407136362354,4.6854e-08
3.418147042292,4.6854e-08
3.418806588188,4.6854e-08
3.422762007208,3.2861e-08
3.433775132308,3.2768e-08
3.434417684339,-6.695e-09
3.438387000714,-6.695e-09
3.449407526743,-3.2897e-08
3.450051741902,7.7356e-08
3.454005337967,-2.6731e-08
3.465029650135,4.4178e-08
3.465672513859,4.4178e-08
3.469639741937,4.4178e-08
3.480659361222,-2.595e-09
3.481300010877,-2.595e-09
3.485266184345,-2.595e-09
3.496273643193,2.8787e-08
3.496926155324,2.8787e-08
3.500890504783,2.8787e-08
3.511904384942,1.0528e-08
3.512553030251,-3.1556e-08
3.516509212436,-7.4493e-08
3.527516524504,-5.6121e-08
3.528177265027,-5.6121e-08
3.532127773722,2.0487e-08
3.54314428902,2.0487e-08
3.54380110112,2.0487e-08
3.54775330549,-5.641e-09
3.558767342209,-6.935e-09
3.55943474655,-7.3538e-08
3.563381163655,-6.935e-09
3.574413786231,-5.2276e-08
3.575048947087,-5.0947e-08
3.579010776932,-5.0947e-08
3.590022861907,1.051e-09
3.59067832861,5.5614e-08
3.594635930203,5.5614e-08
3.605654857857,5.648e-08
3.606303858546,-4.528e-09
3.610259546004,-9.714e-09
3.621287040744,-9.714e-09
3.621930907431,-9.714e-09
3.62589381709,4.8769e-08
3.636905700015,-1.5444e-08
3.637548083544,-1.5444e-08
3.641517389056,-1.5444e-08
3.652528134792,4.4263e-08
3.653175591591,4.4967e-08
3.657141429883,4.4967e-08
3.668137084304,-1.2802e-08
3.668800025149,-1.2802e-08
3.672763816969,3.0769e-08
3.683788554283,3.0769e-08
3.684425187744,3.0769e-08
3.688384071224,2.6535e-08
3.699404622894,-1.5818e-08
3.700053638136,-1.5818e-08
3.704014374725,-1.862e-08
3.715030231696,-2.5911e-08
3.71567852275,-2.5911e-08
3.719629493926,-2.3704e-08
3.730644283392,-2.3704e-08
3.731299101657,-2.3704e-08
3.735258147176,-1.9031e-08
3.746274540083,3.4117e-08
3.746924571979,-1.9031e-08
3.750886428591,-7.329e-09
3.761899725672,-7.329e-09
3.762544997945,2.497e-09
3.766507138397,4.349e-08
3.777522715477,4.349e-08
3.778170405018,-1.1177e-08
3.782129562359,-1.1177e-08
3.793143639434,-9.736e-09
3.79380049155,-9.736e-09
3.797765187249,-9.736e-09
3.80878111093,-9.253e-09
3.80942553037,-9.253e-09
3.813388225867,-9.253e-09
3.824407083587,-1.5769e-08
3.825046577168,-1.5769e-08
3.829007611679,-1.5769e-08
3.840024500932,2.865e-08
3.8406758372,2.865e-08
3.844639915129,-1.3611e-08
3.855655075743,-1.3611e-08
3.856310216323,-1.3611e-08
3.860266333027,-2.7509e-08
3.871280905428,-5.8482e-08
3.871912761626,-5.8482e-08
3.875887505981,-5.8482e-08
3.886903830958,1.653e-09
3.887553256561,1.653e-09
3.891508838957,1.642e-09
3.902524623584,1.598e-09
3.903176773284,1.642e-09
3.907144341068,5.1578e-08
3.918153657838,5.1578e-08
3.918811288332,-3.965e-09
3.922771607069,-3.965e-09
3.933761693189,-4.781e-09
3.934420487819,3.834e-09
3.938385968856,4.153e-09
3.949409374976,4.153e-09
3.950049004279,4.153e-09
3.954021753324,5.462e-08
3.96502855166,5.462e-08
3.96567954644,5.462e-08
3.96963809253,4.5286e-08
3.980653869154,4.5286e-08
3.981305733334,4.5286e-08
3.985274319389,-2.1654e-08
3.996271558052,-2.0305e-08
3.996927392967,-2.0305e-08
4.000884092182,2.1641e-08
4.011911927469,2.1641e-08
4.012550629599,2.1641e-08
4.016517669536,-2.1543e-08
4.027523704808,2.8815e-08
4.0281788832,2.8815e-08
4.032141395323,2.8815e-08
4.043148176709,4.254e-08
4.043805587553,1.8272e-08
4.047762795387,1.8272e-08
4.058767467162,7.578e-09
4.059425924352,-1.8338e-08
4.063389802716,-1.8338e-08
4.074402948573,-1.4615e-08
4.07505067926,-1.4615e-08
4.079013827522,-3.9947e-08
4.090020633166,-3.9947e-08
4.090672191662,-1.7607e-08
4.094640165029,-1.7607e-08
4.105656688197,3.5275e-08
4.106302559657,3.5275e-08
4.110265023088,3.5275e-08
4.121275533575,2.991e-08
4.12193410425,-3.3301e-08
4.125891049789,-3.4962e-08
4.136902996841,-3.4962e-08
4.137551979893,-3.4962e-08
4.141504655849,2.0423e-08
4.152521783972,-6.71e-09
4.153173570085,-6.71e-09
4.157135293239,-8.1414e-08
4.168148167152,-8.1414e-08
4.1688087601,-8.1414e-08
4.172764661256,-1.8691e-08
4.183772989643,-1.8691e-08
4.184425532451,8.358e-09
4.188389779751,4.0188e-08
4.19940859938,4.585e-08
4.200053758272,4.0188e-08
4.204021504228,2.5999e-08
4.215028604341,2.5999e-08
4.215678773785,8.3152e-08
4.219637751413,8.3152e-08
4.230647542727,2.0824e-08
4.231304874117,2.0824e-08
4.235264151852,2.0824e-08
4.246279846054,-3.9218e-08
4.246927848082,-9.9081e-08
4.250896458521,-3.9218e-08
4.261917125517,-8.2674e-08
4.262558841792,-8.2674e-08
4.266501245385,-8.2674e-08
4.277525696761,-3.1893e-08
4.278177065523,3.82e-08
4.282142666714,3.82e-08
4.293152508124,3.2818e-08
4.293798326058,3.2818e-08
4.297760062164,3.2818e-08
4.308786364654,-2.7632e-08
4.309421337429,-2.7632e-08
4.313387241601,3.6164e-08
4.324410445296,3.6164e-08
4.325044416494,3.6164e-08
4.32902348754,2.527e-08
4.340023363746,-1.0365e-08
4.340670765424,-1.0365e-08
4.344632673532,-1.3052e-08
4.355648304712,3.6912e-08
4.356298283959,3.6912e-08
4.360268530508,3.6912e-08
4.371277726565,7.387e-09
4.371924544847,-1.2719e-08
4.375882565995,-1.717e-08
4.386917871454,-1.717e-08
4.387549944229,9.758e-09
4.391513917921,3.454e-08
4.402532937692,3.454e-08
4.403170746786,3.454e-08
4.407148947759,-2.7679e-08
4.418150167148,-2.7679e-08
4.418796820655,-2.7679e-08
4.422763848495,2.6603e-08
4.433775037408,2.6603e-08
4.434424478958,5.813e-09
4.438386333304,5.813e-09
4.449403098188,-9.354e-09
4.450047192623,-2.8015e-08
4.454007720892,-2.8015e-08
4.465023914795,2.4169e-08
4.465672388257,2.4169e-08
4.469637462875,1.6236e-08
4.480639125684,-8.46e-09
4.481297483728,-8.46e-09
4.485268922745,-9.3071e-08
4.496280983208,-9.3071e-08
4.496930959876,-2.3186e-08
4.500890744431,1.9759e-08
4.511899601892,3.738e-09
4.512552297439,1.9759e-08
4.516521009109,1.6993e-08
4.527521724075,1.6993e-08
4.52817659993,-7.02e-10
4.532131591718,-1.5804e-08
4.543155030015,-1.5804e-08
4.543803735084,-7.081e-09
4.547767474037,9.317e-09
4.558777835265,9.317e-09
4.559422909038,-8.606e-09
4.563391797856,-3.1327e-08
4.574404557968,-3.1327e-08
4.575055427341,-3.1327e-08
4.579024517906,1.4593e-08
4.590020519069,1.4593e-08
4.59067386608,1.4593e-08
4.594639261485,-2.9492e-08
4.605655900421,-2.9492e-08
4.606299056964,-1.0253e-08
4.610261200201,-1.0253e-08
4.621270139756,5.13e-10
4.621922344349,-1.7643e-08
4.625887488597,5.13e-10
4.636906787664,4.3207e-08
4.637549604006,5.1264e-08
4.641511149283,5.1264e-08
4.652517578079,-6.544e-09
4.653169736276,-6.544e-09
4.657127572859,-6.544e-09
4.668160311454,-6.538e-09
4.668803170932,-1.5255e-08
4.672765514158,-1.3885e-08
4.683778963719,-1.3885e-08
4.684429186232,-1.3885e-08
4.688382439661,-1.0777e-08
4.699399240225,-1.0777e-08
4.700054271197,-1.0777e-08
4.704014504185,-1.138e-09
4.71502590252,-1.138e-09
4.71567392148,4.0027e-08
4.719644194486,4.0027e-08
4.730656541219,3.4139e-08
4.731295924195,-7.078e-09
4.735272585039,-7.078e-09
4.746275421014,-7.078e-09
4.746925158999,3.504e-08
4.750885261131,3.504e-08
4.761909817528,2.5731e-08
4.762542272276,2.5731e-08
4.766508946798,-3.0186e-08
4.777521945579,1.4163e-08
4.778168482755,1.4163e-08
4.782143261746,2.1552e-08
4.793141715745,2.1552e-08
4.793803393301,2.308e-09
4.797759183188,2.308e-09
4.808771318737,-4.804e-08
4.809419835012,1.9114e-08
4.813395231202,-3.9454e-08
4.824417321006,6.884e-09
4.825045194935,-3.9454e-08
4.829013523793,6.884e-09
4.840028851877,-3.3167e-08
4.840677118093,-3.3167e-08
4.844640380951,-3.3167e-08
4.85565060815,-7.794e-08
4.856294991375,-7.794e-08
4.860257500947,-7.794e-08
4.871267871922,3.4625e-08
4.871931869005,4.3157e-08
4.875893418579,4.3157e-08
4.88690881843,-7.73e-09
4.887552770272,-1.3399e-08
4.891507997185,-1.3399e-08
4.902522494381,-1.2341e-08
4.903166732188,-1.2341e-08
4.907130456231,-1.2341e-08
4.918157190208,-6.0389e-08
4.918806130332,-6.0389e-08
4.922756258369,-6.0389e-08
4.933777094027,-4.9615e-08
4.934425292929,-4.9615e-08
4.938387242832,9.05e-09
4.949410719064,1.9335e-08
4.95004940131,6.7416e-08
4.954020565125,6.7416e-08
4.965022650468,6.5674e-08
4.965669383256,6.5674e-08
4.96964170464,6.3391e-08
4.980645539709,6.3391e-08
4.981300093023,6.525e-09
4.985255904851,6.525e-09
4.996280171914,5.294e-09
4.996925799789,5.294e-09
5.000889916012,-1.091e-08
5.011906852347,-1.091e-08
5.012562408093,-1.091e-08
5.01651064398,3.0726e-08
5.027521972924,2.494e-09
5.028181045854,2.494e-09
5.032133989539,-3.0576e-08
5.043147140295,-4.4223e-08
5.043802790322,-4.4223e-08
5.047766040903,-7.6171e-08
5.058773804147,-7.6171e-08
5.059428586343,-7.6171e-08
5.063386753822,1.6245e-08
5.074403771423,1.8088e-08
5.075051553384,1.8088e-08
5.079015682902,1.8088e-08
5.090036805167,4.4284e-08
5.090681297841,4.4284e-08
