time,Nodes1Paths2.StandardSlave_1.ClockServo.OffsetFromMaster:vector
3.012546073203,-2.16127e-06
3.028184043564,7.68406e-07
3.043803351633,-2.15124e-06
3.059428534403,1.30619e-06
3.075057529922,3.25358e-06
3.090671193167,1.56956e-06
3.106299314101,1.21615e-06
3.121924662261,-7.72136e-07
3.137550342573,-8.13026e-07
3.153173302058,-4.75422e-06
3.168803857308,-2.8739e-06
3.184430772026,-3.07657e-07
3.200044780238,5.14493e-07
3.215676866605,1.33913e-06
3.231292372676,1.62899e-06
3.246931031958,2.1464e-06
3.262549072501,3.95403e-06
3.278169541063,5.63653e-07
3.293803751533,-2.0311e-07
3.309417737139,-2.05735e-07
3.325045381142,6.09111e-06
3.340672367059,-4.42041e-06
3.356308693883,-3.83057e-06
3.371924164068,-2.91744e-07
3.387550438051,1.75104e-07
3.403181578137,-1.8523e-06
3.418812734973,1.0475e-06
3.434411161895,9.41588e-07
3.450045053382,3.81329e-07
3.465667421957,-1.60434e-07
3.481305534503,-1.065e-08
3.496927137619,-5.84254e-07
3.512545084071,-8.0281e-08
3.528186393888,-1.42689e-06
3.543801729759,-5.87612e-07
3.559440561027,1.11714e-06
3.57505993134,-6.63156e-07
3.590675075492,-2.05083e-07
3.606299174407,1.40286e-06
3.621930299003,1.49189e-06
3.637550741788,1.53074e-06
3.653174264154,-3.71477e-07
3.668798840044,-7.62981e-07
3.684427979946,-7.65126e-07
3.700052334125,-8.7987e-07
3.715682725404,-6.03654e-07
3.731293376781,-1.96858e-06
3.746926048127,1.74275e-06
3.76255394671,-3.31201e-06
3.778166389925,1.20308e-06
3.793807398904,1.0635e-06
3.809421601548,1.10721e-06
3.82504901242,6.95054e-07
3.840677994143,2.82927e-06
3.856306676954,5.44712e-06
3.871920594993,-1.22229e-06
3.887548947132,2.71675e-06
3.903184883244,-1.63149e-06
3.918804905856,2.26824e-06
3.934423357402,-2.40154e-06
3.950056554658,-1.81131e-06
3.965684404945,-1.01832e-06
3.981296784204,-8.5443e-07
3.996929288253,9.00856e-07
4.012556425607,2.15263e-07
4.02817842626,-1.74635e-07
4.043803781347,-6.31724e-07
4.059422677398,5.59e-10
4.075053839654,-5.08527e-07
4.09067145019,-5.20248e-06
4.106306232543,-6.33948e-06
4.121921446902,2.27474e-06
4.137545068908,1.66632e-06
4.15317480734,1.42975e-06
4.168806081278,1.17928e-06
4.184424886497,-1.18305e-06
4.200054837644,5.71232e-06
4.215672174246,-6.99668e-07
4.231305248574,-5.99855e-07
4.246919764326,6.88581e-07
4.262557095858,6.19011e-07
4.278177042297,-1.1769e-06
4.293797682888,-2.69623e-07
4.30942323634,-6.94671e-07
4.325048749884,-5.36475e-07
4.340670828406,-7.19895e-07
4.35630143979,-1.28973e-06
4.371927616383,1.27741e-06
4.387553264974,-1.58093e-06
4.403177982029,-2.52659e-06
4.418797742312,-1.7732e-06
4.434425756066,-2.63148e-07
4.450052149468,-1.09307e-06
4.465670430101,5.22548e-06
4.481300892287,-1.68947e-06
4.496925177498,-1.65177e-06
4.512555223912,-4.29387e-06
4.528170684813,1.81298e-07
4.543793109519,5.38325e-07
4.559433939777,1.01212e-05
4.575055975669,7.7367e-08
4.590672253261,2.32759e-06
4.606303291436,-5.00381e-06
4.621927877636,-9.41446e-07
4.637546951946,-5.48515e-06
4.653175752912,7.34419e-07
4.668789959864,2.2455e-06
4.68443539906,6.9435e-06
4.70005869958,1.10318e-06
4.715671157421,-2.84906e-06
4.731298884279,-4.39444e-07
4.746925278229,-3.16281e-06
4.762546380164,-2.64946e-06
4.778168954011,-4.26863e-06
4.793805006907,4.45655e-06
4.809423365209,-8.9633e-07
4.825049045922,6.62472e-06
4.840671445591,4.721e-07
4.856292027423,1.20396e-06
4.871929240342,-3.45721e-06
4.887548995059,-4.75039e-07
4.903167341532,-1.64056e-06
4.918803095385,-2.01524e-07
4.934430830875,-6.93983e-07
4.950052693691,-2.81194e-06
4.96567043623,-4.26147e-06
4.981291703762,1.4543e-06
4.996929078738,1.1604e-06
5.012551518997,1.19895e-06
5.028181792329,1.03168e-06
5.04379803183,7.62533e-07
5.059430239344,2.10526e-06
5.075049463427,1.73347e-06
5.090676952679,1.49248e-06
5.10629972051,1.70279e-07
5.121925474816,8.933e-08
5.137547857074,-2.80739e-07
5.153177601648,-8.34202e-07
5.168796050592,-7.03178e-07
5.184423730983,-8.39449e-07
5.200054739552,2.68251e-06
5.215679100649,1.26591e-06
5.231296147393,-7.33179e-07
5.24691914138,-1.13505e-06
5.262558027697,5.35024e-06
5.278176217236,-1.8716e-06
5.293796080962,-3.57765e-06
5.309423773534,-6.11183e-07
5.325048971003,9.745e-09
5.340677856544,4.25268e-07
5.356299283961,2.1767e-08
5.371925725316,6.60284e-07
5.38755431691,1.88098e-07
5.4031792921,-3.1653e-07
5.418797752468,-1.37641e-06
5.434419760715,4.04636e-06
5.450040363018,-9.50613e-06
5.465672982524,-2.5132e-06
5.481298587257,1.30745e-06
5.496921182263,2.68959e-06
5.512551594514,2.27042e-06
5.528171652913,2.45355e-06
5.54379675601,6.42717e-06
5.559431392978,-6.70975e-07
5.575051888339,-1.39483e-06
5.590676166213,-2.13427e-06
5.606301424206,-9.51178e-07
5.621923332935,2.19644e-06
5.637555768385,-3.57065e-06
5.653175135732,1.62228e-07
5.66880833617,4.38111e-07
5.684418424482,3.63597e-07
5.700048194338,-4.3295e-08
5.715680452545,1.87203e-07
5.731293677228,1.80888e-06
5.746926529928,2.51297e-07
5.762547073832,-3.74298e-07
5.778175534803,-3.84122e-07
5.793802253717,-4.49306e-07
5.809436249045,-9.6233e-07
5.825047943524,1.3614e-08
5.840672431555,5.3593e-08
5.856298562827,1.116e-08
5.871918605275,1.24279e-07
5.887550017925,-2.81124e-06
5.903175661843,5.77444e-07
5.918795298951,4.20621e-07
5.934418073747,-9.12148e-07
5.950054605458,-8.18927e-07
5.965677864518,-1.32725e-06
5.981300064364,3.91785e-06
5.996924718464,-7.3435e-06
6.012553805049,1.72903e-06
6.028177289131,1.2264e-06
6.043799652806,-8.64268e-07
6.059427941388,-1.39275e-06
6.075059370396,6.26167e-06
6.090674126544,-2.76956e-06
6.106303914063,2.17918e-06
6.121936333824,2.47838e-06
6.137550107399,7.21626e-06
6.153166251247,6.77664e-07
6.168799910603,1.73592e-06
6.184433597102,-1.10132e-06
6.200044433282,2.48082e-06
6.215672348266,-3.2895e-06
6.231293715785,-1.94288e-06
6.246932034019,2.677e-08
6.26255032936,-3.36809e-06
6.27818002158,-5.18137e-06
6.293802297064,9.90476e-07
6.309432963588,1.05366e-06
6.325057970943,-4.21998e-06
6.340680346835,-1.21315e-06
6.356307889033,2.24596e-06
6.371925563478,1.67285e-06
6.387549030405,-7.16544e-07
6.403181465021,-1.38732e-06
6.418806409327,-1.96986e-06
6.434430760454,2.74855e-06
6.450059233607,2.5967e-06
6.465664057631,4.01829e-06
6.481308350597,5.66084e-07
6.496916779319,4.75845e-07
6.512552055675,-4.33595e-07
6.528183790915,-6.41293e-07
6.543801601985,1.5996e-06
6.559423657706,-4.3031e-06
6.575040119656,2.1811e-08
6.590674316514,2.01002e-06
6.606305461767,1.2958e-08
6.621929120447,-3.40441e-06
6.637555164007,2.17672e-06
6.653176127394,-4.06466e-07
6.668812997424,-4.42542e-07
6.68442775717,4.37298e-07
6.700050059412,9.10985e-07
6.715673427665,2.36869e-06
6.731297495981,-3.15536e-06
6.746929285826,-1.64197e-07
6.762551986085,4.4838e-08
6.778177599858,-5.33018e-06
6.793807146899,1.09156e-06
6.809420477352,1.3274e-06
6.825050724622,2.45938e-07
6.840676295971,-2.74069e-06
6.856301746921,-1.15628e-06
6.871932577488,-3.89941e-06
6.887561033651,1.01615e-06
6.903162996794,3.30756e-06
6.918792063438,1.74076e-06
6.934425259917,4.32865e-06
6.950054646507,-6.80662e-07
6.965678990758,-5.2332e-07
6.981302735025,-4.41759e-07
6.996930343414,-4.05985e-07
7.012560981279,-1.38851e-07
7.028170898706,-1.23433e-07
7.04380946614,2.59622e-07
7.059428499604,2.14082e-07
7.075044510337,-4.17651e-06
7.090676486248,5.3052e-07
7.10629329388,2.63294e-07
7.121929918931,-9.18987e-07
7.137546674912,7.97084e-07
7.153170838173,1.37161e-06
7.168806686392,-9.91731e-07
7.184422837636,7.13516e-07
7.200052435879,-1.86476e-06
7.215680286705,4.9791e-07
7.231312024846,7.30508e-07
7.246927794903,1.11341e-06
7.26255339092,9.4039e-07
7.27818595664,7.93386e-07
7.293800052392,3.10325e-07
7.309421790406,-9.03375e-07
7.325046474007,-1.77058e-06
7.340665212322,2.29869e-06
7.356309994087,-2.36952e-06
7.371927347716,-1.9694e-06
7.387552406274,-1.81274e-06
7.403180180548,-5.87639e-07
7.418807021061,-2.35391e-06
7.434422585116,4.272e-09
7.45005241597,-1.44517e-06
7.465683979457,-2.03665e-06
7.481297210953,2.17315e-06
7.496929936519,1.52595e-06
7.51255483335,-1.36832e-06
7.528183437455,1.56273e-06
7.543793745619,1.09528e-06
7.559425414896,-2.95289e-06
7.575044766003,-3.14759e-06
7.590672132112,3.11522e-06
7.606303697072,2.93505e-06
7.621925063804,4.97645e-06
7.637553715207,7.35181e-06
7.653182743234,-7.44981e-07
7.668794274886,-2.23101e-06
7.684426255619,4.16276e-07
7.700051727843,-2.24145e-06
7.715677501737,-1.19177e-06
7.731305863842,3.51125e-06
7.746920339877,-1.19765e-06
7.762545285105,-9.4189e-08
7.778174521417,3.36442e-07
7.793803255945,4.93483e-06
7.809427615115,-7.2862e-07
7.82505637738,-1.57184e-06
7.840682271699,-3.32695e-07
7.856309289994,-1.3883e-07
7.871926070846,9.07574e-07
7.887549245348,-2.33418e-06
7.903169995893,1.53815e-07
7.918796371419,-1.02096e-06
7.934425154479,-4.35869e-07
7.950054236454,-1.01899e-06
7.965676658183,2.7278e-07
7.981299160313,-3.03565e-06
7.996929038718,4.87966e-07
8.012547310881,2.78739e-06
8.02817464561,3.01095e-07
8.043804907388,2.95516e-07
8.059428395319,4.30723e-06
8.075053711004,-6.78203e-06
8.090671217792,8.26126e-07
8.106303369058,1.32292e-06
8.121918774234,-2.56664e-06
8.137553292629,-2.92213e-07
8.153182879123,1.91265e-06
8.168802272075,-8.85676e-07
8.184421531233,-6.99083e-07
8.200046144759,-7.23056e-07
8.215676743711,-2.10164e-07
8.231307157604,2.62258e-06
8.246925604264,-4.80652e-07
8.262550118429,-4.07284e-07
8.27816749754,3.98173e-07
8.29379747342,3.18934e-07
8.309433696182,3.54059e-07
8.325050713706,4.81761e-06
8.340688807756,-4.60715e-07
8.356299851325,-3.7984e-06
8.37191817795,3.26156e-06
8.387545257701,-1.29772e-06
8.403177518781,-1.0957e-06
8.418805653721,-8.57746e-07
8.434429169918,-3.90001e-07
8.450046383311,2.44835e-07
8.465678244746,2.06643e-07
8.4812998037,-2.5337e-06
8.496925299822,3.19575e-07
8.512556186811,-1.26405e-06
8.528181786213,-1.24197e-06
8.543804562287,-7.23193e-07
8.559425032366,1.02478e-06
8.575052323816,-5.04415e-06
8.590676983988,2.1829e-06
8.606298965087,1.8931e-06
8.621922881076,1.31613e-06
8.637540647053,1.81731e-06
8.653183762757,-5.43271e-06
8.668796620435,1.20599e-06
8.684426941614,7.05249e-06
8.700042746073,-7.2191e-07
8.715682734252,-1.29356e-06
8.731307294911,-1.77488e-06
8.746928422527,-1.09896e-06
8.762552499841,-4.10357e-07
8.778174683994,4.35368e-06
8.793803512841,-5.51161e-06
8.809420024932,2.696e-06
8.825053190853,1.17777e-06
8.840682061416,-1.75653e-06
8.856295682176,1.24904e-06
8.87192923608,6.1303e-07
8.887547980662,4.09024e-07
8.903172772836,3.68986e-07
8.918796088082,2.8031e-07
8.934423398682,-2.04056e-06
8.950050196697,9.02783e-07
8.965680770804,7.72024e-07
8.981294202271,8.66336e-07
8.996929374261,1.31785e-07
9.012560446521,2.27058e-07
9.02818804725,1.00845e-06
9.043791166368,-1.05962e-07
9.059432066824,-1.46795e-07
9.075047409104,4.4828e-08
9.090670774748,-5.68418e-06
9.106298371243,9.2542e-07
9.121937779583,7.28343e-07
9.137542743453,-1.01463e-07
9.153163965416,7.87078e-07
9.16880129232,6.96977e-07
9.184424142183,4.20113e-07
9.200056646101,-6.28727e-07
9.215675850373,5.19027e-07
9.231307661529,-3.23103e-06
9.246936302581,-7.42861e-07
9.262551859126,9.90335e-07
9.278174918822,2.19677e-06
9.293802696958,5.6653e-08
9.309430349473,-8.28565e-07
9.325050405827,3.56348e-06
9.340684480053,-2.49277e-06
9.356305536335,-2.02087e-06
9.371920673947,-8.04515e-07
9.387552015315,2.0363e-06
9.40318439524,-1.90652e-06
9.418786682982,-1.48791e-06
9.434427689598,-6.13503e-07
9.450042967238,-4.67797e-07
9.465678590307,-2.86589e-06
9.481288559643,1.93004e-06
9.496912603761,1.9129e-06
9.512549149957,1.57192e-06
9.528171359577,1.5763e-06
9.543795721882,6.21909e-07
9.559426897899,5.24649e-07
9.575045227032,3.92594e-07
9.590680828277,3.7216e-07
9.606295873696,2.64928e-07
9.621930825713,3.15491e-07
9.637542434741,4.02414e-06
9.653175973839,3.43654e-06
9.668794693187,-1.47575e-06
9.684426457413,-1.30391e-06
9.700056903136,-1.10155e-06
9.715679078531,-1.02956e-06
9.731306738474,-2.72697e-06
9.74691498093,4.99158e-07
9.762542990501,5.22246e-06
9.778169421075,-1.60058e-07
9.793800522323,1.86299e-06
9.809426944531,2.6291e-06
9.825041425935,-2.98861e-06
9.840674642596,1.40157e-06
9.856297308057,-3.09092e-06
9.871926843129,-2.90083e-06
9.887548006809,-2.15595e-06
9.903169618167,-3.86266e-07
9.918799981232,-5.57905e-07
9.934419673943,1.77927e-07
9.950056771063,2.26202e-07
9.965668136652,-5.00222e-06
9.981304314179,2.53564e-06
9.996926503307,4.70898e-06
10.01255319985,1.42254e-06
10.028168638531,-2.16624e-06
10.043805281076,4.81642e-07
10.059422220313,6.05829e-07
10.075043042391,3.19169e-07
10.090683013111,3.28096e-07
10.106297814619,1.76688e-07
10.121919378546,-2.6002e-07
10.137545874767,8.00437e-06
10.153178963903,-2.34535e-06
10.168800859328,-1.34629e-06
10.1844174817,4.52183e-06
10.200047872288,1.44757e-06
10.215677898982,-2.3041e-06
10.231304722354,-1.44388e-06
10.246927760543,-1.21851e-06
10.262543900756,-5.32052e-06
10.278181286605,-1.46398e-07
10.293794515327,2.5948e-08
10.309425910453,-3.47711e-06
10.325040766599,2.92219e-06
10.340682568031,2.32858e-07
10.356296236266,1.47075e-07
10.371925609469,1.14908e-07
10.387553787918,6.94691e-06
10.403171162634,-5.63357e-07
10.418807525657,-3.41841e-06
10.434427374146,-7.84054e-07
10.45005018419,-6.86472e-07
10.465671193942,-5.4473e-08
10.48129418077,1.57084e-06
10.496919077917,-1.78248e-06
10.512555251661,-2.54526e-07
10.528165945947,-4.31768e-07
10.543803645906,-1.1726e-06
10.559422473831,-1.02376e-06
10.575050244507,-1.68009e-06
10.590681039805,-1.84772e-07
10.606296448557,1.31904e-06
10.62192226166,-6.80036e-07
10.637554149987,-1.56516e-06
10.653171925424,-2.80117e-07
10.668811245409,-4.85196e-07
10.684427441888,-1.18656e-07
10.700061187034,-4.00272e-07
10.715682839508,-6.53399e-06
10.731301884029,4.34361e-07
10.746934915912,3.68555e-07
10.762547717895,-5.22499e-06
10.778172154312,3.2022e-06
10.793805237589,2.2871e-06
10.809418339982,2.58768e-06
10.825044709475,2.26134e-06
10.840668085702,1.95784e-06
10.85629695848,8.44772e-07
10.871924477127,3.28716e-07
10.887543446611,-4.50674e-06
10.903173523272,1.04679e-06
10.918801308225,-3.21499e-06
10.934424757598,9.5309e-08
10.950055092181,7.87896e-07
10.965666589629,8.32011e-07
10.981302176709,5.42868e-07
10.996928049096,1.109e-06
11.012532549072,9.35967e-07
11.02816821096,-9.27347e-07
11.043799376688,3.30925e-06
11.059428822932,-4.07521e-07
11.075047891739,4.13365e-07
11.090674245755,3.66683e-06
11.106305443686,-1.16617e-06
11.121929969746,-5.33464e-06
11.137556375599,-3.75207e-06
11.153178016618,1.89341e-06
11.168795850155,2.80638e-06
11.184421657582,-3.03194e-06
11.200054782992,4.78275e-06
11.215670488136,4.13503e-06
11.231303483868,1.07233e-06
11.246920007868,-7.0365e-07
11.262546564719,-6.87621e-06
11.27817007464,3.97114e-07
11.293805740665,-2.82102e-07
11.309425789164,-3.9793e-06
11.325050268637,1.50881e-06
11.340669706978,1.27378e-06
11.356304586228,9.82726e-07
11.371928721856,7.71099e-07
11.387559436205,1.19154e-06
11.403171113813,3.55435e-07
11.418800174929,3.0071e-07
11.434420802497,5.86167e-06
11.450055062927,-1.77929e-06
11.465676170105,-6.03647e-06
11.481303164793,-3.5973e-08
11.496929294021,1.52927e-06
11.512550408389,1.33146e-06
11.528173943745,1.45638e-06
11.543805181029,-3.12032e-06
11.559427367541,1.67301e-06
11.575056313931,4.79628e-06
11.590680025179,1.64246e-07
11.606294461893,6.1783e-08
11.621922819868,4.00105e-06
11.637545979995,-1.16374e-06
11.653172599084,4.85012e-06
11.668798161004,-2.77322e-06
11.684428654118,-2.323e-06
11.700038704795,5.22379e-07
11.715686651705,-2.18523e-06
11.731296398608,3.05309e-07
11.746929913335,-1.55033e-06
11.762556848269,-1.35854e-06
11.7781717757,2.17031e-06
11.793792698331,-4.68529e-07
11.809433766237,-9.78734e-07
11.825052682934,-5.42217e-07
11.840681615364,-4.50649e-07
11.856302845006,-3.8052e-07
11.871932495157,-1.29355e-07
11.887546337544,-1.58325e-07
11.903169390336,5.91161e-07
11.918796865748,1.40575e-06
11.934426687284,1.90214e-06
11.950046234499,-2.87721e-06
11.965676943168,-2.42938e-06
11.981306925372,9.3183e-08
11.996919657995,-5.72099e-07
12.012537582106,8.49007e-07
12.028173290337,-1.22472e-06
12.043805039845,1.7609e-07
12.059425759371,-4.9683e-06
12.075040568478,4.39925e-07
12.090672993099,-4.54411e-07
12.106297293154,-1.46672e-06
12.121919449005,-4.12924e-07
12.137557240856,-4.33954e-06
12.153174205395,8.8753e-07
12.16879399796,4.09957e-06
12.184423973723,-1.14057e-06
12.200044401058,1.81956e-06
12.215675654972,-3.62347e-06
12.231293636495,3.2676e-06
12.246921536636,7.3662e-08
12.262551710032,1.31177e-06
12.278172504128,5.33053e-07
12.293800618996,-3.0148e-07
12.309417272565,-5.28742e-07
12.325048583271,5.96966e-06
12.340672263626,-1.86222e-06
12.356298946568,-3.0735e-06
12.371917231713,-3.58383e-06
12.387545626172,9.59833e-07
12.403185208442,1.28452e-06
12.41880294269,1.21693e-06
12.434429759626,5.02672e-06
12.45004895288,3.54292e-06
12.465668892409,-9.03679e-07
12.481303164568,-1.54725e-06
12.496928237466,-6.04777e-07
12.512541587966,-6.02518e-07
12.528180245143,2.4425e-08
12.543804951604,1.3623e-08
12.559425737623,-3.1569e-08
12.575052209182,-3.4904e-08
12.590670698634,1.38723e-06
12.606305692397,3.3794e-06
12.621916539119,-2.83106e-06
12.637553231904,-7.16549e-06
12.653175870014,-5.0889e-06
12.668804734364,4.30781e-06
12.684428743646,-8.64153e-07
12.70004506672,-1.18105e-06
12.715683769575,4.62415e-07
12.731290792438,-7.76492e-07
12.74692669374,-9.63408e-07
12.762550405137,-1.55077e-07
12.778182554169,-1.41388e-06
12.793798298401,1.82255e-06
12.809431929904,1.86411e-06
12.825054469208,-4.57619e-06
12.840678410081,-2.96358e-06
12.856301476037,3.61478e-06
12.871922670797,6.46796e-06
12.887557803367,5.29862e-06
12.903175062025,5.1361e-07
12.918796827305,-1.0765e-06
12.934428412292,-2.45872e-06
12.950048337529,3.74985e-06
12.965665700672,-1.51699e-06
12.98129717259,-1.99786e-06
12.99693092781,-3.85905e-07
13.012553148376,-2.7566e-07
13.028176749168,-2.48841e-07
13.043798750053,-3.41025e-06
13.059431667599,1.37969e-07
13.07505131145,2.56e-10
13.090676655437,1.31713e-06
13.106302638591,1.16143e-06
13.121918697521,2.0959e-06
13.137548760136,1.20245e-06
13.153182565116,6.47358e-07
13.168801899947,4.12013e-07
13.184433515984,5.81439e-06
13.200048192297,1.25805e-06
13.215676643999,-1.71433e-06
13.231300841026,-1.38218e-06
13.2469285251,-3.44839e-06
13.262547024906,-2.96045e-06
13.278169283567,-1.34908e-06
13.293793878181,1.27186e-06
13.309430999602,-1.85571e-07
13.325048745597,5.4384e-07
13.340681194392,1.74915e-07
13.356301954293,2.13524e-07
13.371922664066,-8.03905e-07
13.387553977833,-7.52646e-07
13.403177670984,-3.4114e-06
13.418798322162,1.01406e-06
13.434434696267,1.14797e-06
13.450061190058,8.17729e-07
13.465684779489,7.06803e-07
13.481305394253,-2.88768e-06
13.496926387303,1.19751e-06
13.512555218721,-3.9912e-08
13.528176578214,7.81797e-07
13.543797414213,3.20276e-06
13.559428753016,-2.8653e-06
13.575050734728,5.38188e-06
13.590687451874,-1.16888e-07
13.606294752687,-2.17274e-07
13.621929948223,3.75644e-06
13.637551253142,-3.29989e-07
13.653165760206,2.35565e-06
13.66879286263,-2.35337e-06
13.684430785651,2.55786e-07
13.70005161959,-1.08482e-06
13.715680764018,-6.73829e-07
13.731293126667,-1.97585e-06
13.746930672191,-1.38463e-06
13.762543812274,-6.44398e-07
13.778180021067,-2.68829e-07
13.793799077593,3.39895e-06
13.809421894267,1.66825e-06
13.82505279773,-6.84758e-07
13.840679804687,-6.45439e-07
13.856300676331,6.40514e-06
13.87191468588,-2.6534e-06
13.887541518046,2.30106e-06
13.903176473752,1.42557e-06
13.918787494689,-3.7803e-06
13.934417370367,-1.94833e-06
13.950055762704,-1.04383e-06
13.965675541981,-1.02186e-06
13.981306475526,-2.37453e-07
13.996922145106,-7.00058e-06
14.012549899484,1.74148e-06
14.028171989392,1.40338e-06
14.043792524345,3.89905e-06
14.059426181417,1.0506e-06
14.075050045206,9.93003e-07
14.090672589215,6.9639e-08
14.106296579801,1.62654e-06
14.12192024875,-1.06858e-06
14.137550908963,6.2835e-08
14.153186438507,-7.35895e-07
14.168800374456,-5.64459e-07
14.184431915163,-6.73355e-06
14.200051030786,9.48858e-07
14.215681748974,2.19872e-07
14.23130668049,-6.41459e-06
14.246927614226,-1.24791e-06
14.262544627789,2.43764e-06
14.278173248867,3.92627e-06
14.29379420188,-4.37078e-07
14.309418063172,1.2125e-06
14.32505947742,6.15043e-07
14.340676582515,2.35691e-07
14.356302484392,-4.61023e-06
14.37192140404,1.25019e-06
14.387551202885,3.56253e-07
14.403179765499,3.17442e-06
